timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
3245754496,3245753805,-0.570348,0.0029927995,-0.0016715883,-0.821396,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3245804436,3245803759,-0.57119656,0.0028081483,-0.0002039514,-0.8208086,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3245854412,3245853712,-0.5721866,0.002291622,0.0011795323,-0.8201195,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3245904232,3245903666,-0.57319444,0.0018663845,0.0027491169,-0.8194127,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3245954183,3245953621,-0.5747308,0.0014837806,0.0031146274,-0.8183353,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3246004088,3246003573,-0.5760679,0.0014204571,0.002967485,-0.8173953,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3246059040,3246058522,-0.57786614,0.0014401136,0.0020964085,-0.8161276,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3246103996,3246103480,-0.5792552,0.0016634723,0.0012496526,-0.8151436,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3246153948,3246153434,-0.58103544,0.0015178461,0.0009021316,-0.8138764,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3246203898,3246203387,-0.58301586,0.0011761092,0.0002442135,-0.81245995,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3246253866,3246253341,-0.58559984,0.00062424614,-0.0005327664,-0.81059986,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3246303888,3246303297,-0.5885265,4.8812886e-05,-0.0010776279,-0.80847734,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3246353838,3246353248,-0.5911261,-0.00041507927,-0.00016563575,-0.806579,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3246408897,3246408197,-0.593889,-0.0013431791,0.0008578618,-0.8045454,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3246453794,3246453155,-0.59642655,-0.002398479,0.0016216643,-0.8026625,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3246503752,3246503108,-0.59981906,-0.0032855205,0.002599248,-0.80012476,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3246553717,3246553063,-0.60439175,-0.0041707354,0.0035001878,-0.79666865,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3246608745,3246608011,-0.61139756,-0.005309844,0.0040382864,-0.7912955,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3246653564,3246652969,-0.61865944,-0.006066076,0.004441023,-0.78562343,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3246703475,3246702922,-0.6283671,-0.0061383275,0.0046964423,-0.77787864,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3246758438,3246757871,-0.63958293,-0.0057416325,0.005836719,-0.76867855,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3246803365,3246802830,-0.649364,-0.006035821,0.0070928996,-0.7604208,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3246853316,3246852783,-0.6607902,-0.006112919,0.008841915,-0.75049376,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3246903270,3246902737,-0.6720659,-0.0066275722,0.011154198,-0.74037766,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3246958225,3246957686,-0.68506885,-0.007949654,0.01294278,-0.72832006,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3247003180,3247002644,-0.6959298,-0.009352759,0.01332766,-0.7179252,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3247053140,3247052597,-0.7072939,-0.010898055,0.013470644,-0.70670724,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3247108123,3247107546,-0.71864563,-0.01310926,0.0133106215,-0.69512564,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3247158169,3247157500,-0.7290214,-0.015437648,0.012772503,-0.68419766,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3247203036,3247202458,-0.73850644,-0.016071528,0.012839003,-0.6739326,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3247252992,3247252411,-0.748561,-0.014963355,0.014024079,-0.66274875,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3247307945,3247307360,-0.758664,-0.013154606,0.015912008,-0.6511548,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3247352922,3247352318,-0.7670877,-0.012273621,0.01742801,-0.641188,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3247402927,3247402272,-0.77612686,-0.012424373,0.01803363,-0.63019645,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3247457878,3247457221,-0.78580517,-0.013301512,0.017529856,-0.6180826,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3247507786,3247507174,-0.7941125,-0.013977814,0.01630887,-0.60739124,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3247552758,3247552132,-0.8014107,-0.014054802,0.014348126,-0.59777725,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3247602642,3247602086,-0.8098494,-0.0142039275,0.012585961,-0.5863309,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3247657560,3247657035,-0.8198357,-0.014861426,0.012007668,-0.57228,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3247707523,3247706988,-0.8300912,-0.015832225,0.013573413,-0.5572377,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3247752464,3247751947,-0.838659,-0.015714616,0.014842307,-0.54422784,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3247807426,3247806895,-0.8474071,-0.014805943,0.015872935,-0.53049976,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3247857408,3247856849,-0.85395736,-0.014033946,0.01578373,-0.5199143,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3247902421,3247901807,-0.8593456,-0.013856413,0.014258099,-0.5110087,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3247952463,3247951761,-0.8653256,-0.014196642,0.012135028,-0.5008621,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3248007296,3248006709,-0.8719304,-0.015115026,0.0100881895,-0.48929253,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3248057258,3248056663,-0.87727183,-0.016140392,0.008155454,-0.47965312,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3248102193,3248101621,-0.88129646,-0.0167757,0.006119697,-0.47222638,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3248157152,3248156570,-0.8853556,-0.016932717,0.004126582,-0.46458784,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3248207072,3248206524,-0.8885176,-0.017365295,0.0036967997,-0.45849898,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3248257054,3248256477,-0.89096373,-0.0177104,0.0038105277,-0.45371306,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3248301960,3248301438,-0.8925984,-0.017903028,0.0042354306,-0.45047733,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3248356933,3248356384,-0.89399,-0.018526275,0.005129693,-0.4476745,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3248406855,3248406338,-0.89506453,-0.01927818,0.0063949986,-0.44547385,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3248451939,3248451296,-0.8957791,-0.020852242,0.0074802754,-0.44394735,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3248506771,3248506252,-0.8965972,-0.022746658,0.009166067,-0.44216743,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3248556800,3248556198,-0.89699817,-0.023921862,0.010862807,-0.44125292,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3248606743,3248606152,-0.89711803,-0.024268573,0.012589801,-0.44094443,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3248651718,3248651110,-0.89749926,-0.02400688,0.013831845,-0.44014493,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3248706739,3248706062,-0.89803845,-0.023750516,0.01466216,-0.43903074,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3248756681,3248756012,-0.8984723,-0.023665285,0.015449849,-0.43811953,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3248806645,3248805966,-0.89882636,-0.023717122,0.015986325,-0.43737066,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3248856604,3248855919,-0.8992713,-0.024035338,0.015911521,-0.43644047,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3248906544,3248905873,-0.8997693,-0.024287967,0.015330223,-0.43541995,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3248956651,3248955827,-0.9002462,-0.024627859,0.01453,-0.43444118,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3249001336,3249000785,-0.900755,-0.024689343,0.014166424,-0.43339399,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3249056287,3249055734,-0.9013194,-0.025062822,0.013828316,-0.43220857,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3249106208,3249105687,-0.90201,-0.025457367,0.013588935,-0.43074977,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3249156167,3249155641,-0.9026322,-0.025949381,0.01332884,-0.42942315,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3249206121,3249205594,-0.90310484,-0.026386982,0.012936624,-0.4284135,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3249256075,3249255548,-0.9033043,-0.026253873,0.012594937,-0.42801127,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3249306026,3249305501,-0.90331846,-0.025813762,0.012406702,-0.4280136,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3249355979,3249355455,-0.90313685,-0.025494684,0.012318466,-0.4284183,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3249405956,3249405408,-0.9026678,-0.025551245,0.012354667,-0.42940122,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3249455992,3249455362,-0.90228593,-0.025892725,0.012034925,-0.43019158,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3249505916,3249505315,-0.90173745,-0.02612128,0.011614535,-0.43133792,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3249555929,3249555271,-0.90119225,-0.026149536,0.011197593,-0.43248525,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3249605967,3249605223,-0.9006332,-0.025815431,0.010896509,-0.43367562,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3249655835,3249655176,-0.90009916,-0.025095725,0.011168155,-0.43481827,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3249705710,3249705129,-0.89937943,-0.024128718,0.011286201,-0.4363566,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3249755701,3249755083,-0.89850724,-0.023350898,0.011226509,-0.43819347,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3249805591,3249805036,-0.8969412,-0.022695905,0.011051638,-0.4414287,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3249855515,3249854990,-0.89468175,-0.022379456,0.011280024,-0.4460007,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3249905488,3249904943,-0.89203095,-0.022123888,0.012153877,-0.45126894,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3249955425,3249954897,-0.88777953,-0.0231675,0.0132862665,-0.45949346,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3250005381,3250004850,-0.88142717,-0.024316788,0.0145208035,-0.4714701,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3250055333,3250054804,-0.8732433,-0.025159113,0.016624317,-0.4863506,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3250105301,3250104758,-0.86324835,-0.02432905,0.01775756,-0.50388014,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3250155248,3250154711,-0.8516479,-0.023849297,0.017239537,-0.52328765,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3250205289,3250204664,-0.8384595,-0.024244275,0.0150195025,-0.54421717,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3250255322,3250254618,-0.8240879,-0.025083244,0.011066943,-0.56579816,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3250305234,3250304571,-0.8086404,-0.02530444,0.006850625,-0.5877189,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3250355130,3250354525,-0.79297477,-0.025486961,0.0028438736,-0.6087145,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3250405070,3250404478,-0.7779123,-0.02519645,2.913615e-06,-0.6278675,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3250455038,3250454432,-0.7628698,-0.024877286,-0.0014690597,-0.6460718,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3250504980,3250504385,-0.7485606,-0.023646288,-0.0022306365,-0.662641,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3250554953,3250554339,-0.73462456,-0.021568248,-0.0013784918,-0.67812955,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3250604933,3250604296,-0.7217639,-0.019231394,0.0012584045,-0.6918709,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3250654842,3250654246,-0.7111655,-0.01753211,0.003561942,-0.702797,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3250704724,3250704199,-0.70195633,-0.017546752,0.005803878,-0.7119802,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3250754673,3250754153,-0.69299704,-0.018857552,0.007519467,-0.72065455,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3250804649,3250804106,-0.6844257,-0.022369858,0.006317616,-0.728712,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3250854584,3250854063,-0.6767668,-0.025000049,0.0033140383,-0.7357654,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3250904533,3250904014,-0.6687582,-0.025886586,0.00079511286,-0.74302876,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3250954550,3250953967,-0.6616566,-0.027372329,0.0008466626,-0.7493068,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3251004595,3251003920,-0.6558372,-0.029954134,0.0022583068,-0.7543046,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3251054461,3251053874,-0.6510634,-0.029381754,0.0027652832,-0.7584494,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3251104413,3251103827,-0.64583915,-0.02450744,0.0024226347,-0.7630763,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3251154371,3251153781,-0.6418276,-0.02050591,0.001900185,-0.76657254,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3251204336,3251203735,-0.6383931,-0.018232279,0.0007406129,-0.76949424,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3251254294,3251253688,-0.6347566,-0.017990455,-0.00054202945,-0.77250254,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3251309191,3251308637,-0.6306299,-0.018058434,-0.0016257805,-0.7758719,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3251354170,3251353595,-0.6277023,-0.01825006,-0.0012119021,-0.77823865,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3251404083,3251403549,-0.6254929,-0.019143492,-0.0012508429,-0.7799941,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3251454024,3251453502,-0.6233075,-0.020680457,-0.0013203545,-0.7817023,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3251503998,3251503455,-0.62007505,-0.022785412,-0.00057755935,-0.78421146,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3251554003,3251553409,-0.61781985,-0.024262436,0.00025380024,-0.7859453,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3251603957,3251603363,-0.61659545,-0.025498098,0.001410896,-0.7868659,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3251658901,3251658311,-0.61387545,-0.026730932,0.0019486132,-0.7889479,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3251703884,3251703270,-0.61050427,-0.027148867,0.0019811778,-0.79154515,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3251753863,3251753223,-0.6078285,-0.025633663,0.0022365525,-0.79365146,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3251803917,3251803177,-0.60491335,-0.023609707,0.004415613,-0.79592896,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3251858818,3251858125,-0.60120887,-0.024996018,0.0064100167,-0.7986752,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3251903757,3251903084,-0.5975977,-0.027804902,0.0069885193,-0.80128336,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3251953723,3251953037,-0.59347755,-0.030608332,0.007398829,-0.8042343,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3252008662,3252007986,-0.58915424,-0.031701356,0.007988987,-0.8073589,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3252053495,3252052944,-0.5871443,-0.030873217,0.0072372644,-0.808861,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3252103483,3252102897,-0.5863578,-0.029072288,0.0051782653,-0.80951387,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3252153483,3252152851,-0.5867623,-0.027174892,0.0046926215,-0.8092896,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3252208340,3252207800,-0.5876928,-0.02548407,0.006450732,-0.8086571,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3252253284,3252252758,-0.58877665,-0.022929832,0.008653634,-0.8079242,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3252303253,3252302715,-0.5903382,-0.020646429,0.011077561,-0.80681586,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3252358203,3252357660,-0.5927142,-0.020562906,0.01292311,-0.80504656,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3252408133,3252407614,-0.5942766,-0.022070583,0.013382683,-0.80384654,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3252453109,3252452572,-0.59422827,-0.023053324,0.012575015,-0.80386764,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3252503130,3252502526,-0.5923362,-0.022552446,0.013459574,-0.80526274,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3252558144,3252557474,-0.5917531,-0.02083981,0.012935831,-0.80574596,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3252603097,3252602433,-0.5924858,-0.022308394,0.011758678,-0.8051862,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3252653036,3252652386,-0.5925855,-0.02573263,0.01123548,-0.80501807,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3252707981,3252707335,-0.5895936,-0.027506322,0.009710458,-0.80717313,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3252757882,3252757289,-0.586635,-0.028784418,0.007784962,-0.8093024,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3252802849,3252802246,-0.5849523,-0.029398728,0.006551354,-0.8105082,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3252852767,3252852200,-0.58544767,-0.02917669,0.0056570014,-0.8101653,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3252907716,3252907149,-0.58674747,-0.026549129,0.0049480116,-0.8093195,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3252957622,3252957102,-0.5877091,-0.021776717,0.003719859,-0.8087707,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3253002577,3253002062,-0.5878119,-0.01768836,0.0022876635,-0.8088011,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3253057585,3253057009,-0.58685046,-0.016295359,0.0009998102,-0.80953074,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3253107485,3253106963,-0.58628935,-0.017574815,0.0011147175,-0.8099104,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3253152437,3253151921,-0.58619016,-0.018967593,0.0011867529,-0.8099506,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3253202406,3253201874,-0.58502394,-0.020310549,0.0022146734,-0.8107586,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3253257378,3253256823,-0.58346885,-0.021607334,0.004460613,-0.8118359,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3253307423,3253306777,-0.5815472,-0.021347601,0.00623395,-0.81320876,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3253352449,3253351741,-0.5792783,-0.019172011,0.0055661704,-0.8148854,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3253407265,3253406684,-0.57605,-0.014700365,0.0024269887,-0.8172787,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3253457224,3253456637,-0.5733724,-0.012044319,-0.0005545107,-0.8192062,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3253507194,3253506591,-0.5727278,-0.010195034,-0.004037504,-0.8196723,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3253552250,3253551549,-0.5731081,-0.009618759,-0.006998911,-0.8193936,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3253607151,3253606498,-0.5744619,-0.008657368,-0.008661902,-0.8184398,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3253657079,3253656456,-0.5762925,-0.007108672,-0.0088193845,-0.817165,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3253702021,3253701410,-0.57873905,-0.0054047243,-0.0076668733,-0.8154589,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3253756886,3253756358,-0.5815327,-0.0033885422,-0.004211338,-0.81350505,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3253806859,3253806312,-0.58392775,-0.003398074,-0.0012556245,-0.8117977,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3253856790,3253856265,-0.58651024,-0.0042616976,-0.00034856377,-0.8099306,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3253901753,3253901223,-0.58961666,-0.0045457096,-0.003353102,-0.8076635,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3253956761,3253956172,-0.5932105,-0.0051548695,-0.0076473425,-0.8049946,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3254006652,3254006126,-0.5948992,-0.0069205677,-0.008740909,-0.8037231,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3254051676,3254051084,-0.5969186,-0.010390366,-0.008986626,-0.8021843,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3254106743,3254106033,-0.59838533,-0.0146145895,-0.008630765,-0.80102867,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3254156564,3254155986,-0.59863347,-0.014429372,-0.0064613777,-0.800867,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3254206527,3254205939,-0.60108143,-0.013209649,-0.004990732,-0.799063,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3254251474,3254250898,-0.6032787,-0.012515182,-0.0040713833,-0.797422,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3254306431,3254305846,-0.60469234,-0.012428971,-0.004393763,-0.7963502,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3254356397,3254355800,-0.6041597,-0.012490494,-0.004549038,-0.7967524,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3254406319,3254405753,-0.60320085,-0.01274091,-0.0048855045,-0.79747266,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3254456237,3254455707,-0.6019589,-0.012094237,-0.004088924,-0.798425,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3254506343,3254505662,-0.6000266,-0.01344648,-0.0018546287,-0.79986495,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3254556148,3254555614,-0.5956877,-0.014469582,0.0010886347,-0.803085,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3254606168,3254605569,-0.5911113,-0.01500723,0.0020209223,-0.8064478,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3254656112,3254655521,-0.5882161,-0.013597578,0.0012856707,-0.8085885,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3254706070,3254705477,-0.5857144,-0.012379836,-0.00014640825,-0.810423,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3254755965,3254755428,-0.58360666,-0.0096435,-0.0028091518,-0.81197447,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3254805985,3254805381,-0.5824159,-0.0073064035,-0.0065168925,-0.8128321,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3254856003,3254855340,-0.5807973,-0.006696178,-0.0078792395,-0.8139825,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3254906024,3254905288,-0.57918346,-0.0077535524,-0.0070294174,-0.81513005,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3254955992,3254955244,-0.5790706,-0.009025141,-0.005987088,-0.81520545,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3255005866,3255005195,-0.5794738,-0.010483785,-0.0050754845,-0.8149076,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3255055823,3255055149,-0.5807192,-0.011055752,-0.0038524622,-0.81401986,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3255105678,3255105102,-0.5815615,-0.010680623,-0.0020921705,-0.81342965,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3255155621,3255155056,-0.5824757,-0.011419322,0.00079039915,-0.8127675,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3255205578,3255205009,-0.5832287,-0.013378278,0.0054609305,-0.8121795,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3255255493,3255254962,-0.5848012,-0.016020935,0.007946528,-0.8109795,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3255305446,3255304916,-0.5869375,-0.015845047,0.0064477557,-0.8094515,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3255355403,3255354870,-0.58770293,-0.013573593,0.005455545,-0.8089446,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3255405370,3255404823,-0.58796674,-0.011547203,0.0035583025,-0.8087948,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3255455318,3255454776,-0.5883303,-0.011021477,0.003651067,-0.80853736,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3255505271,3255504730,-0.5898705,-0.013765784,0.004424823,-0.80736846,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3255555288,3255554683,-0.59065706,-0.015715694,0.0042820573,-0.8067583,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3255605283,3255604637,-0.5903052,-0.016454976,0.004480113,-0.80700004,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3255655312,3255654590,-0.5898395,-0.01693607,0.00639608,-0.8073175,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3255705230,3255704543,-0.5895626,-0.018101161,0.007972313,-0.80748045,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3255755164,3255754498,-0.5892402,-0.020650886,0.008695326,-0.80764717,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3255805029,3255804451,-0.5872168,-0.022927634,0.009824487,-0.80904526,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
