timestamp,bias_x[0],bias_x[1],bias_x[2],bias_x[3],bias_y[0],bias_y[1],bias_y[2],bias_y[3],bias_z[0],bias_z[1],bias_z[2],bias_z[3],valid[0],valid[1],valid[2],valid[3],stable[0],stable[1],stable[2],stable[3]
3145088880,-0.12967922,0.0,0.0,0.0,0.018487576,0.0,0.0,0.0,0.15227602,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3145288610,-0.12967834,0.0,0.0,0.0,0.018479263,0.0,0.0,0.0,0.1522502,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3145488495,-0.12975429,0.0,0.0,0.0,0.018474888,0.0,0.0,0.0,0.15225968,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3145688494,-0.12973894,0.0,0.0,0.0,0.018471636,0.0,0.0,0.0,0.15223461,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3145888494,-0.12975417,0.0,0.0,0.0,0.018562136,0.0,0.0,0.0,0.1522343,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3146088494,-0.12978557,0.0,0.0,0.0,0.018601602,0.0,0.0,0.0,0.15225099,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3146308546,-0.12975907,0.0,0.0,0.0,0.018653886,0.0,0.0,0.0,0.15224841,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3146468496,-0.12972109,0.0,0.0,0.0,0.018664546,0.0,0.0,0.0,0.15219598,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3146688496,-0.12971249,0.0,0.0,0.0,0.018670227,0.0,0.0,0.0,0.1521585,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3146888496,-0.12969853,0.0,0.0,0.0,0.018663013,0.0,0.0,0.0,0.15215959,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3147088539,-0.12969649,0.0,0.0,0.0,0.018671317,0.0,0.0,0.0,0.15216738,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3147288494,-0.12970667,0.0,0.0,0.0,0.018667659,0.0,0.0,0.0,0.1521509,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3147488495,-0.12977207,0.0,0.0,0.0,0.018688217,0.0,0.0,0.0,0.15218084,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3147708544,-0.12981343,0.0,0.0,0.0,0.018725626,0.0,0.0,0.0,0.15220971,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3147888496,-0.12986058,0.0,0.0,0.0,0.018732011,0.0,0.0,0.0,0.1522351,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3148068496,-0.12980272,0.0,0.0,0.0,0.018716337,0.0,0.0,0.0,0.15220863,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3148288495,-0.12983066,0.0,0.0,0.0,0.018723918,0.0,0.0,0.0,0.15220836,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3148488495,-0.1298501,0.0,0.0,0.0,0.0187357,0.0,0.0,0.0,0.1521884,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3148688497,-0.12985763,0.0,0.0,0.0,0.01873415,0.0,0.0,0.0,0.15218635,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3148888636,-0.1298728,0.0,0.0,0.0,0.018729102,0.0,0.0,0.0,0.15220204,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3149108496,-0.12986425,0.0,0.0,0.0,0.018706461,0.0,0.0,0.0,0.15219866,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3149288497,-0.12991028,0.0,0.0,0.0,0.01875421,0.0,0.0,0.0,0.1522095,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3149488496,-0.12989816,0.0,0.0,0.0,0.018751293,0.0,0.0,0.0,0.15219405,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3149668499,-0.12991673,0.0,0.0,0.0,0.018760197,0.0,0.0,0.0,0.15221198,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3149888495,-0.12987873,0.0,0.0,0.0,0.018754402,0.0,0.0,0.0,0.15220824,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3150088496,-0.12987472,0.0,0.0,0.0,0.018727358,0.0,0.0,0.0,0.15219934,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3150289471,-0.12979156,0.0,0.0,0.0,0.018736906,0.0,0.0,0.0,0.15216082,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3150489226,-0.1297918,0.0,0.0,0.0,0.018740924,0.0,0.0,0.0,0.15216196,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3150689081,-0.12971726,0.0,0.0,0.0,0.018766094,0.0,0.0,0.0,0.15209074,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3150888692,-0.1297224,0.0,0.0,0.0,0.018771911,0.0,0.0,0.0,0.15205625,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3151088497,-0.12971243,0.0,0.0,0.0,0.018762523,0.0,0.0,0.0,0.15208301,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3151288522,-0.12972178,0.0,0.0,0.0,0.018788746,0.0,0.0,0.0,0.15209512,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3151488642,-0.12969364,0.0,0.0,0.0,0.018767685,0.0,0.0,0.0,0.15208736,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3151688549,-0.12968475,0.0,0.0,0.0,0.018777132,0.0,0.0,0.0,0.15207495,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3151888495,-0.12970354,0.0,0.0,0.0,0.018717984,0.0,0.0,0.0,0.1520683,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3152088496,-0.12969723,0.0,0.0,0.0,0.018663816,0.0,0.0,0.0,0.15205175,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3152288512,-0.12967645,0.0,0.0,0.0,0.018699668,0.0,0.0,0.0,0.15205933,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3152488495,-0.12972337,0.0,0.0,0.0,0.018686352,0.0,0.0,0.0,0.1520791,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3152688494,-0.12978154,0.0,0.0,0.0,0.018715907,0.0,0.0,0.0,0.15210545,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3152868708,-0.12980755,0.0,0.0,0.0,0.01868999,0.0,0.0,0.0,0.15208013,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3153088519,-0.12979546,0.0,0.0,0.0,0.018706607,0.0,0.0,0.0,0.15207106,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3153308530,-0.12987438,0.0,0.0,0.0,0.018706238,0.0,0.0,0.0,0.15209234,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3153488496,-0.12984845,0.0,0.0,0.0,0.018699901,0.0,0.0,0.0,0.15208092,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3153688497,-0.12978241,0.0,0.0,0.0,0.018644705,0.0,0.0,0.0,0.15202835,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3153888496,-0.12983373,0.0,0.0,0.0,0.018650029,0.0,0.0,0.0,0.15207678,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3154088496,-0.12985931,0.0,0.0,0.0,0.018671213,0.0,0.0,0.0,0.15208419,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3154288527,-0.12987903,0.0,0.0,0.0,0.01868771,0.0,0.0,0.0,0.15209517,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3154468551,-0.1298815,0.0,0.0,0.0,0.018687284,0.0,0.0,0.0,0.15212466,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3154708494,-0.129872,0.0,0.0,0.0,0.018697284,0.0,0.0,0.0,0.15212731,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3154888496,-0.12982956,0.0,0.0,0.0,0.018660055,0.0,0.0,0.0,0.15213183,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3155088495,-0.129774,0.0,0.0,0.0,0.018639173,0.0,0.0,0.0,0.15208761,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3155288506,-0.12969425,0.0,0.0,0.0,0.018639322,0.0,0.0,0.0,0.15206696,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3155488974,-0.12970059,0.0,0.0,0.0,0.018641418,0.0,0.0,0.0,0.15206964,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3155688928,-0.12970173,0.0,0.0,0.0,0.018651541,0.0,0.0,0.0,0.1520681,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3155888711,-0.12973873,0.0,0.0,0.0,0.018633759,0.0,0.0,0.0,0.1520795,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3156108494,-0.129692,0.0,0.0,0.0,0.018646915,0.0,0.0,0.0,0.15207514,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3156288495,-0.12966526,0.0,0.0,0.0,0.018652558,0.0,0.0,0.0,0.15207571,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3156488519,-0.12963678,0.0,0.0,0.0,0.018665887,0.0,0.0,0.0,0.1520554,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3156688495,-0.12961838,0.0,0.0,0.0,0.018675145,0.0,0.0,0.0,0.15205869,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3156888555,-0.12960766,0.0,0.0,0.0,0.018668877,0.0,0.0,0.0,0.15204178,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3157088495,-0.1296291,0.0,0.0,0.0,0.018674934,0.0,0.0,0.0,0.15202515,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3157288557,-0.12965317,0.0,0.0,0.0,0.01865794,0.0,0.0,0.0,0.15205818,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3157508495,-0.12967594,0.0,0.0,0.0,0.018640578,0.0,0.0,0.0,0.15207882,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3157668623,-0.12966105,0.0,0.0,0.0,0.018625142,0.0,0.0,0.0,0.15208952,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3157888496,-0.12971462,0.0,0.0,0.0,0.018679863,0.0,0.0,0.0,0.1521307,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3158088500,-0.1296729,0.0,0.0,0.0,0.018693179,0.0,0.0,0.0,0.15207325,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3158288543,-0.12966883,0.0,0.0,0.0,0.018684551,0.0,0.0,0.0,0.15205257,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3158488534,-0.12965657,0.0,0.0,0.0,0.018679261,0.0,0.0,0.0,0.15206967,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3158688494,-0.12969325,0.0,0.0,0.0,0.018675117,0.0,0.0,0.0,0.15207623,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3158888495,-0.12975773,0.0,0.0,0.0,0.018644981,0.0,0.0,0.0,0.1520917,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3159088496,-0.12980616,0.0,0.0,0.0,0.018665753,0.0,0.0,0.0,0.15209176,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3159288498,-0.12975192,0.0,0.0,0.0,0.018684361,0.0,0.0,0.0,0.15207922,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3159488495,-0.1297807,0.0,0.0,0.0,0.018714394,0.0,0.0,0.0,0.15209234,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3159688495,-0.129898,0.0,0.0,0.0,0.018717548,0.0,0.0,0.0,0.15213536,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3159888516,-0.12982629,0.0,0.0,0.0,0.01871758,0.0,0.0,0.0,0.15206517,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3160088496,-0.1298261,0.0,0.0,0.0,0.018692022,0.0,0.0,0.0,0.15199494,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3160308494,-0.12993066,0.0,0.0,0.0,0.018671917,0.0,0.0,0.0,0.15201807,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3160488495,-0.12993082,0.0,0.0,0.0,0.018635724,0.0,0.0,0.0,0.1520187,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3160688495,-0.12992261,0.0,0.0,0.0,0.018605778,0.0,0.0,0.0,0.15201265,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3160869864,-0.12995169,0.0,0.0,0.0,0.018636856,0.0,0.0,0.0,0.15201348,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3161089134,-0.12997033,0.0,0.0,0.0,0.018639449,0.0,0.0,0.0,0.15201904,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3161289024,-0.12992238,0.0,0.0,0.0,0.018624367,0.0,0.0,0.0,0.15199687,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3161488843,-0.12989123,0.0,0.0,0.0,0.018609144,0.0,0.0,0.0,0.15199253,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3161708509,-0.1298983,0.0,0.0,0.0,0.018575128,0.0,0.0,0.0,0.15198994,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3161888518,-0.12986577,0.0,0.0,0.0,0.018597243,0.0,0.0,0.0,0.15196706,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3162088643,-0.12982835,0.0,0.0,0.0,0.018560696,0.0,0.0,0.0,0.15193665,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3162288498,-0.12980576,0.0,0.0,0.0,0.018551657,0.0,0.0,0.0,0.15191813,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3162468495,-0.12982453,0.0,0.0,0.0,0.01857504,0.0,0.0,0.0,0.15193333,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3162688495,-0.12986864,0.0,0.0,0.0,0.018593576,0.0,0.0,0.0,0.15196261,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3162888495,-0.12986821,0.0,0.0,0.0,0.01861371,0.0,0.0,0.0,0.15196799,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3163088495,-0.1298845,0.0,0.0,0.0,0.018615508,0.0,0.0,0.0,0.15197435,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3163288527,-0.12992412,0.0,0.0,0.0,0.0186372,0.0,0.0,0.0,0.1519917,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3163488676,-0.12988573,0.0,0.0,0.0,0.018560873,0.0,0.0,0.0,0.15196231,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3163688495,-0.12989156,0.0,0.0,0.0,0.018545853,0.0,0.0,0.0,0.1519564,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3163888494,-0.12980595,0.0,0.0,0.0,0.018503074,0.0,0.0,0.0,0.15192989,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3164088495,-0.12983374,0.0,0.0,0.0,0.018517474,0.0,0.0,0.0,0.15193422,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3164288496,-0.12986042,0.0,0.0,0.0,0.018462177,0.0,0.0,0.0,0.15196246,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3164488495,-0.12983446,0.0,0.0,0.0,0.018475467,0.0,0.0,0.0,0.15192764,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3164688496,-0.12984307,0.0,0.0,0.0,0.018496342,0.0,0.0,0.0,0.15195994,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3164888656,-0.12983231,0.0,0.0,0.0,0.018463282,0.0,0.0,0.0,0.15202227,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3165088616,-0.1298136,0.0,0.0,0.0,0.018452333,0.0,0.0,0.0,0.15201958,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3165288495,-0.12979053,0.0,0.0,0.0,0.018465796,0.0,0.0,0.0,0.15200906,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3165488496,-0.1297492,0.0,0.0,0.0,0.018454308,0.0,0.0,0.0,0.15200172,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3165688496,-0.12976423,0.0,0.0,0.0,0.018460905,0.0,0.0,0.0,0.15198924,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3165908494,-0.12975878,0.0,0.0,0.0,0.018441832,0.0,0.0,0.0,0.15197395,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3166089004,-0.12979667,0.0,0.0,0.0,0.018447142,0.0,0.0,0.0,0.15200043,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3166288702,-0.12979682,0.0,0.0,0.0,0.018477416,0.0,0.0,0.0,0.15202008,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3166488633,-0.12985316,0.0,0.0,0.0,0.018499909,0.0,0.0,0.0,0.15203954,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3166688495,-0.12983264,0.0,0.0,0.0,0.018512761,0.0,0.0,0.0,0.15203074,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3166888496,-0.12978217,0.0,0.0,0.0,0.018536823,0.0,0.0,0.0,0.15203255,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3167088494,-0.12980817,0.0,0.0,0.0,0.01856074,0.0,0.0,0.0,0.15205064,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3167308494,-0.12976947,0.0,0.0,0.0,0.018608596,0.0,0.0,0.0,0.15194227,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3167488566,-0.12974529,0.0,0.0,0.0,0.018564194,0.0,0.0,0.0,0.15200624,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3167688495,-0.12975344,0.0,0.0,0.0,0.018573442,0.0,0.0,0.0,0.15196969,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3167888494,-0.12977624,0.0,0.0,0.0,0.018572543,0.0,0.0,0.0,0.15198915,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3168088495,-0.1297871,0.0,0.0,0.0,0.018535435,0.0,0.0,0.0,0.15199856,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3168288496,-0.12977754,0.0,0.0,0.0,0.018502895,0.0,0.0,0.0,0.15200429,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3168488494,-0.1298099,0.0,0.0,0.0,0.018540526,0.0,0.0,0.0,0.1520072,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3168708496,-0.12981498,0.0,0.0,0.0,0.01857084,0.0,0.0,0.0,0.1520002,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3168888576,-0.12978594,0.0,0.0,0.0,0.018548457,0.0,0.0,0.0,0.15197994,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3169088554,-0.12971109,0.0,0.0,0.0,0.018519668,0.0,0.0,0.0,0.15192021,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3169288548,-0.1296904,0.0,0.0,0.0,0.018495303,0.0,0.0,0.0,0.15192284,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3169488494,-0.1297504,0.0,0.0,0.0,0.018521039,0.0,0.0,0.0,0.1519577,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3169688496,-0.12975733,0.0,0.0,0.0,0.018481676,0.0,0.0,0.0,0.1518645,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3169888494,-0.12982951,0.0,0.0,0.0,0.018499948,0.0,0.0,0.0,0.15187867,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3170108595,-0.12971987,0.0,0.0,0.0,0.018492749,0.0,0.0,0.0,0.15186667,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3170288496,-0.12966166,0.0,0.0,0.0,0.018451035,0.0,0.0,0.0,0.15181375,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3170488495,-0.12987475,0.0,0.0,0.0,0.018473057,0.0,0.0,0.0,0.1519394,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3170688496,-0.12967162,0.0,0.0,0.0,0.018466435,0.0,0.0,0.0,0.151794,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3170888526,-0.12985083,0.0,0.0,0.0,0.018389167,0.0,0.0,0.0,0.15185587,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3171088496,-0.13013597,0.0,0.0,0.0,0.018363414,0.0,0.0,0.0,0.15193443,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3171288496,-0.1291557,0.0,0.0,0.0,0.01822813,0.0,0.0,0.0,0.15156925,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3171489403,-0.12831146,0.0,0.0,0.0,0.01829118,0.0,0.0,0.0,0.15095513,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3171689293,-0.12914607,0.0,0.0,0.0,0.018555293,0.0,0.0,0.0,0.15148756,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3171889027,-0.12914033,0.0,0.0,0.0,0.018901203,0.0,0.0,0.0,0.15193352,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3172069379,-0.12867609,0.0,0.0,0.0,0.019094571,0.0,0.0,0.0,0.15180527,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3172288724,-0.12885557,0.0,0.0,0.0,0.01935888,0.0,0.0,0.0,0.1516302,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3172488661,-0.12937924,0.0,0.0,0.0,0.019408995,0.0,0.0,0.0,0.15192942,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3172688497,-0.12922087,0.0,0.0,0.0,0.019444438,0.0,0.0,0.0,0.1518894,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3172908497,-0.12871172,0.0,0.0,0.0,0.019383665,0.0,0.0,0.0,0.1517032,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3173088497,-0.12927653,0.0,0.0,0.0,0.019434856,0.0,0.0,0.0,0.1519589,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3173288496,-0.12923852,0.0,0.0,0.0,0.019620353,0.0,0.0,0.0,0.15191229,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3173488494,-0.12949504,0.0,0.0,0.0,0.019687615,0.0,0.0,0.0,0.15195328,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3173688494,-0.129489,0.0,0.0,0.0,0.019839643,0.0,0.0,0.0,0.1520207,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3173888495,-0.12955712,0.0,0.0,0.0,0.019831564,0.0,0.0,0.0,0.15203407,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3174088495,-0.13017325,0.0,0.0,0.0,0.019834397,0.0,0.0,0.0,0.15229952,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3174288494,-0.13003479,0.0,0.0,0.0,0.019723903,0.0,0.0,0.0,0.15190727,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3174488512,-0.12825486,0.0,0.0,0.0,0.019346423,0.0,0.0,0.0,0.15192209,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3174688495,-0.12800206,0.0,0.0,0.0,0.019360246,0.0,0.0,0.0,0.15160422,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3174888496,-0.12822048,0.0,0.0,0.0,0.019320121,0.0,0.0,0.0,0.15179287,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3175088495,-0.12796298,0.0,0.0,0.0,0.019287603,0.0,0.0,0.0,0.15157953,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3175288496,-0.12790108,0.0,0.0,0.0,0.019231781,0.0,0.0,0.0,0.15149766,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3175488566,-0.1278894,0.0,0.0,0.0,0.01923247,0.0,0.0,0.0,0.1515442,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3175708533,-0.127905,0.0,0.0,0.0,0.019220302,0.0,0.0,0.0,0.15159996,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3175888495,-0.12787437,0.0,0.0,0.0,0.019201986,0.0,0.0,0.0,0.15160234,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3176088522,-0.12788947,0.0,0.0,0.0,0.019189714,0.0,0.0,0.0,0.15165469,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3176288494,-0.12821372,0.0,0.0,0.0,0.019219995,0.0,0.0,0.0,0.15179212,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3176488519,-0.12811533,0.0,0.0,0.0,0.01936056,0.0,0.0,0.0,0.15171337,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3176689140,-0.12814097,0.0,0.0,0.0,0.019348996,0.0,0.0,0.0,0.15173641,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3176868985,-0.12823792,0.0,0.0,0.0,0.018991694,0.0,0.0,0.0,0.15169896,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3177108623,-0.12796119,0.0,0.0,0.0,0.019192114,0.0,0.0,0.0,0.15146486,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3177288496,-0.12797698,0.0,0.0,0.0,0.018886158,0.0,0.0,0.0,0.15185465,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3177488496,-0.12822719,0.0,0.0,0.0,0.01881625,0.0,0.0,0.0,0.15188861,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3177688495,-0.12575033,0.0,0.0,0.0,0.019069137,0.0,0.0,0.0,0.15083604,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3177888524,-0.12569068,0.0,0.0,0.0,0.020161431,0.0,0.0,0.0,0.150388,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3178088612,-0.12560907,0.0,0.0,0.0,0.019790566,0.0,0.0,0.0,0.1503726,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3178288502,-0.12544551,0.0,0.0,0.0,0.019453049,0.0,0.0,0.0,0.15026695,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3178508495,-0.12547241,0.0,0.0,0.0,0.01951989,0.0,0.0,0.0,0.15038306,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3178688496,-0.12512606,0.0,0.0,0.0,0.019648435,0.0,0.0,0.0,0.15029988,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3178888496,-0.12497642,0.0,0.0,0.0,0.019423295,0.0,0.0,0.0,0.15036836,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3179088497,-0.12495099,0.0,0.0,0.0,0.019279765,0.0,0.0,0.0,0.15035455,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3179288495,-0.12423346,0.0,0.0,0.0,0.018512579,0.0,0.0,0.0,0.15035336,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3179488495,-0.12436153,0.0,0.0,0.0,0.019307572,0.0,0.0,0.0,0.15013878,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3179688510,-0.123396344,0.0,0.0,0.0,0.019018516,0.0,0.0,0.0,0.15024617,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3179908495,-0.12268281,0.0,0.0,0.0,0.018865993,0.0,0.0,0.0,0.15037319,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3180068496,-0.12292078,0.0,0.0,0.0,0.019505978,0.0,0.0,0.0,0.14996818,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3180288552,-0.122701995,0.0,0.0,0.0,0.01953842,0.0,0.0,0.0,0.14984116,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3180488515,-0.12291933,0.0,0.0,0.0,0.020347722,0.0,0.0,0.0,0.15000232,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3180688639,-0.123788394,0.0,0.0,0.0,0.019560346,0.0,0.0,0.0,0.15059869,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3180888495,-0.124941915,0.0,0.0,0.0,0.019554935,0.0,0.0,0.0,0.15106231,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3181088496,-0.12524237,0.0,0.0,0.0,0.0195176,0.0,0.0,0.0,0.1515766,0.0,0.0,0.0,1,0,0,0,1,0,0,0
3181308495,-0.124992214,0.0,0.0,0.0,0.019715508,0.0,0.0,0.0,0.15151605,0.0,0.0,0.0,1,0,0,0,1,0,0,0
