timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
3135006686,3135006393,0.0,0.0020000003,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3135107846,3135107547,1.1214991e-10,0.0020000003,3.1371867e-13,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3135206502,3135206203,3.0888563e-09,0.0020000022,5.35087e-12,0.0019999952,nan,nan,nan,nan,nan,nan,nan,nan,0
3135307658,3135307358,1.2749222e-09,0.0019999985,2.8232043e-12,0.002000001,nan,nan,nan,nan,nan,nan,nan,nan,0
3135406323,3135406014,0.0,0.0020000003,0.0,0.0020000008,nan,nan,nan,nan,nan,nan,nan,nan,0
3135507464,3135507168,0.0,0.0020000003,0.0,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0
3135604930,3135604576,0.0,0.0020000003,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3135707282,3135706979,2.7317422e-15,0.0019999996,2.6177518e-09,0.0019999982,nan,nan,nan,nan,nan,nan,nan,nan,0
3135808433,3135808133,1.02522374e-13,0.0019999999,2.3791868e-09,0.0019999985,nan,nan,nan,nan,nan,nan,nan,nan,0
3135905832,3135905540,0.0,0.0020000003,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3136008249,3136007943,2.552473e-12,0.001999997,1.3738798e-09,0.0020000022,nan,nan,nan,nan,nan,nan,nan,nan,0
3136105643,3136105351,0.0,0.0020000003,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3136206801,3136206505,0.0,0.0020000003,0.0,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0
3136305457,3136305162,5.048299e-10,0.0020000003,2.243556e-12,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3136406727,3136406316,1.1687665e-09,0.0020000003,4.9693244e-12,0.001999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3136509019,3136508719,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3136606426,3136606126,0.0,0.0020000003,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3136707576,3136707280,0.0,0.0020000006,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3136806243,3136805937,1.1977656e-09,0.0019999985,5.021721e-12,0.002000001,nan,nan,nan,nan,nan,nan,nan,nan,0
3136907388,3136907091,0.0,0.0020000003,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3137004804,3137004499,0.0,0.0020000006,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3137107206,3137106902,1.8042707e-09,0.0019999985,8.340377e-14,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3137208542,3137208056,2.361914e-09,0.0019999985,5.0241235e-12,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3137307016,3137306713,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3137408161,3137407866,1.6887258e-09,0.0020000022,6.9241184e-12,0.0019999968,nan,nan,nan,nan,nan,nan,nan,nan,0
3137505571,3137505275,1.6383964e-13,0.0019999999,6.147365e-10,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3137607972,3137607678,2.6829125e-14,0.0019999994,9.058433e-10,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3137705380,3137705085,7.607283e-14,0.0019999961,2.3337254e-09,0.0020000022,nan,nan,nan,nan,nan,nan,nan,nan,0
3137806541,3137806239,0.0,0.0020000008,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3137908999,3137908642,5.4954874e-10,0.0020000006,1.7120133e-12,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3138006363,3138006050,1.3119396e-09,0.0020000022,6.142367e-12,0.001999997,nan,nan,nan,nan,nan,nan,nan,nan,0
3138107504,3138107204,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3138206164,3138205860,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3138307311,3138307015,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3138405979,3138405671,0.0,0.0020000003,1.9135769e-09,0.0019999985,nan,nan,nan,nan,nan,nan,nan,nan,0
3138507127,3138506825,1.797366e-09,0.0019999985,3.5248936e-13,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3138608279,3138607980,0.0,0.0020000008,0.0,0.0020000008,nan,nan,nan,nan,nan,nan,nan,nan,0
3138705795,3138705388,0.0,0.002,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3138808094,3138807790,0.0,0.0020000003,1.8571882e-09,0.0019999985,nan,nan,nan,nan,nan,nan,nan,nan,0
3138905504,3138905198,0.0,0.0020000008,0.0,0.0020000008,nan,nan,nan,nan,nan,nan,nan,nan,0
3139007914,3139007601,6.8501593e-10,0.0020000006,6.7380103e-12,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3139105316,3139105009,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3139206459,3139206163,2.9399134e-09,0.0020000024,7.0626916e-12,0.0019999957,nan,nan,nan,nan,nan,nan,nan,nan,0
3139308871,3139308566,6.2486634e-11,0.0020000003,1.4984936e-12,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3139406275,3139405974,6.698015e-10,0.0020000003,3.4312696e-12,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0
3139507588,3139507128,1.5393042e-09,0.0019999982,7.769203e-15,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3139606088,3139605785,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3139707246,3139706939,1.7737257e-09,0.0020000022,3.492291e-13,0.0019999966,nan,nan,nan,nan,nan,nan,nan,nan,0
3139805901,3139805595,0.0,0.0020000003,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3139907053,3139906749,1.3276524e-12,0.0019999985,9.597626e-10,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3140008196,3140007904,0.0,0.0019999999,4.0381565e-10,0.0020000013,nan,nan,nan,nan,nan,nan,nan,nan,0
3140106868,3140106560,8.4361446e-10,0.0020000003,1.9831489e-13,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
3140208050,3140207714,0.0,0.0020000003,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3140305421,3140305122,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3140409082,3140408774,2.8374126e-12,0.0019999973,1.1991143e-09,0.0020000024,nan,nan,nan,nan,nan,nan,nan,nan,0
3140505236,3140504933,2.214234e-09,0.0020000022,6.104576e-12,0.0019999961,nan,nan,nan,nan,nan,nan,nan,nan,0
3140606390,3140606088,3.0600658e-09,0.0019999982,5.1941255e-12,0.001999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3140708811,3140708490,5.6175053e-10,0.0020000003,2.8870933e-12,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3140806196,3140805898,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3140907351,3140907052,0.0,0.0020000006,1.6261765e-09,0.0019999985,nan,nan,nan,nan,nan,nan,nan,nan,0
3141006110,3141005717,0.0,0.0020000006,1.5352271e-09,0.0019999985,nan,nan,nan,nan,nan,nan,nan,nan,0
3141107162,3141106863,9.560525e-13,0.0020000006,6.83462e-10,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0
3141205830,3141205520,0.0,0.0020000008,0.0,0.0020000008,nan,nan,nan,nan,nan,nan,nan,nan,0
3141306973,3141306674,3.5025238e-10,0.002,6.7727534e-12,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3141408133,3141407828,5.7895233e-10,0.0020000003,1.5621454e-12,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3141506775,3141506484,8.4190815e-10,0.002,1.0514571e-12,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
3141607939,3141607639,1.8217953e-09,0.0020000022,2.2350455e-12,0.0019999966,nan,nan,nan,nan,nan,nan,nan,nan,0
3141705348,3141705047,5.6809637e-11,0.0020000003,6.9901203e-13,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3141807913,3141807450,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3141905161,3141904858,0.0,0.002,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3142006315,3142006012,8.1937823e-10,0.0020000003,5.0404767e-12,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
3142108711,3142108415,5.949104e-10,0.0020000003,8.590498e-13,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3142206121,3142205823,0.0,0.0020000003,0.0,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0
3142308533,3142308226,1.0579914e-09,0.0020000003,1.0283679e-13,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
3142405928,3142405633,1.5739636e-09,0.0019999982,1.8586456e-13,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3142507124,3142506788,5.8536853e-10,0.0020000003,5.630007e-12,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3142605934,3142605450,2.1401048e-09,0.0019999985,8.187785e-14,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3142706898,3142706599,5.980135e-10,0.0020000003,2.9454815e-12,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3142808053,3142807753,1.3432864e-09,0.0019999985,1.229683e-11,0.0020000008,nan,nan,nan,nan,nan,nan,nan,nan,0
3142906716,3142906409,0.0,0.0020000003,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3143006617,3143006315,2.6156442e-13,0.0019999996,5.9649774e-10,0.0019999992,nan,nan,nan,nan,nan,nan,nan,nan,0
3143105278,3143104971,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3143207678,3143207375,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3143305160,3143304782,1.5575405e-09,0.0019999982,7.033152e-12,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3143406239,3143405937,8.442008e-11,0.0020000003,1.445706e-12,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3143504892,3143504593,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3143606048,3143605748,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3143705952,3143705653,1.2727562e-09,0.002,3.9061428e-12,0.001999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3143805857,3143805558,6.156517e-10,0.0020000006,1.4023583e-12,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0
3143907008,3143906713,1.6730052e-09,0.0019999985,2.32554e-13,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3144005671,3144005369,0.0,0.0020000008,0.0,0.0020000008,nan,nan,nan,nan,nan,nan,nan,nan,0
3144106953,3144106524,2.476511e-09,0.0019999987,5.933305e-12,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3144207974,3144207678,9.1023136e-14,0.0019999992,1.2712007e-09,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0
3144306640,3144306335,1.1129858e-09,0.0020000003,3.755842e-12,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
3144407785,3144407489,0.0,0.0020000003,0.0,0.0020000008,nan,nan,nan,nan,nan,nan,nan,nan,0
3144506443,3144506146,0.0,0.0020000006,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3144607594,3144607300,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3144705007,3144704708,7.013617e-10,0.002,2.2030906e-12,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0
3144807430,3144807113,0.0,0.001999997,1.378794e-09,0.0020000022,nan,nan,nan,nan,nan,nan,nan,nan,0
3144908770,3144908265,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3145005969,3145005673,0.0,0.002,3.8380676e-10,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0
3145108383,3145108076,1.6956107e-09,0.0019999987,3.4817262e-12,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3145205785,3145205484,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3145306933,3145306638,2.8356808e-09,0.0019999985,9.71345e-13,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
3145405589,3145405296,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3145506742,3145506449,0.0,0.0020000008,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3145607974,3145607604,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3145706557,3145706260,2.047964e-09,0.0019999985,1.9279769e-12,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3145807717,3145807415,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3145906381,3145906071,8.9984126e-10,0.0020000003,1.188741e-12,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
3146007522,3146007225,0.0,0.0020000003,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3146104929,3146104633,2.318135e-10,0.002,5.085706e-13,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0
3146207342,3146207037,1.5692966e-09,0.0019999982,1.1551359e-12,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3146308495,3146308191,2.2292281e-09,0.002000002,2.2453892e-12,0.0019999961,nan,nan,nan,nan,nan,nan,nan,nan,0
3146406016,3146405599,0.0,0.0020000003,0.0,0.0020000008,nan,nan,nan,nan,nan,nan,nan,nan,0
3146508312,3146508002,9.723923e-10,0.0020000003,1.293029e-12,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
3146605708,3146605410,6.2549466e-10,0.0020000003,1.1885382e-13,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3146706870,3146706564,7.6499085e-10,0.002,1.0406292e-11,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0
3146805527,3146805227,0.0,0.0020000015,0.0,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0
3146906672,3146906375,2.0906532e-12,0.0019999952,3.1276164e-09,0.0020000022,nan,nan,nan,nan,nan,nan,nan,nan,0
3147007828,3147007529,0.0,0.002,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3147106505,3147106186,0.0,0.0020000008,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3147207819,3147207340,0.0,0.0019999982,1.1750672e-09,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0
3147306310,3147305997,0.0,0.0020000003,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3147407452,3147407152,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3147504867,3147504560,0.0,0.0019999961,2.1334472e-09,0.0020000022,nan,nan,nan,nan,nan,nan,nan,nan,0
3147607268,3147606963,2.8186131e-09,0.0020000022,4.1023912e-13,0.0019999957,nan,nan,nan,nan,nan,nan,nan,nan,0
3147708409,3147708117,2.0501407e-09,0.0020000022,8.3970244e-13,0.0019999966,nan,nan,nan,nan,nan,nan,nan,nan,0
3147805828,3147805525,0.0,0.0020000003,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3147908300,3147907928,1.5051196e-09,0.0019999985,4.139804e-12,0.0020000008,nan,nan,nan,nan,nan,nan,nan,nan,0
3148005640,3148005339,2.1411589e-13,0.0019999992,3.5550538e-10,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0
3148106793,3148106490,1.0422796e-10,0.0020000003,6.3671247e-13,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3148205443,3148205147,1.3194227e-09,0.0019999985,2.4008278e-12,0.0020000008,nan,nan,nan,nan,nan,nan,nan,nan,0
3148306602,3148306301,0.0,0.0020000008,0.0,0.002000001,nan,nan,nan,nan,nan,nan,nan,nan,0
3148407753,3148407456,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3148506412,3148506112,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3148607566,3148607267,1.290144e-09,0.0020000022,6.6921555e-13,0.001999997,nan,nan,nan,nan,nan,nan,nan,nan,0
3148706337,3148705924,1.6843621e-09,0.0019999987,1.1046285e-14,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3148807372,3148807078,2.1087948e-10,0.0020000003,6.164557e-14,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0
3148904787,3148904486,9.0980457e-10,0.0020000013,3.483036e-12,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
3149007186,3149006889,0.0,0.0020000006,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3149108349,3149108044,5.809811e-11,0.0020000003,5.477476e-14,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3149205747,3149205451,0.0,0.0019999957,3.0104275e-09,0.0020000022,nan,nan,nan,nan,nan,nan,nan,nan,0
3149308164,3149307855,1.1863829e-09,0.0020000003,3.437077e-12,0.001999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3149405563,3149405263,1.5782466e-09,0.002000002,3.9560603e-12,0.0019999968,nan,nan,nan,nan,nan,nan,nan,nan,0
3149508154,3149507668,2.5108582e-09,0.0020000024,1.058751e-11,0.001999996,nan,nan,nan,nan,nan,nan,nan,nan,0
3149605375,3149605074,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3149706520,3149706228,1.1717562e-09,0.002,2.9122836e-13,0.0019999992,nan,nan,nan,nan,nan,nan,nan,nan,0
3149808933,3149808631,1.6298307e-09,0.0020000024,7.2678495e-12,0.001999997,nan,nan,nan,nan,nan,nan,nan,nan,0
3149906337,3149906039,0.0,0.0020000006,1.5679689e-09,0.0019999985,nan,nan,nan,nan,nan,nan,nan,nan,0
3150007488,3150007194,0.0,0.0019999999,6.9212547e-10,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3150102398,3150102104,1.3115717e-09,0.0020000022,6.3262702e-12,0.001999997,nan,nan,nan,nan,nan,nan,nan,nan,0
3150207349,3150207005,4.1215642e-13,0.0019999957,2.7792098e-09,0.0020000022,nan,nan,nan,nan,nan,nan,nan,nan,0
3150305956,3150305661,1.7787104e-09,0.002000002,1.2863563e-11,0.0019999966,nan,nan,nan,nan,nan,nan,nan,nan,0
3150407118,3150406816,1.4630075e-10,0.0020000003,1.4161117e-11,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3150508272,3150507970,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3150606929,3150606627,1.2111859e-09,0.0020000024,1.9494944e-12,0.0019999975,nan,nan,nan,nan,nan,nan,nan,nan,0
3150709332,3150709031,4.566927e-10,0.0020000003,8.4631174e-13,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3150805485,3150805190,1.3031064e-09,0.0020000022,1.4639893e-12,0.001999997,nan,nan,nan,nan,nan,nan,nan,nan,0
3150907897,3150907593,9.916459e-10,0.0020000003,7.6116674e-13,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
3151005392,3151005001,1.02331555e-13,0.0019999973,1.2605085e-09,0.0020000024,nan,nan,nan,nan,nan,nan,nan,nan,0
3151106450,3151106155,7.0371403e-10,0.0019999994,4.664898e-12,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3151208877,3151208559,9.695943e-10,0.0020000003,8.730013e-13,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
3151306268,3151305966,1.661478e-09,0.0020000022,5.996121e-12,0.0019999968,nan,nan,nan,nan,nan,nan,nan,nan,0
3151407413,3151407121,3.7164664e-12,0.0020000003,4.1550351e-13,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3151506083,3151505778,1.1553577e-09,0.0020000003,7.598002e-13,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
3151607229,3151606932,3.1474563e-09,0.0020000022,1.2430577e-11,0.0019999952,nan,nan,nan,nan,nan,nan,nan,nan,0
3151705897,3151705591,0.0,0.0020000003,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3151807182,3151806743,2.0512585e-09,0.0020000024,2.8076933e-13,0.0019999964,nan,nan,nan,nan,nan,nan,nan,nan,0
3151908200,3151907898,2.916852e-09,0.0019999985,4.041454e-12,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
3152006860,3152006554,0.0,0.0019999999,2.4847395e-09,0.0019999985,nan,nan,nan,nan,nan,nan,nan,nan,0
3152108011,3152107709,1.492924e-09,0.0019999987,2.9616526e-12,0.0020000008,nan,nan,nan,nan,nan,nan,nan,nan,0
3152205413,3152205117,0.0,0.0020000008,0.0,0.002000001,nan,nan,nan,nan,nan,nan,nan,nan,0
3152307832,3152307520,1.0985959e-09,0.0020000003,3.674827e-12,0.0019999985,nan,nan,nan,nan,nan,nan,nan,nan,0
3152405237,3152404928,0.0,0.0020000003,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3152506414,3152506083,1.4592876e-09,0.0020000022,5.227917e-12,0.001999997,nan,nan,nan,nan,nan,nan,nan,nan,0
3152608790,3152608486,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3152706190,3152705894,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3152807363,3152807048,0.0,0.0020000003,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3152906000,3152905705,0.0,0.0019999992,2.9558578e-09,0.0019999987,nan,nan,nan,nan,nan,nan,nan,nan,0
3153007164,3153006860,7.759993e-13,0.0019999992,1.2438007e-09,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0
3153105820,3153105517,1.0555792e-15,0.0019999987,7.63975e-10,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3153206971,3153206671,0.0,0.0020000013,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3153308208,3153307825,0.0,0.0020000003,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3153406781,3153406482,0.0,0.0020000006,0.0,0.002000001,nan,nan,nan,nan,nan,nan,nan,nan,0
3153507937,3153507637,4.877347e-10,0.0020000003,3.5152072e-12,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3153605350,3153605045,0.0,0.0020000006,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3153707744,3153707448,1.5386262e-09,0.002000002,1.9384052e-12,0.0019999968,nan,nan,nan,nan,nan,nan,nan,nan,0
3153805155,3153804856,1.4525637e-09,0.0020000022,6.33149e-14,0.001999997,nan,nan,nan,nan,nan,nan,nan,nan,0
3153906315,3153906013,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3154008707,3154008414,9.414021e-10,0.0020000003,4.171984e-13,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
3154106280,3154105822,5.112265e-10,0.0020000003,6.8458395e-14,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3154207280,3154206976,0.0,0.0020000003,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3154305934,3154305633,5.2682175e-10,0.0020000003,5.799551e-12,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3154407095,3154406788,1.1052336e-09,0.0020000006,3.5600342e-13,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
3154505742,3154505444,2.6770515e-09,0.0020000022,2.504637e-13,0.0019999957,nan,nan,nan,nan,nan,nan,nan,nan,0
3154606903,3154606599,1.3699225e-09,0.0020000022,1.353068e-11,0.001999997,nan,nan,nan,nan,nan,nan,nan,nan,0
3154708045,3154707754,3.0733107e-09,0.0019999985,5.847609e-12,0.001999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3154806745,3154806410,2.9730953e-09,0.0020000022,5.023682e-12,0.0019999957,nan,nan,nan,nan,nan,nan,nan,nan,0
3154908053,3154907570,0.0,0.0020000003,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3155005284,3155004973,1.8691628e-09,0.0020000003,9.64595e-15,0.0019999975,nan,nan,nan,nan,nan,nan,nan,nan,0
3155107671,3155107376,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3155205090,3155204787,0.0,0.0020000003,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3155307485,3155307187,0.0,0.0020000003,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3155408640,3155408342,0.0,0.0020000003,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3155506042,3155505750,1.7275527e-09,0.0020000024,2.0626374e-12,0.0019999968,nan,nan,nan,nan,nan,nan,nan,nan,0
3155607302,3155606905,1.2277975e-09,0.0020000024,4.557627e-12,0.0019999973,nan,nan,nan,nan,nan,nan,nan,nan,0
3155705859,3155705561,0.0,0.0020000006,0.0,0.002000001,nan,nan,nan,nan,nan,nan,nan,nan,0
3155807011,3155806716,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
3155905669,3155905373,4.8307885e-13,0.0019999952,3.0774885e-09,0.0020000022,nan,nan,nan,nan,nan,nan,nan,nan,0
3156006832,3156006527,8.306385e-10,0.002,6.68628e-12,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
3156107982,3156107682,0.0,0.0020000003,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3156206631,3156206339,0.0,0.0020000003,0.0,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0
3156307791,3156307494,1.8154878e-09,0.0020000003,1.7508035e-12,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0
3156405331,3156404901,2.682613e-09,0.0020000022,1.9822907e-13,0.0019999957,nan,nan,nan,nan,nan,nan,nan,nan,0
3156507607,3156507305,2.92118e-10,0.0020000003,1.4012069e-11,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3156605021,3156604713,0.0,0.0020000003,1.1459633e-10,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3156707417,3156707116,2.5393682e-10,0.0020000003,3.6084634e-13,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
3156808577,3156808271,1.977557e-10,0.0020000006,2.9855528e-12,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0
3156905974,3156905679,0.0,0.0020000006,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0
