timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
3078198827,-0.0,-0.0,-0.064109355,0.0,0.9994863,-0.0,0.0,-0.03204919,0.0,0.0,-0.001,0,0
3078258726,-0.0,-0.0,-0.06415017,0.0,0.9994857,-0.0,0.0,-0.032069586,0.0,0.0,-0.001,0,0
3078307748,-0.0,-0.0,-0.06417748,0.0,0.99948525,-0.0,0.0,-0.032083236,0.0,0.0,-0.001,0,0
3078347776,-0.0,-0.0,-0.06418751,0.0,0.9994851,-0.0,0.0,-0.03208825,0.0,0.0,-0.001,0,0
3078407595,-0.0,-0.0,-0.06421542,0.0,0.9994846,-0.0,0.0,-0.0321022,0.0,0.0,-0.001,0,0
3078458742,-0.0,-0.0,-0.064214826,0.0,0.9994846,-0.0,0.0,-0.0321019,0.0,0.0,-0.001,0,0
3078507580,-0.0,-0.0,-0.06417649,0.0,0.99948525,-0.0,0.0,-0.03208274,0.0,0.0,-0.001,0,0
3078547601,-0.0,-0.0,-0.06410507,0.0,0.9994864,-0.0,0.0,-0.03204705,0.0,0.0,-0.001,0,0
3078607329,-0.0,-0.0,-0.06405818,0.0,0.9994871,-0.0,0.0,-0.032023612,0.0,0.0,-0.001,0,0
3078658482,-0.0,-0.0,-0.06402575,0.0,0.99948764,-0.0,0.0,-0.03200741,0.0,0.0,-0.001,0,0
3078698337,-0.0,-0.0,-0.06401489,0.0,0.9994878,-0.0,0.0,-0.03200198,0.0,0.0,-0.001,0,0
3078758284,-0.0,-0.0,-0.06399525,0.0,0.9994881,-0.0,0.0,-0.031992167,0.0,0.0,-0.001,0,0
3078807210,-0.0,-0.0,-0.0640455,0.0,0.99948734,-0.0,0.0,-0.032017272,0.0,0.0,-0.001,0,0
3078858126,-0.0,-0.0,-0.06409603,0.0,0.9994865,-0.0,0.0,-0.03204253,0.0,0.0,-0.001,0,0
3078898155,-0.0,-0.0,-0.0641426,0.0,0.9994858,-0.0,0.0,-0.0320658,0.0,0.0,-0.001,0,0
3078958124,-0.0,-0.0,-0.06417904,0.0,0.9994852,-0.0,0.0,-0.032084014,0.0,0.0,-0.001,0,0
3079006932,-0.0,-0.0,-0.06417796,0.0,0.9994852,-0.0,0.0,-0.032083474,0.0,0.0,-0.001,0,0
3079057967,-0.0,-0.0,-0.06417712,0.0,0.9994852,-0.0,0.0,-0.032083053,0.0,0.0,-0.001,0,0
3079107023,-0.0,-0.0,-0.06417673,0.0,0.9994852,-0.0,0.0,-0.03208286,0.0,0.0,-0.001,0,0
3079157807,-0.0,-0.0,-0.06417663,0.0,0.9994852,-0.0,0.0,-0.032082807,0.0,0.0,-0.001,0,0
3079206829,-0.0,-0.0,-0.06415687,0.0,0.99948555,-0.0,0.0,-0.032072935,0.0,0.0,-0.001,0,0
3079246780,-0.0,-0.0,-0.06414978,0.0,0.9994857,-0.0,0.0,-0.032069393,0.0,0.0,-0.001,0,0
3079306738,-0.0,-0.0,-0.06413063,0.0,0.99948597,-0.0,0.0,-0.032059822,0.0,0.0,-0.001,0,0
3079357776,-0.0,-0.0,-0.06415236,0.0,0.9994856,-0.0,0.0,-0.03207068,0.0,0.0,-0.001,0,0
3079406758,-0.0,-0.0,-0.06418437,0.0,0.9994851,-0.0,0.0,-0.032086674,0.0,0.0,-0.001,0,0
3079457680,-0.0,-0.0,-0.06422843,0.0,0.9994844,-0.0,0.0,-0.032108698,0.0,0.0,-0.001,0,0
3079506872,-0.0,-0.0,-0.06425198,0.0,0.999484,-0.0,0.0,-0.032120466,0.0,0.0,-0.001,0,0
3079557869,-0.0,-0.0,-0.06424318,0.0,0.9994842,-0.0,0.0,-0.032116067,0.0,0.0,-0.001,0,0
3079606584,-0.0,-0.0,-0.064246885,0.0,0.9994841,-0.0,0.0,-0.032117918,0.0,0.0,-0.001,0,0
3079657635,-0.0,-0.0,-0.064212695,0.0,0.99948466,-0.0,0.0,-0.03210083,0.0,0.0,-0.001,0,0
3079706733,-0.0,-0.0,-0.06417921,0.0,0.9994852,-0.0,0.0,-0.0320841,0.0,0.0,-0.001,0,0
3079757427,-0.0,-0.0,-0.0641447,0.0,0.99948573,-0.0,0.0,-0.03206685,0.0,0.0,-0.001,0,0
3079806455,-0.0,-0.0,-0.06410915,0.0,0.9994863,-0.0,0.0,-0.032049086,0.0,0.0,-0.001,0,0
3079857361,-0.0,-0.0,-0.06409425,0.0,0.99948657,-0.0,0.0,-0.03204164,0.0,0.0,-0.001,0,0
3079906148,-0.0,-0.0,-0.06412846,0.0,0.99948597,-0.0,0.0,-0.03205873,0.0,0.0,-0.001,0,0
3079957175,-0.0,-0.0,-0.06413651,0.0,0.9994859,-0.0,0.0,-0.032062765,0.0,0.0,-0.001,0,0
3080006158,-0.0,-0.0,-0.06417725,0.0,0.9994852,-0.0,0.0,-0.03208312,0.0,0.0,-0.001,0,0
3080056995,-0.0,-0.0,-0.06421416,0.0,0.9994846,-0.0,0.0,-0.032101568,0.0,0.0,-0.001,0,0
3080106085,-0.0,-0.0,-0.06422556,0.0,0.9994844,-0.0,0.0,-0.03210726,0.0,0.0,-0.001,0,0
3080156965,-0.0,-0.0,-0.06421305,0.0,0.99948466,-0.0,0.0,-0.032101005,0.0,0.0,-0.001,0,0
3080205928,-0.0,-0.0,-0.06417707,0.0,0.9994852,-0.0,0.0,-0.03208303,0.0,0.0,-0.001,0,0
3080256990,-0.0,-0.0,-0.064154744,0.0,0.99948555,-0.0,0.0,-0.032071874,0.0,0.0,-0.001,0,0
3080305961,-0.0,-0.0,-0.06412427,0.0,0.9994861,-0.0,0.0,-0.03205664,0.0,0.0,-0.001,0,0
3080356845,-0.0,-0.0,-0.064112656,0.0,0.99948627,-0.0,0.0,-0.03205084,0.0,0.0,-0.001,0,0
3080405738,-0.0,-0.0,-0.06413784,0.0,0.99948585,-0.0,0.0,-0.032063425,0.0,0.0,-0.001,0,0
3080456696,-0.0,-0.0,-0.06419045,0.0,0.999485,-0.0,0.0,-0.032089718,0.0,0.0,-0.001,0,0
3080505726,-0.0,-0.0,-0.06423026,0.0,0.99948436,-0.0,0.0,-0.03210962,0.0,0.0,-0.001,0,0
3080556781,-0.0,-0.0,-0.06428804,0.0,0.9994834,-0.0,0.0,-0.03213849,0.0,0.0,-0.001,0,0
3080605566,-0.0,-0.0,-0.06435351,0.0,0.9994824,-0.0,0.0,-0.0321712,0.0,0.0,-0.001,0,0
3080656506,-0.0,-0.0,-0.06443552,0.0,0.9994811,-0.0,0.0,-0.032212187,0.0,0.0,-0.001,0,0
3080705558,-0.0,-0.0,-0.064463556,0.0,0.9994806,-0.0,0.0,-0.032226197,0.0,0.0,-0.001,0,0
3080756530,-0.0,-0.0,-0.06446637,0.0,0.99948055,-0.0,0.0,-0.032227606,0.0,0.0,-0.001,0,0
3080805368,-0.0,-0.0,-0.064495556,0.0,0.99948007,-0.0,0.0,-0.03224219,0.0,0.0,-0.001,0,0
3080856257,-0.0,-0.0,-0.06446747,0.0,0.99948055,-0.0,0.0,-0.032228153,0.0,0.0,-0.001,0,0
3080905234,-0.0,-0.0,-0.06443912,0.0,0.999481,-0.0,0.0,-0.032213982,0.0,0.0,-0.001,0,0
3080956134,-0.0,-0.0,-0.06441817,0.0,0.9994813,-0.0,0.0,-0.03220351,0.0,0.0,-0.001,0,0
3081005069,-0.0,-0.0,-0.06439918,0.0,0.9994817,-0.0,0.0,-0.03219403,0.0,0.0,-0.001,0,0
3081056169,-0.0,-0.0,-0.06439052,0.0,0.9994818,-0.0,0.0,-0.032189693,0.0,0.0,-0.001,0,0
3081104983,-0.0,-0.0,-0.064383104,0.0,0.9994819,-0.0,0.0,-0.032185994,0.0,0.0,-0.001,0,0
3081155926,-0.0,-0.0,-0.06441316,0.0,0.99948144,-0.0,0.0,-0.03220101,0.0,0.0,-0.001,0,0
3081204895,-0.0,-0.0,-0.06444934,0.0,0.99948084,-0.0,0.0,-0.032219093,0.0,0.0,-0.001,0,0
3081255878,-0.0,-0.0,-0.064456984,0.0,0.9994807,-0.0,0.0,-0.03222291,0.0,0.0,-0.001,0,0
3081304803,-0.0,-0.0,-0.064426675,0.0,0.9994812,-0.0,0.0,-0.032207765,0.0,0.0,-0.001,0,0
3081355754,-0.0,-0.0,-0.064372465,0.0,0.9994821,-0.0,0.0,-0.032180674,0.0,0.0,-0.001,0,0
3081404773,-0.0,-0.0,-0.06429866,0.0,0.9994833,-0.0,0.0,-0.032143794,0.0,0.0,-0.001,0,0
3081455780,-0.0,-0.0,-0.06424751,0.0,0.99948406,-0.0,0.0,-0.03211823,0.0,0.0,-0.001,0,0
3081504620,-0.0,-0.0,-0.064204715,0.0,0.9994848,-0.0,0.0,-0.032096844,0.0,0.0,-0.001,0,0
3081555666,-0.0,-0.0,-0.064179435,0.0,0.9994852,-0.0,0.0,-0.03208421,0.0,0.0,-0.001,0,0
3081604723,-0.0,-0.0,-0.064181365,0.0,0.99948514,-0.0,0.0,-0.032085173,0.0,0.0,-0.001,0,0
3081655403,-0.0,-0.0,-0.064227544,0.0,0.9994844,-0.0,0.0,-0.032108255,0.0,0.0,-0.001,0,0
3081704545,-0.0,-0.0,-0.06428395,0.0,0.9994835,-0.0,0.0,-0.032136444,0.0,0.0,-0.001,0,0
3081755302,-0.0,-0.0,-0.06433628,0.0,0.99948263,-0.0,0.0,-0.032162588,0.0,0.0,-0.001,0,0
3081804469,-0.0,-0.0,-0.064376555,0.0,0.99948204,-0.0,0.0,-0.032182716,0.0,0.0,-0.001,0,0
3081855470,-0.0,-0.0,-0.06439559,0.0,0.9994817,-0.0,0.0,-0.032192234,0.0,0.0,-0.001,0,0
3081904155,-0.0,-0.0,-0.064401306,0.0,0.9994816,-0.0,0.0,-0.032195088,0.0,0.0,-0.001,0,0
3081955201,-0.0,-0.0,-0.064398706,0.0,0.9994817,-0.0,0.0,-0.032193787,0.0,0.0,-0.001,0,0
3082004142,-0.0,-0.0,-0.064380005,0.0,0.999482,-0.0,0.0,-0.032184444,0.0,0.0,-0.001,0,0
3082055123,-0.0,-0.0,-0.06436515,0.0,0.9994822,-0.0,0.0,-0.03217702,0.0,0.0,-0.001,0,0
3082104028,-0.0,-0.0,-0.06435317,0.0,0.9994824,-0.0,0.0,-0.03217103,0.0,0.0,-0.001,0,0
3082154994,-0.0,-0.0,-0.06434339,0.0,0.9994826,-0.0,0.0,-0.03216615,0.0,0.0,-0.001,0,0
3082203979,-0.0,-0.0,-0.06435429,0.0,0.9994824,-0.0,0.0,-0.032171596,0.0,0.0,-0.001,0,0
3082254837,-0.0,-0.0,-0.06438382,0.0,0.9994819,-0.0,0.0,-0.032186348,0.0,0.0,-0.001,0,0
3082303838,-0.0,-0.0,-0.06441068,0.0,0.99948144,-0.0,0.0,-0.03219977,0.0,0.0,-0.001,0,0
3082354709,-0.0,-0.0,-0.064444855,0.0,0.9994809,-0.0,0.0,-0.03221685,0.0,0.0,-0.001,0,0
3082403715,-0.0,-0.0,-0.064496145,0.0,0.99948007,-0.0,0.0,-0.032242484,0.0,0.0,-0.001,0,0
3082454611,-0.0,-0.0,-0.06453411,0.0,0.9994795,-0.0,0.0,-0.03226146,0.0,0.0,-0.001,0,0
3082503577,-0.0,-0.0,-0.06454393,0.0,0.9994793,-0.0,0.0,-0.032266367,0.0,0.0,-0.001,0,0
3082554595,-0.0,-0.0,-0.064515546,0.0,0.9994798,-0.0,0.0,-0.03225218,0.0,0.0,-0.001,0,0
3082603636,-0.0,-0.0,-0.064522676,0.0,0.99947965,-0.0,0.0,-0.032255743,0.0,0.0,-0.001,0,0
3082654772,-0.0,-0.0,-0.064506084,0.0,0.99947995,-0.0,0.0,-0.03224745,0.0,0.0,-0.001,0,0
3082703567,-0.0,-0.0,-0.064478636,0.0,0.99948037,-0.0,0.0,-0.032233734,0.0,0.0,-0.001,0,0
3082754483,-0.0,-0.0,-0.06446177,0.0,0.99948066,-0.0,0.0,-0.032225307,0.0,0.0,-0.001,0,0
3082803449,-0.0,-0.0,-0.06447121,0.0,0.9994805,-0.0,0.0,-0.03223002,0.0,0.0,-0.001,0,0
3082854516,-0.0,-0.0,-0.06448918,0.0,0.9994802,-0.0,0.0,-0.032239005,0.0,0.0,-0.001,0,0
3082903211,-0.0,-0.0,-0.064512104,0.0,0.99947983,-0.0,0.0,-0.03225046,0.0,0.0,-0.001,0,0
3082954260,-0.0,-0.0,-0.06453715,0.0,0.9994794,-0.0,0.0,-0.032262973,0.0,0.0,-0.001,0,0
3083003108,-0.0,-0.0,-0.06456199,0.0,0.99947906,-0.0,0.0,-0.03227539,0.0,0.0,-0.001,0,0
3083054080,-0.0,-0.0,-0.06459965,0.0,0.9994784,-0.0,0.0,-0.03229421,0.0,0.0,-0.001,0,0
3083103032,-0.0,-0.0,-0.06461405,0.0,0.99947816,-0.0,0.0,-0.032301407,0.0,0.0,-0.001,0,0
3083153943,-0.0,-0.0,-0.064653255,0.0,0.99947757,-0.0,0.0,-0.032321,0.0,0.0,-0.001,0,0
3083202989,-0.0,-0.0,-0.06471606,0.0,0.99947655,-0.0,0.0,-0.032352388,0.0,0.0,-0.001,0,0
3083253861,-0.0,-0.0,-0.06470194,0.0,0.9994768,-0.0,0.0,-0.03234533,0.0,0.0,-0.001,0,0
3083302838,-0.0,-0.0,-0.06467899,0.0,0.99947715,-0.0,0.0,-0.03233386,0.0,0.0,-0.001,0,0
3083353870,-0.0,-0.0,-0.06462317,0.0,0.99947804,-0.0,0.0,-0.032305963,0.0,0.0,-0.001,0,0
3083402896,-0.0,-0.0,-0.06460545,0.0,0.99947834,-0.0,0.0,-0.03229711,0.0,0.0,-0.001,0,0
3083453760,-0.0,-0.0,-0.06459686,0.0,0.99947846,-0.0,0.0,-0.032292813,0.0,0.0,-0.001,0,0
3083502721,-0.0,-0.0,-0.06457663,0.0,0.9994788,-0.0,0.0,-0.032282706,0.0,0.0,-0.001,0,0
3083553623,-0.0,-0.0,-0.06461609,0.0,0.99947816,-0.0,0.0,-0.032302424,0.0,0.0,-0.001,0,0
3083602615,-0.0,-0.0,-0.0646761,0.0,0.9994772,-0.0,0.0,-0.032332417,0.0,0.0,-0.001,0,0
3083653538,-0.0,-0.0,-0.064723514,0.0,0.99947643,-0.0,0.0,-0.03235611,0.0,0.0,-0.001,0,0
3083702700,-0.0,-0.0,-0.064745195,0.0,0.9994761,-0.0,0.0,-0.032366943,0.0,0.0,-0.001,0,0
3083753606,-0.0,-0.0,-0.06474182,0.0,0.99947613,-0.0,0.0,-0.032365263,0.0,0.0,-0.001,0,0
3083802431,-0.0,-0.0,-0.06473336,0.0,0.99947625,-0.0,0.0,-0.03236103,0.0,0.0,-0.001,0,0
3083853337,-0.0,-0.0,-0.06472498,0.0,0.9994764,-0.0,0.0,-0.032356843,0.0,0.0,-0.001,0,0
3083902536,-0.0,-0.0,-0.064701915,0.0,0.9994768,-0.0,0.0,-0.032345317,0.0,0.0,-0.001,0,0
3083953295,-0.0,-0.0,-0.06464972,0.0,0.9994776,-0.0,0.0,-0.032319233,0.0,0.0,-0.001,0,0
3084002100,-0.0,-0.0,-0.064632654,0.0,0.99947786,-0.0,0.0,-0.032310702,0.0,0.0,-0.001,0,0
3084053152,-0.0,-0.0,-0.06459473,0.0,0.9994785,-0.0,0.0,-0.03229175,0.0,0.0,-0.001,0,0
3084102144,-0.0,-0.0,-0.0645466,0.0,0.9994793,-0.0,0.0,-0.032267693,0.0,0.0,-0.001,0,0
3084153149,-0.0,-0.0,-0.06454085,0.0,0.99947935,-0.0,0.0,-0.032264825,0.0,0.0,-0.001,0,0
3084202994,-0.0,-0.0,-0.06455752,0.0,0.9994791,-0.0,0.0,-0.032273155,0.0,0.0,-0.001,0,0
3084251965,-0.0,-0.0,-0.06457276,0.0,0.9994789,-0.0,0.0,-0.032280773,0.0,0.0,-0.001,0,0
3084302892,-0.0,-0.0,-0.06460191,0.0,0.9994784,-0.0,0.0,-0.03229534,0.0,0.0,-0.001,0,0
3084351896,-0.0,-0.0,-0.06461991,0.0,0.9994781,-0.0,0.0,-0.03230433,0.0,0.0,-0.001,0,0
3084402810,-0.0,-0.0,-0.064621784,0.0,0.99947804,-0.0,0.0,-0.03230527,0.0,0.0,-0.001,0,0
3084451791,-0.0,-0.0,-0.06460422,0.0,0.99947834,-0.0,0.0,-0.032296494,0.0,0.0,-0.001,0,0
3084502830,-0.0,-0.0,-0.06455614,0.0,0.9994791,-0.0,0.0,-0.03227247,0.0,0.0,-0.001,0,0
3084551803,-0.0,-0.0,-0.0645089,0.0,0.9994799,-0.0,0.0,-0.032248855,0.0,0.0,-0.001,0,0
3084602552,-0.0,-0.0,-0.06449708,0.0,0.99948007,-0.0,0.0,-0.032242954,0.0,0.0,-0.001,0,0
3084651572,-0.0,-0.0,-0.06448558,0.0,0.99948025,-0.0,0.0,-0.032237202,0.0,0.0,-0.001,0,0
3084702561,-0.0,-0.0,-0.06449235,0.0,0.9994801,-0.0,0.0,-0.03224059,0.0,0.0,-0.001,0,0
3084751691,-0.0,-0.0,-0.06453883,0.0,0.9994794,-0.0,0.0,-0.032263815,0.0,0.0,-0.001,0,0
3084802367,-0.0,-0.0,-0.06456419,0.0,0.999479,-0.0,0.0,-0.03227649,0.0,0.0,-0.001,0,0
3084851486,-0.0,-0.0,-0.06460611,0.0,0.99947834,-0.0,0.0,-0.032297436,0.0,0.0,-0.001,0,0
3084902396,-0.0,-0.0,-0.064613245,0.0,0.9994782,-0.0,0.0,-0.032301,0.0,0.0,-0.001,0,0
3084951369,-0.0,-0.0,-0.06459526,0.0,0.9994785,-0.0,0.0,-0.03229202,0.0,0.0,-0.001,0,0
3085002324,-0.0,-0.0,-0.06461021,0.0,0.9994782,-0.0,0.0,-0.03229949,0.0,0.0,-0.001,0,0
3085051130,-0.0,-0.0,-0.06457188,0.0,0.9994789,-0.0,0.0,-0.03228033,0.0,0.0,-0.001,0,0
3085102142,-0.0,-0.0,-0.06453403,0.0,0.9994795,-0.0,0.0,-0.032261416,0.0,0.0,-0.001,0,0
3085151201,-0.0,-0.0,-0.06453773,0.0,0.9994794,-0.0,0.0,-0.03226326,0.0,0.0,-0.001,0,0
3085202041,-0.0,-0.0,-0.06450901,0.0,0.9994799,-0.0,0.0,-0.03224891,0.0,0.0,-0.001,0,0
3085251106,-0.0,-0.0,-0.06450822,0.0,0.9994799,-0.0,0.0,-0.03224852,0.0,0.0,-0.001,0,0
3085302069,-0.0,-0.0,-0.06451007,0.0,0.9994799,-0.0,0.0,-0.03224944,0.0,0.0,-0.001,0,0
3085350939,-0.0,-0.0,-0.06450848,0.0,0.9994799,-0.0,0.0,-0.032248646,0.0,0.0,-0.001,0,0
3085401807,-0.0,-0.0,-0.0645338,0.0,0.9994795,-0.0,0.0,-0.0322613,0.0,0.0,-0.001,0,0
3085450924,-0.0,-0.0,-0.064559564,0.0,0.99947906,-0.0,0.0,-0.03227418,0.0,0.0,-0.001,0,0
3085501773,-0.0,-0.0,-0.06457777,0.0,0.99947876,-0.0,0.0,-0.032283276,0.0,0.0,-0.001,0,0
3085550676,-0.0,-0.0,-0.064575806,0.0,0.9994788,-0.0,0.0,-0.032282297,0.0,0.0,-0.001,0,0
3085601770,-0.0,-0.0,-0.06456269,0.0,0.999479,-0.0,0.0,-0.03227574,0.0,0.0,-0.001,0,0
3085650734,-0.0,-0.0,-0.06452332,0.0,0.99947965,-0.0,0.0,-0.03225606,0.0,0.0,-0.001,0,0
3085701790,-0.0,-0.0,-0.064481094,0.0,0.9994803,-0.0,0.0,-0.032234963,0.0,0.0,-0.001,0,0
3085750716,-0.0,-0.0,-0.064445876,0.0,0.9994809,-0.0,0.0,-0.032217365,0.0,0.0,-0.001,0,0
3085801923,-0.0,-0.0,-0.064411394,0.0,0.99948144,-0.0,0.0,-0.03220013,0.0,0.0,-0.001,0,0
3085850563,-0.0,-0.0,-0.06440281,0.0,0.9994816,-0.0,0.0,-0.032195844,0.0,0.0,-0.001,0,0
3085901637,-0.0,-0.0,-0.06438182,0.0,0.9994819,-0.0,0.0,-0.03218535,0.0,0.0,-0.001,0,0
3085950400,-0.0,-0.0,-0.06438808,0.0,0.99948186,-0.0,0.0,-0.032188483,0.0,0.0,-0.001,0,0
3086001494,-0.0,-0.0,-0.06444455,0.0,0.99948096,-0.0,0.0,-0.032216698,0.0,0.0,-0.001,0,0
3086050304,-0.0,-0.0,-0.06444464,0.0,0.9994809,-0.0,0.0,-0.032216743,0.0,0.0,-0.001,0,0
3086101222,-0.0,-0.0,-0.06449267,0.0,0.9994802,-0.0,0.0,-0.032240752,0.0,0.0,-0.001,0,0
3086150171,-0.0,-0.0,-0.06453834,0.0,0.9994794,-0.0,0.0,-0.032263566,0.0,0.0,-0.001,0,0
3086201265,-0.0,-0.0,-0.06455001,0.0,0.99947923,-0.0,0.0,-0.032269403,0.0,0.0,-0.001,0,0
3086250021,-0.0,-0.0,-0.064563274,0.0,0.999479,-0.0,0.0,-0.03227603,0.0,0.0,-0.001,0,0
3086300965,-0.0,-0.0,-0.06455857,0.0,0.99947906,-0.0,0.0,-0.03227368,0.0,0.0,-0.001,0,0
3086349984,-0.0,-0.0,-0.06455409,0.0,0.9994792,-0.0,0.0,-0.032271437,0.0,0.0,-0.001,0,0
3086400897,-0.0,-0.0,-0.06452266,0.0,0.99947965,-0.0,0.0,-0.032255735,0.0,0.0,-0.001,0,0
3086449946,-0.0,-0.0,-0.06449762,0.0,0.99948007,-0.0,0.0,-0.032243222,0.0,0.0,-0.001,0,0
3086501143,-0.0,-0.0,-0.06446067,0.0,0.99948066,-0.0,0.0,-0.03222476,0.0,0.0,-0.001,0,0
3086549776,-0.0,-0.0,-0.06443333,0.0,0.99948114,-0.0,0.0,-0.032211095,0.0,0.0,-0.001,0,0
3086600711,-0.0,-0.0,-0.06442084,0.0,0.9994813,-0.0,0.0,-0.03220485,0.0,0.0,-0.001,0,0
3086649783,-0.0,-0.0,-0.06441329,0.0,0.99948144,-0.0,0.0,-0.032201074,0.0,0.0,-0.001,0,0
3086700623,-0.0,-0.0,-0.06440684,0.0,0.9994815,-0.0,0.0,-0.03219786,0.0,0.0,-0.001,0,0
3086749588,-0.0,-0.0,-0.06439597,0.0,0.9994817,-0.0,0.0,-0.032192424,0.0,0.0,-0.001,0,0
3086809549,-0.0,-0.0,-0.0643963,0.0,0.99948174,-0.0,0.0,-0.032192588,0.0,0.0,-0.001,0,0
3086849689,-0.0,-0.0,-0.06439116,0.0,0.9994818,-0.0,0.0,-0.032190014,0.0,0.0,-0.001,0,0
3086900373,-0.0,-0.0,-0.06436769,0.0,0.99948215,-0.0,0.0,-0.03217829,0.0,0.0,-0.001,0,0
3086949438,-0.0,-0.0,-0.064361475,0.0,0.9994823,-0.0,0.0,-0.03217518,0.0,0.0,-0.001,0,0
3087000264,-0.0,-0.0,-0.06431051,0.0,0.99948305,-0.0,0.0,-0.032149717,0.0,0.0,-0.001,0,0
3087049327,-0.0,-0.0,-0.064262845,0.0,0.9994839,-0.0,0.0,-0.032125898,0.0,0.0,-0.001,0,0
3087100280,-0.0,-0.0,-0.06424798,0.0,0.9994841,-0.0,0.0,-0.03211847,0.0,0.0,-0.001,0,0
3087160153,-0.0,-0.0,-0.064250015,0.0,0.99948406,-0.0,0.0,-0.03211948,0.0,0.0,-0.001,0,0
3087200170,-0.0,-0.0,-0.064254515,0.0,0.999484,-0.0,0.0,-0.032121737,0.0,0.0,-0.001,0,0
3087249338,-0.0,-0.0,-0.06425088,0.0,0.99948406,-0.0,0.0,-0.032119915,0.0,0.0,-0.001,0,0
3087300024,-0.0,-0.0,-0.06425767,0.0,0.99948394,-0.0,0.0,-0.032123305,0.0,0.0,-0.001,0,0
3087359953,-0.0,-0.0,-0.06427475,0.0,0.99948364,-0.0,0.0,-0.032131843,0.0,0.0,-0.001,0,0
3087399952,-0.0,-0.0,-0.06427725,0.0,0.9994836,-0.0,0.0,-0.03213309,0.0,0.0,-0.001,0,0
3087448930,-0.0,-0.0,-0.0642708,0.0,0.9994837,-0.0,0.0,-0.03212987,0.0,0.0,-0.001,0,0
3087509075,-0.0,-0.0,-0.06427481,0.0,0.99948364,-0.0,0.0,-0.03213188,0.0,0.0,-0.001,0,0
3087549015,-0.0,-0.0,-0.064266816,0.0,0.99948376,-0.0,0.0,-0.032127876,0.0,0.0,-0.001,0,0
3087599778,-0.0,-0.0,-0.06424587,0.0,0.9994841,-0.0,0.0,-0.03211741,0.0,0.0,-0.001,0,0
3087648757,-0.0,-0.0,-0.06425,0.0,0.99948406,-0.0,0.0,-0.03211947,0.0,0.0,-0.001,0,0
3087708685,-0.0,-0.0,-0.064249836,0.0,0.99948406,-0.0,0.0,-0.032119393,0.0,0.0,-0.001,0,0
3087748599,-0.0,-0.0,-0.06424798,0.0,0.9994841,-0.0,0.0,-0.03211847,0.0,0.0,-0.001,0,0
3087799541,-0.0,-0.0,-0.06425098,0.0,0.999484,-0.0,0.0,-0.032119967,0.0,0.0,-0.001,0,0
3087859465,-0.0,-0.0,-0.06425149,0.0,0.999484,-0.0,0.0,-0.03212022,0.0,0.0,-0.001,0,0
3087908441,-0.0,-0.0,-0.06429877,0.0,0.9994833,-0.0,0.0,-0.03214385,0.0,0.0,-0.001,0,0
3087948462,-0.0,-0.0,-0.064343385,0.0,0.9994826,-0.0,0.0,-0.032166146,0.0,0.0,-0.001,0,0
3087999517,-0.0,-0.0,-0.06437484,0.0,0.99948204,-0.0,0.0,-0.032181863,0.0,0.0,-0.001,0,0
3088059317,-0.0,-0.0,-0.06436581,0.0,0.9994822,-0.0,0.0,-0.032177355,0.0,0.0,-0.001,0,0
3088099397,-0.0,-0.0,-0.06438934,0.0,0.9994818,-0.0,0.0,-0.032189105,0.0,0.0,-0.001,0,0
3088148277,-0.0,-0.0,-0.06437919,0.0,0.999482,-0.0,0.0,-0.032184042,0.0,0.0,-0.001,0,0
3088208189,-0.0,-0.0,-0.064353794,0.0,0.9994824,-0.0,0.0,-0.032171346,0.0,0.0,-0.001,0,0
3088259126,-0.0,-0.0,-0.064346194,0.0,0.9994825,-0.0,0.0,-0.032167543,0.0,0.0,-0.001,0,0
3088299084,-0.0,-0.0,-0.06435689,0.0,0.99948233,-0.0,0.0,-0.032172892,0.0,0.0,-0.001,0,0
3088348055,-0.0,-0.0,-0.06433352,0.0,0.9994827,-0.0,0.0,-0.032161213,0.0,0.0,-0.001,0,0
3088407993,-0.0,-0.0,-0.06431744,0.0,0.999483,-0.0,0.0,-0.032153174,0.0,0.0,-0.001,0,0
3088458860,-0.0,-0.0,-0.06433829,0.0,0.99948263,-0.0,0.0,-0.032163598,0.0,0.0,-0.001,0,0
3088498892,-0.0,-0.0,-0.06435204,0.0,0.9994824,-0.0,0.0,-0.03217047,0.0,0.0,-0.001,0,0
3088558760,-0.0,-0.0,-0.0643718,0.0,0.9994821,-0.0,0.0,-0.032180347,0.0,0.0,-0.001,0,0
3088607782,-0.0,-0.0,-0.06441135,0.0,0.99948144,-0.0,0.0,-0.03220011,0.0,0.0,-0.001,0,0
3088647767,-0.0,-0.0,-0.064432524,0.0,0.99948114,-0.0,0.0,-0.032210693,0.0,0.0,-0.001,0,0
3088698785,-0.0,-0.0,-0.064477466,0.0,0.99948037,-0.0,0.0,-0.032233153,0.0,0.0,-0.001,0,0
3088758721,-0.0,-0.0,-0.06451301,0.0,0.99947983,-0.0,0.0,-0.03225091,0.0,0.0,-0.001,0,0
3088807844,-0.0,-0.0,-0.064497255,0.0,0.99948007,-0.0,0.0,-0.032243043,0.0,0.0,-0.001,0,0
3088847736,-0.0,-0.0,-0.06449638,0.0,0.9994801,-0.0,0.0,-0.0322426,0.0,0.0,-0.001,0,0
