timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
3059705604,3059604694,4898947603,0.0001922087,0.0002551888,0.0012306597,0,0.014747135,0.26827696,1.6721346e-05,nan,nan,0.014862062,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3059905417,3059804501,4898947603,0.00022120753,0.00026995086,0.0016960503,0,0.014428027,0.2681216,0.0065377885,nan,nan,0.01856691,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3060105304,3060004309,4898947603,5.284901e-05,0.00037158045,0.00083012035,0,0.014115131,0.26796848,0.027625827,nan,nan,0.010098127,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3060305078,3060204116,4898947603,3.380054e-05,0.00039497303,0.0011553451,0,0.013808537,0.26781738,0.0033143244,nan,nan,0.008848756,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3060504817,3060403923,4898947603,8.657817e-05,0.00036325352,0.0006513354,0,0.013508213,0.26766843,0.004669659,nan,nan,0.0005585073,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3060704725,3060603731,4898947603,0.00010101612,0.0004248201,0.0013330029,0,0.01321431,0.26752144,0.04438939,nan,nan,0.005535303,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3060904418,3060803538,4898947603,0.0001335628,0.0005258437,0.0019972564,0,0.012926879,0.26737642,0.011005312,nan,nan,0.0057084267,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3061104350,3061003346,4898947603,6.1827006e-05,0.0005536463,0.0017135079,0,0.012645999,0.26723176,0.008607261,nan,nan,0.000993889,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3061304134,3061203154,4898947603,0.000121369325,0.000535589,0.0017814593,0,0.012371892,0.2670843,0.034187652,nan,nan,0.008264897,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3061503896,3061402961,4898947603,3.775795e-05,0.00049163064,0.0019124151,0,0.012104624,0.26693895,1.0057598e-05,nan,nan,0.0032540546,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3061703693,3061602768,4898947603,8.743975e-05,0.00048912235,0.00064107944,0,0.0118442485,0.26679567,0.0010675448,nan,nan,0.0013399088,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3061903476,3061802576,4898947603,0.00012630528,0.00040753014,0.0012255033,0,0.01159091,0.2666544,0.048294045,nan,nan,0.0015259974,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3062103296,3062002383,4898947603,5.646969e-05,0.00031702511,0.0028192955,0,0.011344719,0.2665152,0.0044696,nan,nan,0.012427754,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
