timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
3182305774,0.0,0.0,0.0,0.0
3182505643,0.0,0.0,0.0,0.0
3182707894,0.0,0.0,0.0,0.0
3182907706,0.0,0.0,0.0,0.0
3183107516,0.0,0.0,0.0,0.0
3183307435,0.0,0.0,0.0,0.0
3183505902,0.0,0.0,0.0,0.0
3183705708,0.0,0.0,0.0,0.0
3183905527,0.0,0.0,0.0,0.0
3184107998,0.0,0.0,0.0,0.0
3184307646,0.0,0.0,0.0,0.0
3184507464,0.0,0.0,0.0,0.0
3184707274,0.0,0.0,0.0,0.0
3184905834,0.0,0.0,0.0,0.0
3185105644,0.0,0.0,0.0,0.0
3185305464,0.0,0.0,0.0,0.0
3185505280,0.0,0.0,0.0,0.0
3185707582,0.0,0.0,0.0,0.0
3185907396,0.0,0.0,0.0,0.0
3186107207,0.0,0.0,0.0,0.0
3186305771,0.0,0.0,0.0,0.0
3186505585,0.0,0.0,0.0,0.0
3186705397,0.0,0.0,0.0,0.0
3186907704,0.0,0.0,0.0,0.0
3187107562,0.0,0.0,0.0,0.0
3187307327,0.0,0.0,0.0,0.0
3187507141,0.0,0.0,0.0,0.0
3187705706,0.0,0.0,0.0,0.0
3187905600,0.0,0.0,0.0,0.0
3188105335,0.0,0.0,0.0,0.0
3188308892,0.0,0.0,0.0,0.0
3188507458,0.0,0.0,0.0,0.0
3188707405,0.0,0.0,0.0,0.0
3188907088,0.0,0.0,0.0,0.0
3189106898,0.0,0.0,0.0,0.0
3189305467,0.0,0.0,0.0,0.0
3189505469,0.0,0.0,0.0,0.0
3189708837,0.0,0.0,0.0,0.0
3189907396,0.0,0.0,0.0,0.0
3190107205,0.0,0.0,0.0,0.0
3190307019,0.0,0.0,0.0,0.0
3190506841,0.0,0.0,0.0,0.0
3190705394,0.0,0.0,0.0,0.0
3190905210,0.0,0.0,0.0,0.0
3191108777,0.0,0.0,0.0,0.0
3191307335,0.0,0.0,0.0,0.0
3191507142,0.0,0.0,0.0,0.0
3191706971,0.0,0.0,0.0,0.0
3191906770,0.0,0.0,0.0,0.0
3192105335,0.0,0.0,0.0,0.0
3192305146,0.0,0.0,0.0,0.0
3192508779,0.0,0.0,0.0,0.0
3192707276,0.0,0.0,0.0,0.0
3192907090,0.0,0.0,0.0,0.0
3193106898,0.0,0.0,0.0,0.0
3193306825,0.0,0.0,0.0,0.0
3193505284,0.0,0.0,0.0,0.0
3193705086,0.0,0.0,0.0,0.0
3193908646,0.0,0.0,0.0,0.0
3194107364,0.0,0.0,0.0,0.0
3194307016,0.0,0.0,0.0,0.0
3194506831,0.0,0.0,0.0,0.0
3194706648,0.0,0.0,0.0,0.0
3194905214,0.0,0.0,0.0,0.0
3195105027,0.0,0.0,0.0,0.0
3195308580,0.0,0.0,0.0,0.0
3195508396,0.0,0.0,0.0,0.0
3195706967,0.0,0.0,0.0,0.0
3195906778,0.0,0.0,0.0,0.0
3196106589,0.0,0.0,0.0,0.0
3196306401,0.0,0.0,0.0,0.0
3196504960,0.0,0.0,0.0,0.0
3196704781,0.0,0.0,0.0,0.0
3196908339,0.0,0.0,0.0,0.0
3197106935,0.0,0.0,0.0,0.0
3197306715,0.0,0.0,0.0,0.0
3197506529,0.0,0.0,0.0,0.0
3197706346,0.0,0.0,0.0,0.0
3197905003,0.0,0.0,0.0,0.0
3198108479,0.0,0.0,0.0,0.0
3198308280,0.0,0.0,0.0,0.0
3198506840,0.0,0.0,0.0,0.0
3198706790,0.0,0.0,0.0,0.0
3198906463,0.0,0.0,0.0,0.0
3199106281,0.0,0.0,0.0,0.0
3199304838,0.0,0.0,0.0,0.0
3199508599,0.0,0.0,0.0,0.0
3199708219,0.0,0.0,0.0,0.0
3199906783,0.0,0.0,0.0,0.0
3200106595,0.0,0.0,0.0,0.0
3200306404,0.0,0.0,0.0,0.0
3200506222,0.0,0.0,0.0,0.0
3200704788,0.0,0.0,0.0,0.0
3200908348,0.0,0.0,0.0,0.0
3201108154,0.0,0.0,0.0,0.0
3201306724,0.0,0.0,0.0,0.0
3201506538,0.0,0.0,0.0,0.0
3201706368,0.0,0.0,0.0,0.0
3201906160,0.0,0.0,0.0,0.0
3202104721,0.0,0.0,0.0,0.0
3202308281,0.0,0.0,0.0,0.0
3202508172,0.0,0.0,0.0,0.0
3202707915,0.0,0.0,0.0,0.0
3202906477,0.0,0.0,0.0,0.0
3203106286,0.0,0.0,0.0,0.0
3203306209,0.0,0.0,0.0,0.0
3203505917,0.0,0.0,0.0,0.0
3203708226,0.0,0.0,0.0,0.0
3203908033,0.0,0.0,0.0,0.0
3204106771,0.0,0.0,0.0,0.0
3204306418,0.0,0.0,0.0,0.0
3204506234,0.0,0.0,0.0,0.0
3204706044,0.0,0.0,0.0,0.0
3204905864,0.0,0.0,0.0,0.0
3205108172,0.0,0.0,0.0,0.0
3205307981,0.0,0.0,0.0,0.0
3205507805,0.0,0.0,0.0,0.0
3205706356,0.0,0.0,0.0,0.0
3205906168,0.0,0.0,0.0,0.0
3206105983,0.0,0.0,0.0,0.0
3206305801,0.0,0.0,0.0,0.0
3206508116,0.0,0.0,0.0,0.0
3206707920,0.0,0.0,0.0,0.0
3206907732,0.0,0.0,0.0,0.0
3207107596,0.0,0.0,0.0,0.0
3207306119,0.0,0.0,0.0,0.0
3207505932,0.0,0.0,0.0,0.0
3207705743,0.0,0.0,0.0,0.0
3207908146,0.0,0.0,0.0,0.0
3208107862,0.0,0.0,0.0,0.0
3208307671,0.0,0.0,0.0,0.0
3208506244,0.0,0.0,0.0,0.0
3208706194,0.0,0.0,0.0,0.0
3208905865,0.0,0.0,0.0,0.0
3209105683,0.0,0.0,0.0,0.0
3209307990,0.0,0.0,0.0,0.0
3209508008,0.0,0.0,0.0,0.0
3209707620,0.0,0.0,0.0,0.0
3209907432,0.0,0.0,0.0,0.0
3210105993,0.0,0.0,0.0,0.0
3210305810,0.0,0.0,0.0,0.0
3210505623,0.0,0.0,0.0,0.0
3210707934,0.0,0.0,0.0,0.0
3210907747,0.0,0.0,0.0,0.0
3211103821,0.0,0.0,0.0,0.0
3211307383,0.0,0.0,0.0,0.0
3211505942,0.0,0.0,0.0,0.0
3211705778,0.0,0.0,0.0,0.0
3211905566,0.0,0.0,0.0,0.0
3212105377,0.0,0.0,0.0,0.0
3212307687,0.0,0.0,0.0,0.0
3212507572,0.0,0.0,0.0,0.0
3212707329,0.0,0.0,0.0,0.0
3212905888,0.0,0.0,0.0,0.0
3213105697,0.0,0.0,0.0,0.0
3213305627,0.0,0.0,0.0,0.0
3213507828,0.0,0.0,0.0,0.0
3213707634,0.0,0.0,0.0,0.0
3213907448,0.0,0.0,0.0,0.0
3214107444,0.0,0.0,0.0,0.0
3214305824,0.0,0.0,0.0,0.0
3214505637,0.0,0.0,0.0,0.0
3214705463,0.0,0.0,0.0,0.0
3214907766,0.0,0.0,0.0,0.0
3215107580,0.0,0.0,0.0,0.0
3215307393,0.0,0.0,0.0,0.0
3215507209,0.0,0.0,0.0,0.0
3215705774,0.0,0.0,0.0,0.0
3215905587,0.0,0.0,0.0,0.0
3216105398,0.0,0.0,0.0,0.0
3216308964,0.0,0.0,0.0,0.0
3216507531,0.0,0.0,0.0,0.0
3216707340,0.0,0.0,0.0,0.0
3216907156,0.0,0.0,0.0,0.0
3217105756,0.0,0.0,0.0,0.0
3217305527,0.0,0.0,0.0,0.0
3217505344,0.0,0.0,0.0,0.0
3217705160,0.0,0.0,0.0,0.0
3217907565,0.0,0.0,0.0,0.0
3218107288,0.0,0.0,0.0,0.0
3218307100,0.0,0.0,0.0,0.0
3218506911,0.0,0.0,0.0,0.0
3218705623,0.0,0.0,0.0,0.0
3218905295,0.0,0.0,0.0,0.0
3219108856,0.0,0.0,0.0,0.0
3219307408,0.0,0.0,0.0,0.0
3219507230,0.0,0.0,0.0,0.0
3219707041,0.0,0.0,0.0,0.0
3219906860,0.0,0.0,0.0,0.0
3220105420,0.0,0.0,0.0,0.0
3220305245,0.0,0.0,0.0,0.0
3220508812,0.0,0.0,0.0,0.0
3220707357,0.0,0.0,0.0,0.0
3220907172,0.0,0.0,0.0,0.0
3221106987,0.0,0.0,0.0,0.0
3221306808,0.0,0.0,0.0,0.0
3221505369,0.0,0.0,0.0,0.0
3221705208,0.0,0.0,0.0,0.0
3221908735,0.0,0.0,0.0,0.0
3222107316,0.0,0.0,0.0,0.0
3222307123,0.0,0.0,0.0,0.0
3222507003,0.0,0.0,0.0,0.0
3222706751,0.0,0.0,0.0,0.0
3222905310,0.0,0.0,0.0,0.0
3223105126,0.0,0.0,0.0,0.0
3223308827,0.0,0.0,0.0,0.0
3223507257,0.0,0.0,0.0,0.0
3223707068,0.0,0.0,0.0,0.0
3223906876,0.0,0.0,0.0,0.0
3224106869,0.0,0.0,0.0,0.0
3224305267,0.0,0.0,0.0,0.0
3224505079,0.0,0.0,0.0,0.0
3224709883,0.0,0.0,0.0,0.0
3224907198,0.0,0.0,0.0,0.0
3225107014,0.0,0.0,0.0,0.0
3225306826,0.0,0.0,0.0,0.0
3225506643,0.0,0.0,0.0,0.0
3225705201,0.0,0.0,0.0,0.0
3225905018,0.0,0.0,0.0,0.0
3226108579,0.0,0.0,0.0,0.0
3226308396,0.0,0.0,0.0,0.0
3226506955,0.0,0.0,0.0,0.0
3226706772,0.0,0.0,0.0,0.0
3226906584,0.0,0.0,0.0,0.0
3227106446,0.0,0.0,0.0,0.0
3227304965,0.0,0.0,0.0,0.0
3227508532,0.0,0.0,0.0,0.0
3227708341,0.0,0.0,0.0,0.0
3227907009,0.0,0.0,0.0,0.0
3228106725,0.0,0.0,0.0,0.0
3228306540,0.0,0.0,0.0,0.0
3228506359,0.0,0.0,0.0,0.0
3228705061,0.0,0.0,0.0,0.0
3228908478,0.0,0.0,0.0,0.0
3229108285,0.0,0.0,0.0,0.0
3229306846,0.0,0.0,0.0,0.0
3229506671,0.0,0.0,0.0,0.0
3229706480,0.0,0.0,0.0,0.0
3229906302,0.0,0.0,0.0,0.0
3230104862,0.0,0.0,0.0,0.0
3230308419,0.0,0.0,0.0,0.0
3230508239,0.0,0.0,0.0,0.0
3230706804,0.0,0.0,0.0,0.0
3230906614,0.0,0.0,0.0,0.0
3231106429,0.0,0.0,0.0,0.0
3231306241,0.0,0.0,0.0,0.0
3231504814,0.0,0.0,0.0,0.0
3231708395,0.0,0.0,0.0,0.0
3231908181,0.0,0.0,0.0,0.0
3232106750,0.0,0.0,0.0,0.0
3232306561,0.0,0.0,0.0,0.0
3232506445,0.0,0.0,0.0,0.0
3232706193,0.0,0.0,0.0,0.0
3232904765,0.0,0.0,0.0,0.0
3233108311,0.0,0.0,0.0,0.0
3233308252,0.0,0.0,0.0,0.0
3233506702,0.0,0.0,0.0,0.0
3233706513,0.0,0.0,0.0,0.0
3233906331,0.0,0.0,0.0,0.0
3234106335,0.0,0.0,0.0,0.0
3234304704,0.0,0.0,0.0,0.0
3234508269,0.0,0.0,0.0,0.0
3234708082,0.0,0.0,0.0,0.0
3234907894,0.0,0.0,0.0,0.0
3235106455,0.0,0.0,0.0,0.0
3235306273,0.0,0.0,0.0,0.0
3235506090,0.0,0.0,0.0,0.0
3235705900,0.0,0.0,0.0,0.0
3235908209,0.0,0.0,0.0,0.0
3236108024,0.0,0.0,0.0,0.0
3236307854,0.0,0.0,0.0,0.0
3236506408,0.0,0.0,0.0,0.0
3236706225,0.0,0.0,0.0,0.0
3236906034,0.0,0.0,0.0,0.0
3237105896,0.0,0.0,0.0,0.0
3237308161,0.0,0.0,0.0,0.0
3237507975,0.0,0.0,0.0,0.0
3237707803,0.0,0.0,0.0,0.0
3237906443,0.0,0.0,0.0,0.0
3238106167,0.0,0.0,0.0,0.0
3238305979,0.0,0.0,0.0,0.0
3238505803,0.0,0.0,0.0,0.0
3238708257,0.0,0.0,0.0,0.0
3238907918,0.0,0.0,0.0,0.0
3239107734,0.0,0.0,0.0,0.0
3239306303,0.0,0.0,0.0,0.0
3239506128,0.0,0.0,0.0,0.0
3239705934,0.0,0.0,0.0,0.0
3239905748,0.0,0.0,0.0,0.0
3240108053,0.0,0.0,0.0,0.0
3240307871,0.0,0.0,0.0,0.0
3240507680,0.0,0.0,0.0,0.0
3240706249,0.0,0.0,0.0,0.0
3240906069,0.0,0.0,0.0,0.0
3241105880,0.0,0.0,0.0,0.0
3241305692,0.0,0.0,0.0,0.0
3241508011,0.0,0.0,0.0,0.0
3241707843,0.0,0.0,0.0,0.0
3241907634,0.0,0.0,0.0,0.0
3242106202,0.0,0.0,0.0,0.0
3242306014,0.0,0.0,0.0,0.0
3242505897,0.0,0.0,0.0,0.0
3242705646,0.0,0.0,0.0,0.0
3242907957,0.0,0.0,0.0,0.0
3243107768,0.0,0.0,0.0,0.0
3243307709,0.0,0.0,0.0,0.0
3243507404,0.0,0.0,0.0,0.0
3243705965,0.0,0.0,0.0,0.0
3243905776,0.0,0.0,0.0,0.0
3244105764,0.0,0.0,0.0,0.0
3244305402,0.0,0.0,0.0,0.0
3244507717,0.0,0.0,0.0,0.0
3244707532,0.0,0.0,0.0,0.0
3244907352,0.0,0.0,0.0,0.0
3245105916,0.0,0.0,0.0,0.0
3245305723,0.0,0.0,0.0,0.0
3245505541,0.0,0.0,0.0,0.0
3245707853,0.0,0.0,0.0,0.0
3245907669,0.0,0.0,0.0,0.0
3246107480,0.0,0.0,0.0,0.0
3246307307,0.0,0.0,0.0,0.0
3246505858,0.0,0.0,0.0,0.0
3246705670,0.0,0.0,0.0,0.0
3246905486,0.0,0.0,0.0,0.0
3247107847,0.0,0.0,0.0,0.0
3247307616,0.0,0.0,0.0,0.0
3247507423,0.0,0.0,0.0,0.0
3247707242,0.0,0.0,0.0,0.0
3247905902,0.0,0.0,0.0,0.0
3248105622,0.0,0.0,0.0,0.0
3248305432,0.0,0.0,0.0,0.0
3248507753,0.0,0.0,0.0,0.0
3248707713,0.0,0.0,0.0,0.0
3248907377,0.0,0.0,0.0,0.0
3249107193,0.0,0.0,0.0,0.0
3249305750,0.0,0.0,0.0,0.0
3249505572,0.0,0.0,0.0,0.0
3249705380,0.0,0.0,0.0,0.0
3249905191,0.0,0.0,0.0,0.0
3250107507,0.0,0.0,0.0,0.0
3250307318,0.0,0.0,0.0,0.0
3250507138,0.0,0.0,0.0,0.0
3250706952,0.0,0.0,0.0,0.0
3250905513,0.0,0.0,0.0,0.0
3251105330,0.0,0.0,0.0,0.0
3251308888,0.0,0.0,0.0,0.0
3251507450,0.0,0.0,0.0,0.0
3251706041,0.0,0.0,0.0,0.0
3251907086,0.0,0.0,0.0,0.0
3252106899,0.0,0.0,0.0,0.0
3252305466,0.0,0.0,0.0,0.0
3252505342,0.0,0.0,0.0,0.0
3252708849,0.0,0.0,0.0,0.0
3252907397,0.0,0.0,0.0,0.0
3253107211,0.0,0.0,0.0,0.0
3253307147,0.0,0.0,0.0,0.0
3253506855,0.0,0.0,0.0,0.0
3253705406,0.0,0.0,0.0,0.0
3253905221,0.0,0.0,0.0,0.0
3254107705,0.0,0.0,0.0,0.0
3254307349,0.0,0.0,0.0,0.0
3254507162,0.0,0.0,0.0,0.0
3254706972,0.0,0.0,0.0,0.0
3254906798,0.0,0.0,0.0,0.0
3255105351,0.0,0.0,0.0,0.0
3255305163,0.0,0.0,0.0,0.0
3255508728,0.0,0.0,0.0,0.0
3255707296,0.0,0.0,0.0,0.0
3255907109,0.0,0.0,0.0,0.0
3256106919,0.0,0.0,0.0,0.0
3256306732,0.0,0.0,0.0,0.0
3256505308,0.0,0.0,0.0,0.0
3256705120,0.0,0.0,0.0,0.0
3256908671,0.0,0.0,0.0,0.0
3257107296,0.0,0.0,0.0,0.0
3257307051,0.0,0.0,0.0,0.0
3257506870,0.0,0.0,0.0,0.0
3257706683,0.0,0.0,0.0,0.0
3257905334,0.0,0.0,0.0,0.0
3258105065,0.0,0.0,0.0,0.0
3258308630,0.0,0.0,0.0,0.0
3258508439,0.0,0.0,0.0,0.0
3258707139,0.0,0.0,0.0,0.0
3258906811,0.0,0.0,0.0,0.0
3259106628,0.0,0.0,0.0,0.0
3259306437,0.0,0.0,0.0,0.0
3259505203,0.0,0.0,0.0,0.0
3259708562,0.0,0.0,0.0,0.0
3259908381,0.0,0.0,0.0,0.0
3260106945,0.0,0.0,0.0,0.0
3260306761,0.0,0.0,0.0,0.0
3260506585,0.0,0.0,0.0,0.0
3260706389,0.0,0.0,0.0,0.0
3260904946,0.0,0.0,0.0,0.0
3261104768,0.0,0.0,0.0,0.0
3261308328,0.0,0.0,0.0,0.0
3261506885,0.0,0.0,0.0,0.0
3261706720,0.0,0.0,0.0,0.0
3261906515,0.0,0.0,0.0,0.0
3262106338,0.0,0.0,0.0,0.0
3262304898,0.0,0.0,0.0,0.0
3262508534,0.0,0.0,0.0,0.0
3262708269,0.0,0.0,0.0,0.0
3262906832,0.0,0.0,0.0,0.0
3263106648,0.0,0.0,0.0,0.0
3263306577,0.0,0.0,0.0,0.0
3263506275,0.0,0.0,0.0,0.0
3263704838,0.0,0.0,0.0,0.0
3263908399,0.0,0.0,0.0,0.0
3264108386,0.0,0.0,0.0,0.0
3264306776,0.0,0.0,0.0,0.0
3264506592,0.0,0.0,0.0,0.0
3264706402,0.0,0.0,0.0,0.0
3264906218,0.0,0.0,0.0,0.0
3265104784,0.0,0.0,0.0,0.0
3265308339,0.0,0.0,0.0,0.0
3265508154,0.0,0.0,0.0,0.0
3265706722,0.0,0.0,0.0,0.0
3265906534,0.0,0.0,0.0,0.0
3266106345,0.0,0.0,0.0,0.0
3266306158,0.0,0.0,0.0,0.0
3266504724,0.0,0.0,0.0,0.0
3266708284,0.0,0.0,0.0,0.0
3266908100,0.0,0.0,0.0,0.0
3267106699,0.0,0.0,0.0,0.0
3267306472,0.0,0.0,0.0,0.0
3267506286,0.0,0.0,0.0,0.0
3267706107,0.0,0.0,0.0,0.0
3267904765,0.0,0.0,0.0,0.0
3268108231,0.0,0.0,0.0,0.0
3268308034,0.0,0.0,0.0,0.0
3268507861,0.0,0.0,0.0,0.0
3268706556,0.0,0.0,0.0,0.0
3268906233,0.0,0.0,0.0,0.0
3269106046,0.0,0.0,0.0,0.0
3269305867,0.0,0.0,0.0,0.0
3269508370,0.0,0.0,0.0,0.0
3269707985,0.0,0.0,0.0,0.0
3269907805,0.0,0.0,0.0,0.0
3270106360,0.0,0.0,0.0,0.0
3270306169,0.0,0.0,0.0,0.0
3270505987,0.0,0.0,0.0,0.0
3270705806,0.0,0.0,0.0,0.0
3270908116,0.0,0.0,0.0,0.0
3271107922,0.0,0.0,0.0,0.0
3271307734,0.0,0.0,0.0,0.0
3271506309,0.0,0.0,0.0,0.0
3271706134,0.0,0.0,0.0,0.0
3271905931,0.0,0.0,0.0,0.0
3272105742,0.0,0.0,0.0,0.0
3272308053,0.0,0.0,0.0,0.0
3272507935,0.0,0.0,0.0,0.0
3272707677,0.0,0.0,0.0,0.0
3272906250,0.0,0.0,0.0,0.0
3273106052,0.0,0.0,0.0,0.0
3273305980,0.0,0.0,0.0,0.0
3273505685,0.0,0.0,0.0,0.0
3273707994,0.0,0.0,0.0,0.0
3273907805,0.0,0.0,0.0,0.0
3274107783,0.0,0.0,0.0,0.0
3274307429,0.0,0.0,0.0,0.0
3274505997,0.0,0.0,0.0,0.0
3274705811,0.0,0.0,0.0,0.0
3274905628,0.0,0.0,0.0,0.0
3275107936,0.0,0.0,0.0,0.0
3275307745,0.0,0.0,0.0,0.0
3275507561,0.0,0.0,0.0,0.0
3275707375,0.0,0.0,0.0,0.0
3275905937,0.0,0.0,0.0,0.0
3276105750,0.0,0.0,0.0,0.0
3276305565,0.0,0.0,0.0,0.0
3276505372,0.0,0.0,0.0,0.0
3276707686,0.0,0.0,0.0,0.0
3276907498,0.0,0.0,0.0,0.0
3277107354,0.0,0.0,0.0,0.0
3277305875,0.0,0.0,0.0,0.0
3277505689,0.0,0.0,0.0,0.0
3277705502,0.0,0.0,0.0,0.0
3277907898,0.0,0.0,0.0,0.0
3278107628,0.0,0.0,0.0,0.0
3278307438,0.0,0.0,0.0,0.0
3278507251,0.0,0.0,0.0,0.0
3278705943,0.0,0.0,0.0,0.0
3278905624,0.0,0.0,0.0,0.0
3279105442,0.0,0.0,0.0,0.0
3279307747,0.0,0.0,0.0,0.0
3279507754,0.0,0.0,0.0,0.0
3279707376,0.0,0.0,0.0,0.0
3279907187,0.0,0.0,0.0,0.0
3280107000,0.0,0.0,0.0,0.0
3280305562,0.0,0.0,0.0,0.0
3280505376,0.0,0.0,0.0,0.0
3280708935,0.0,0.0,0.0,0.0
3280907502,0.0,0.0,0.0,0.0
3281107319,0.0,0.0,0.0,0.0
3281307128,0.0,0.0,0.0,0.0
3281506941,0.0,0.0,0.0,0.0
3281705509,0.0,0.0,0.0,0.0
3281905312,0.0,0.0,0.0,0.0
3282105125,0.0,0.0,0.0,0.0
3282307434,0.0,0.0,0.0,0.0
3282507310,0.0,0.0,0.0,0.0
3282707070,0.0,0.0,0.0,0.0
3282906872,0.0,0.0,0.0,0.0
3283105441,0.0,0.0,0.0,0.0
3283305362,0.0,0.0,0.0,0.0
3283508827,0.0,0.0,0.0,0.0
3283707369,0.0,0.0,0.0,0.0
3283907182,0.0,0.0,0.0,0.0
3284107150,0.0,0.0,0.0,0.0
3284306818,0.0,0.0,0.0,0.0
3284505372,0.0,0.0,0.0,0.0
3284705183,0.0,0.0,0.0,0.0
3284908755,0.0,0.0,0.0,0.0
3285107316,0.0,0.0,0.0,0.0
3285307124,0.0,0.0,0.0,0.0
3285506934,0.0,0.0,0.0,0.0
3285706745,0.0,0.0,0.0,0.0
3285905320,0.0,0.0,0.0,0.0
3286105124,0.0,0.0,0.0,0.0
3286308683,0.0,0.0,0.0,0.0
3286507249,0.0,0.0,0.0,0.0
3286707055,0.0,0.0,0.0,0.0
3286906867,0.0,0.0,0.0,0.0
3287106716,0.0,0.0,0.0,0.0
3287305253,0.0,0.0,0.0,0.0
3287505063,0.0,0.0,0.0,0.0
3287708618,0.0,0.0,0.0,0.0
3287908518,0.0,0.0,0.0,0.0
3288106990,0.0,0.0,0.0,0.0
3288306800,0.0,0.0,0.0,0.0
3288506619,0.0,0.0,0.0,0.0
3288705311,0.0,0.0,0.0,0.0
3288905005,0.0,0.0,0.0,0.0
3289108548,0.0,0.0,0.0,0.0
3289308365,0.0,0.0,0.0,0.0
3289507116,0.0,0.0,0.0,0.0
3289706737,0.0,0.0,0.0,0.0
3289906557,0.0,0.0,0.0,0.0
3290106366,0.0,0.0,0.0,0.0
3290305323,0.0,0.0,0.0,0.0
3290508494,0.0,0.0,0.0,0.0
3290708308,0.0,0.0,0.0,0.0
3290906855,0.0,0.0,0.0,0.0
3291106669,0.0,0.0,0.0,0.0
3291306480,0.0,0.0,0.0,0.0
3291506304,0.0,0.0,0.0,0.0
3291704857,0.0,0.0,0.0,0.0
3291908415,0.0,0.0,0.0,0.0
3292108231,0.0,0.0,0.0,0.0
3292306792,0.0,0.0,0.0,0.0
3292506673,0.0,0.0,0.0,0.0
3292706417,0.0,0.0,0.0,0.0
3292906236,0.0,0.0,0.0,0.0
3293104795,0.0,0.0,0.0,0.0
3293305955,0.0,0.0,0.0,0.0
3293508162,0.0,0.0,0.0,0.0
3293706718,0.0,0.0,0.0,0.0
3293906533,0.0,0.0,0.0,0.0
3294106505,0.0,0.0,0.0,0.0
3294306157,0.0,0.0,0.0,0.0
3294504723,0.0,0.0,0.0,0.0
3294708277,0.0,0.0,0.0,0.0
3294908100,0.0,0.0,0.0,0.0
3295107903,0.0,0.0,0.0,0.0
3295306466,0.0,0.0,0.0,0.0
3295506276,0.0,0.0,0.0,0.0
3295706090,0.0,0.0,0.0,0.0
3295905899,0.0,0.0,0.0,0.0
3296108205,0.0,0.0,0.0,0.0
3296308017,0.0,0.0,0.0,0.0
3296507843,0.0,0.0,0.0,0.0
3296706393,0.0,0.0,0.0,0.0
3296906202,0.0,0.0,0.0,0.0
3297106045,0.0,0.0,0.0,0.0
3297305836,0.0,0.0,0.0,0.0
3297508137,0.0,0.0,0.0,0.0
3297707947,0.0,0.0,0.0,0.0
3297907847,0.0,0.0,0.0,0.0
3298106329,0.0,0.0,0.0,0.0
3298306136,0.0,0.0,0.0,0.0
3298505950,0.0,0.0,0.0,0.0
3298705898,0.0,0.0,0.0,0.0
3298908072,0.0,0.0,0.0,0.0
3299107879,0.0,0.0,0.0,0.0
3299307691,0.0,0.0,0.0,0.0
3299506432,0.0,0.0,0.0,0.0
3299706063,0.0,0.0,0.0,0.0
3299905869,0.0,0.0,0.0,0.0
3300105684,0.0,0.0,0.0,0.0
3300307994,0.0,0.0,0.0,0.0
3300507806,0.0,0.0,0.0,0.0
3300707616,0.0,0.0,0.0,0.0
3300907429,0.0,0.0,0.0,0.0
3301105991,0.0,0.0,0.0,0.0
3301305804,0.0,0.0,0.0,0.0
3301505613,0.0,0.0,0.0,0.0
3301707937,0.0,0.0,0.0,0.0
3301907737,0.0,0.0,0.0,0.0
3302107545,0.0,0.0,0.0,0.0
3302307365,0.0,0.0,0.0,0.0
3302505959,0.0,0.0,0.0,0.0
3302705727,0.0,0.0,0.0,0.0
3302905538,0.0,0.0,0.0,0.0
3303105355,0.0,0.0,0.0,0.0
3303307763,0.0,0.0,0.0,0.0
3303507476,0.0,0.0,0.0,0.0
3303707278,0.0,0.0,0.0,0.0
3303905848,0.0,0.0,0.0,0.0
3304105807,0.0,0.0,0.0,0.0
3304305475,0.0,0.0,0.0,0.0
3304507770,0.0,0.0,0.0,0.0
3304707578,0.0,0.0,0.0,0.0
3304907392,0.0,0.0,0.0,0.0
3305107202,0.0,0.0,0.0,0.0
3305305765,0.0,0.0,0.0,0.0
3305505576,0.0,0.0,0.0,0.0
3305705386,0.0,0.0,0.0,0.0
3305908947,0.0,0.0,0.0,0.0
3306107510,0.0,0.0,0.0,0.0
3306307315,0.0,0.0,0.0,0.0
3306507129,0.0,0.0,0.0,0.0
3306706939,0.0,0.0,0.0,0.0
3306905503,0.0,0.0,0.0,0.0
3307105334,0.0,0.0,0.0,0.0
3307308878,0.0,0.0,0.0,0.0
3307507432,0.0,0.0,0.0,0.0
3307707243,0.0,0.0,0.0,0.0
3307907127,0.0,0.0,0.0,0.0
3308106869,0.0,0.0,0.0,0.0
3308305419,0.0,0.0,0.0,0.0
3308505240,0.0,0.0,0.0,0.0
3308708930,0.0,0.0,0.0,0.0
3308907347,0.0,0.0,0.0,0.0
3309107156,0.0,0.0,0.0,0.0
3309306974,0.0,0.0,0.0,0.0
3309505709,0.0,0.0,0.0,0.0
3309705345,0.0,0.0,0.0,0.0
3309905155,0.0,0.0,0.0,0.0
3310108713,0.0,0.0,0.0,0.0
3310307272,0.0,0.0,0.0,0.0
3310507087,0.0,0.0,0.0,0.0
3310706893,0.0,0.0,0.0,0.0
3310906705,0.0,0.0,0.0,0.0
3311105272,0.0,0.0,0.0,0.0
3311305073,0.0,0.0,0.0,0.0
3311508632,0.0,0.0,0.0,0.0
3311708447,0.0,0.0,0.0,0.0
3311906995,0.0,0.0,0.0,0.0
3312106806,0.0,0.0,0.0,0.0
3312306617,0.0,0.0,0.0,0.0
3312506485,0.0,0.0,0.0,0.0
3312704999,0.0,0.0,0.0,0.0
3312908545,0.0,0.0,0.0,0.0
3313108371,0.0,0.0,0.0,0.0
3313307018,0.0,0.0,0.0,0.0
3313506736,0.0,0.0,0.0,0.0
3313706540,0.0,0.0,0.0,0.0
3313906360,0.0,0.0,0.0,0.0
3314106315,0.0,0.0,0.0,0.0
3314305968,0.0,0.0,0.0,0.0
3314508273,0.0,0.0,0.0,0.0
3314706831,0.0,0.0,0.0,0.0
3314906657,0.0,0.0,0.0,0.0
