timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
3143505206,3670026,3670026,3932170,0,0,0.033103723,0.033103712,0.0,0.0,3670026,3670026,3932170,0,0,0.0019777322,0.0019777322,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3143704937,3670026,3670026,3932170,0,0,0.03132305,0.031323045,0.0,0.0,3670026,3670026,3932170,0,0,0.0020356905,0.0020356905,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3143904688,3670026,3670026,3932170,0,0,0.033828884,0.03382888,0.0,0.0,3670026,3670026,3932170,0,0,0.0020765013,0.0020765013,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3144104669,3670026,3670026,3932170,0,0,0.036459807,0.036459807,0.0,0.0,3670026,3670026,3932170,0,0,0.0019103121,0.0019103121,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3144304456,3670026,3670026,3932170,0,0,0.036018398,0.036018398,0.0,0.0,3670026,3670026,3932170,0,0,0.0020057682,0.0020057682,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3144504178,3670026,3670026,3932170,0,0,0.033549905,0.033549905,0.0,0.0,3670026,3670026,3932170,0,0,0.0020504058,0.0020504056,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3144703985,3670026,3670026,3932170,0,0,0.03170012,0.03170012,0.0,0.0,3670026,3670026,3932170,0,0,0.0019966054,0.0019966054,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3144909001,3670026,3670026,3932170,0,0,0.033721454,0.033721454,0.0,0.0,3670026,3670026,3932170,0,0,0.001963608,0.001963608,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3145108700,3670026,3670026,3932170,0,0,0.03410423,0.034104213,0.0,0.0,3670026,3670026,3932170,0,0,0.0021555661,0.0021555661,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3145303417,3670026,3670026,3932170,0,0,0.033458725,0.03345872,0.0,0.0,3670026,3670026,3932170,0,0,0.0021516406,0.0021516406,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3145503218,3670026,3670026,3932170,0,0,0.033624213,0.033624217,0.0,0.0,3670026,3670026,3932170,0,0,0.0021487111,0.0021487111,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3145703129,3670026,3670026,3932170,0,0,0.03399685,0.033996847,0.0,0.0,3670026,3670026,3932170,0,0,0.0020203844,0.0020203847,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3145902838,3670026,3670026,3932170,0,0,0.032644782,0.03264477,0.0,0.0,3670026,3670026,3932170,0,0,0.0019733703,0.0019733703,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3146102639,3670026,3670026,3932170,0,0,0.029206568,0.029206563,0.0,0.0,3670026,3670026,3932170,0,0,0.001982286,0.001982286,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3146307465,3670026,3670026,3932170,0,0,0.027505822,0.027505822,0.0,0.0,3670026,3670026,3932170,0,0,0.0019111532,0.0019111532,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3146507370,3670026,3670026,3932170,0,0,0.0328103,0.032810297,0.0,0.0,3670026,3670026,3932170,0,0,0.0018524255,0.0018524255,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3146707198,3670026,3670026,3932170,0,0,0.02660046,0.026600463,0.0,0.0,3670026,3670026,3932170,0,0,0.001795797,0.001795797,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3146906847,3670026,3670026,3932170,0,0,0.03180637,0.031806365,0.0,0.0,3670026,3670026,3932170,0,0,0.0019224779,0.0019224779,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3147106717,3670026,3670026,3932170,0,0,0.032599878,0.03259988,0.0,0.0,3670026,3670026,3932170,0,0,0.00202572,0.0020257202,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3147306631,3670026,3670026,3932170,0,0,0.030740004,0.030740004,0.0,0.0,3670026,3670026,3932170,0,0,0.0021353804,0.0021353804,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3147501412,3670026,3670026,3932170,0,0,0.030532945,0.030532941,0.0,0.0,3670026,3670026,3932170,0,0,0.0021139216,0.0021139216,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3147706158,3670026,3670026,3932170,0,0,0.0324782,0.032478195,0.0,0.0,3670026,3670026,3932170,0,0,0.0021396184,0.0021396182,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3147905996,3670026,3670026,3932170,0,0,0.030867636,0.03086763,0.0,0.0,3670026,3670026,3932170,0,0,0.0018181643,0.0018181643,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3148105850,3670026,3670026,3932170,0,0,0.03025328,0.03025328,0.0,0.0,3670026,3670026,3932170,0,0,0.0018620644,0.0018620642,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3148305564,3670026,3670026,3932170,0,0,0.03366448,0.033664472,0.0,0.0,3670026,3670026,3932170,0,0,0.0018440306,0.0018440306,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3148505384,3670026,3670026,3932170,0,0,0.030023199,0.030023202,0.0,0.0,3670026,3670026,3932170,0,0,0.0019131165,0.0019131165,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3148705305,3670026,3670026,3932170,0,0,0.029079499,0.029079502,0.0,0.0,3670026,3670026,3932170,0,0,0.002014123,0.002014123,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3148905097,3670026,3670026,3932170,0,0,0.034358088,0.034358088,0.0,0.0,3670026,3670026,3932170,0,0,0.0019346925,0.0019346925,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3149104810,3670026,3670026,3932170,0,0,0.030724088,0.030724077,0.0,0.0,3670026,3670026,3932170,0,0,0.0018252671,0.0018252671,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3149304617,3670026,3670026,3932170,0,0,0.03217296,0.032172956,0.0,0.0,3670026,3670026,3932170,0,0,0.0018194022,0.0018194022,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3149504597,3670026,3670026,3932170,0,0,0.032800805,0.0328008,0.0,0.0,3670026,3670026,3932170,0,0,0.00201494,0.00201494,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3149704343,3670026,3670026,3932170,0,0,0.03402223,0.03402223,0.0,0.0,3670026,3670026,3932170,0,0,0.0020352546,0.0020352546,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3149904063,3670026,3670026,3932170,0,0,0.03198706,0.03198706,0.0,0.0,3670026,3670026,3932170,0,0,0.002035671,0.002035671,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3150103785,3670026,3670026,3932170,0,0,0.03262821,0.03262821,0.0,0.0,3670026,3670026,3932170,0,0,0.0020482452,0.002048245,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3150303774,3670026,3670026,3932170,0,0,0.029212985,0.029212983,0.0,0.0,3670026,3670026,3932170,0,0,0.002160814,0.002160814,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3150508597,3670026,3670026,3932170,0,0,0.028916398,0.028916396,0.0,0.0,3670026,3670026,3932170,0,0,0.0022173314,0.0022173317,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3150708312,3670026,3670026,3932170,0,0,0.03222995,0.03222995,0.0,0.0,3670026,3670026,3932170,0,0,0.0021765195,0.0021765195,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3150908127,3670026,3670026,3932170,0,0,0.031461667,0.031461664,0.0,0.0,3670026,3670026,3932170,0,0,0.0021392112,0.0021392112,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3151102954,3670026,3670026,3932170,0,0,0.02863465,0.028634643,0.0,0.0,3670026,3670026,3932170,0,0,0.0019438191,0.0019438192,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3151302760,3670026,3670026,3932170,0,0,0.03185094,0.03185094,0.0,0.0,3670026,3670026,3932170,0,0,0.0019245209,0.0019245209,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3151502537,3670026,3670026,3932170,0,0,0.03302283,0.03302283,0.0,0.0,3670026,3670026,3932170,0,0,0.002004759,0.002004759,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3151702361,3670026,3670026,3932170,0,0,0.03265202,0.032651998,0.0,0.0,3670026,3670026,3932170,0,0,0.0021943697,0.0021943697,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3151907259,3670026,3670026,3932170,0,0,0.030822199,0.030822191,0.0,0.0,3670026,3670026,3932170,0,0,0.0020087352,0.0020087352,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3152106973,3670026,3670026,3932170,0,0,0.029854927,0.029854927,0.0,0.0,3670026,3670026,3932170,0,0,0.0019810635,0.0019810635,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3152306778,3670026,3670026,3932170,0,0,0.028084157,0.028084153,0.0,0.0,3670026,3670026,3932170,0,0,0.0018391967,0.0018391967,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3152506629,3670026,3670026,3932170,0,0,0.029059798,0.029059801,0.0,0.0,3670026,3670026,3932170,0,0,0.0019389653,0.0019389653,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3152706509,3670026,3670026,3932170,0,0,0.029999925,0.029999927,0.0,0.0,3670026,3670026,3932170,0,0,0.0017617123,0.0017617123,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3152906249,3670026,3670026,3932170,0,0,0.027945882,0.027945884,0.0,0.0,3670026,3670026,3932170,0,0,0.0018152994,0.0018152994,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3153105999,3670026,3670026,3932170,0,0,0.02865528,0.028655283,0.0,0.0,3670026,3670026,3932170,0,0,0.0018533312,0.0018533311,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3153305935,3670026,3670026,3932170,0,0,0.030836944,0.030836951,0.0,0.0,3670026,3670026,3932170,0,0,0.0019491741,0.0019491742,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3153505764,3670026,3670026,3932170,0,0,0.032679882,0.032679874,0.0,0.0,3670026,3670026,3932170,0,0,0.0019670262,0.0019670262,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3153705475,3670026,3670026,3932170,0,0,0.03147843,0.031478435,0.0,0.0,3670026,3670026,3932170,0,0,0.00209524,0.00209524,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3153905290,3670026,3670026,3932170,0,0,0.032609586,0.032609582,0.0,0.0,3670026,3670026,3932170,0,0,0.001969235,0.001969235,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3154105406,3670026,3670026,3932170,0,0,0.029491125,0.029491128,0.0,0.0,3670026,3670026,3932170,0,0,0.0019331444,0.0019331443,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3154304996,3670026,3670026,3932170,0,0,0.029527536,0.029527532,0.0,0.0,3670026,3670026,3932170,0,0,0.0019341797,0.0019341797,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3154504704,3670026,3670026,3932170,0,0,0.030517254,0.030517252,0.0,0.0,3670026,3670026,3932170,0,0,0.0019988623,0.0019988623,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3154704517,3670026,3670026,3932170,0,0,0.030906428,0.030906428,0.0,0.0,3670026,3670026,3932170,0,0,0.0021915603,0.0021915603,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3154904522,3670026,3670026,3932170,0,0,0.031661853,0.031661853,0.0,0.0,3670026,3670026,3932170,0,0,0.0018432982,0.0018432982,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3155104176,3670026,3670026,3932170,0,0,0.031077012,0.031077012,0.0,0.0,3670026,3670026,3932170,0,0,0.0020676737,0.0020676737,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3155303959,3670026,3670026,3932170,0,0,0.028412353,0.028412348,0.0,0.0,3670026,3670026,3932170,0,0,0.0018675055,0.0018675055,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3155503764,3670026,3670026,3932170,0,0,0.02986251,0.029862506,0.0,0.0,3670026,3670026,3932170,0,0,0.0020709776,0.0020709776,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3155703667,3670026,3670026,3932170,0,0,0.029812789,0.029812781,0.0,0.0,3670026,3670026,3932170,0,0,0.0019353173,0.0019353173,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3155903503,3670026,3670026,3932170,0,0,0.028786134,0.028786134,0.0,0.0,3670026,3670026,3932170,0,0,0.0018934665,0.0018934665,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3156108183,3670026,3670026,3932170,0,0,0.028092958,0.028092962,0.0,0.0,3670026,3670026,3932170,0,0,0.0019374507,0.0019374507,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3156308013,3670026,3670026,3932170,0,0,0.029387249,0.029387234,0.0,0.0,3670026,3670026,3932170,0,0,0.00214467,0.00214467,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3156507922,3670026,3670026,3932170,0,0,0.030037288,0.030037269,0.0,0.0,3670026,3670026,3932170,0,0,0.0019896454,0.0019896454,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3156707766,3670026,3670026,3932170,0,0,0.02840187,0.02840187,0.0,0.0,3670026,3670026,3932170,0,0,0.002028519,0.002028519,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3156902440,3670026,3670026,3932170,0,0,0.030487286,0.030487282,0.0,0.0,3670026,3670026,3932170,0,0,0.0019486633,0.0019486633,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3157102239,3670026,3670026,3932170,0,0,0.031231618,0.031231623,0.0,0.0,3670026,3670026,3932170,0,0,0.0021351192,0.0021351192,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3157302166,3670026,3670026,3932170,0,0,0.028221551,0.028221548,0.0,0.0,3670026,3670026,3932170,0,0,0.0020257912,0.0020257912,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3157506905,3670026,3670026,3932170,0,0,0.031683054,0.031683054,0.0,0.0,3670026,3670026,3932170,0,0,0.0019697484,0.0019697484,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3157706701,3670026,3670026,3932170,0,0,0.030715132,0.03071513,0.0,0.0,3670026,3670026,3932170,0,0,0.0019080654,0.0019080654,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3157906570,3670026,3670026,3932170,0,0,0.031359732,0.031359732,0.0,0.0,3670026,3670026,3932170,0,0,0.0019291749,0.0019291749,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3158106347,3670026,3670026,3932170,0,0,0.03252509,0.032525085,0.0,0.0,3670026,3670026,3932170,0,0,0.0019699368,0.0019699368,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3158306219,3670026,3670026,3932170,0,0,0.029844385,0.02984439,0.0,0.0,3670026,3670026,3932170,0,0,0.002005488,0.002005488,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3158505924,3670026,3670026,3932170,0,0,0.032616302,0.032616302,0.0,0.0,3670026,3670026,3932170,0,0,0.0019891986,0.0019891986,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3158705865,3670026,3670026,3932170,0,0,0.030762669,0.030762665,0.0,0.0,3670026,3670026,3932170,0,0,0.0021002956,0.0021002956,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3158905672,3670026,3670026,3932170,0,0,0.030815443,0.030815445,0.0,0.0,3670026,3670026,3932170,0,0,0.0019993354,0.0019993354,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3159105357,3670026,3670026,3932170,0,0,0.031676833,0.03167683,0.0,0.0,3670026,3670026,3932170,0,0,0.0019380307,0.0019380307,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3159305184,3670026,3670026,3932170,0,0,0.030813243,0.030813241,0.0,0.0,3670026,3670026,3932170,0,0,0.0018735963,0.0018735963,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3159505158,3670026,3670026,3932170,0,0,0.030040143,0.030040145,0.0,0.0,3670026,3670026,3932170,0,0,0.0020257467,0.0020257467,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3159704898,3670026,3670026,3932170,0,0,0.032376807,0.03237681,0.0,0.0,3670026,3670026,3932170,0,0,0.0019695184,0.0019695184,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3159904608,3670026,3670026,3932170,0,0,0.03194543,0.031945426,0.0,0.0,3670026,3670026,3932170,0,0,0.0019675037,0.0019675037,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3160104387,3670026,3670026,3932170,0,0,0.029736482,0.029736476,0.0,0.0,3670026,3670026,3932170,0,0,0.002054906,0.0020549058,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3160304336,3670026,3670026,3932170,0,0,0.03139804,0.031398017,0.0,0.0,3670026,3670026,3932170,0,0,0.0020774002,0.0020774,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3160504145,3670026,3670026,3932170,0,0,0.03206781,0.032067798,0.0,0.0,3670026,3670026,3932170,0,0,0.0019525773,0.0019525773,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3160703857,3670026,3670026,3932170,0,0,0.029445646,0.029445646,0.0,0.0,3670026,3670026,3932170,0,0,0.0018683268,0.0018683267,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3160903679,3670026,3670026,3932170,0,0,0.030567901,0.030567896,0.0,0.0,3670026,3670026,3932170,0,0,0.0019409388,0.0019409385,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3161103521,3670026,3670026,3932170,0,0,0.030171447,0.030171448,0.0,0.0,3670026,3670026,3932170,0,0,0.0018894753,0.0018894753,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3161303421,3670026,3670026,3932170,0,0,0.03132838,0.031328376,0.0,0.0,3670026,3670026,3932170,0,0,0.0018926508,0.0018926507,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3161503114,3670026,3670026,3932170,0,0,0.030510545,0.030510543,0.0,0.0,3670026,3670026,3932170,0,0,0.0020287507,0.0020287505,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3161707923,3670026,3670026,3932170,0,0,0.032838803,0.032838807,0.0,0.0,3670026,3670026,3932170,0,0,0.0020126072,0.0020126072,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3161907817,3670026,3670026,3932170,0,0,0.033439375,0.033439383,0.0,0.0,3670026,3670026,3932170,0,0,0.0019285218,0.0019285218,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3162107566,3670026,3670026,3932170,0,0,0.03430423,0.03430424,0.0,0.0,3670026,3670026,3932170,0,0,0.0022042205,0.0022042205,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3162307358,3670026,3670026,3932170,0,0,0.03481655,0.03481655,0.0,0.0,3670026,3670026,3932170,0,0,0.0021605454,0.0021605457,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3162502207,3670026,3670026,3932170,0,0,0.03092084,0.030920852,0.0,0.0,3670026,3670026,3932170,0,0,0.0020025782,0.0020025782,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3162702076,3670026,3670026,3932170,0,0,0.029993674,0.029993676,0.0,0.0,3670026,3670026,3932170,0,0,0.0019806502,0.0019806502,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3162901886,3670026,3670026,3932170,0,0,0.031302176,0.031302176,0.0,0.0,3670026,3670026,3932170,0,0,0.0019684848,0.0019684848,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3163106556,3670026,3670026,3932170,0,0,0.029110722,0.029110724,0.0,0.0,3670026,3670026,3932170,0,0,0.0020144177,0.002014418,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3163306416,3670026,3670026,3932170,0,0,0.031496696,0.031496692,0.0,0.0,3670026,3670026,3932170,0,0,0.0019796458,0.0019796458,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3163506317,3670026,3670026,3932170,0,0,0.03055034,0.030550344,0.0,0.0,3670026,3670026,3932170,0,0,0.0019002751,0.0019002752,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3163706043,3670026,3670026,3932170,0,0,0.027856177,0.027856175,0.0,0.0,3670026,3670026,3932170,0,0,0.0020140167,0.0020140167,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3163905837,3670026,3670026,3932170,0,0,0.03147954,0.031479526,0.0,0.0,3670026,3670026,3932170,0,0,0.0019857956,0.0019857956,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3164105792,3670026,3670026,3932170,0,0,0.029280888,0.029280892,0.0,0.0,3670026,3670026,3932170,0,0,0.0020129578,0.0020129578,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3164305502,3670026,3670026,3932170,0,0,0.03340888,0.033408884,0.0,0.0,3670026,3670026,3932170,0,0,0.002045341,0.002045341,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3164505287,3670026,3670026,3932170,0,0,0.030781915,0.030781914,0.0,0.0,3670026,3670026,3932170,0,0,0.0018130009,0.0018130008,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3164705093,3670026,3670026,3932170,0,0,0.031112164,0.031112168,0.0,0.0,3670026,3670026,3932170,0,0,0.0019615104,0.0019615104,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3164905100,3670026,3670026,3932170,0,0,0.03073426,0.03073426,0.0,0.0,3670026,3670026,3932170,0,0,0.0021166094,0.0021166094,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3165104814,3670026,3670026,3932170,0,0,0.031141303,0.031141309,0.0,0.0,3670026,3670026,3932170,0,0,0.0019161188,0.0019161188,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3165304505,3670026,3670026,3932170,0,0,0.028504819,0.028504815,0.0,0.0,3670026,3670026,3932170,0,0,0.0017363876,0.0017363876,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3165504336,3670026,3670026,3932170,0,0,0.032280806,0.03228081,0.0,0.0,3670026,3670026,3932170,0,0,0.0020648246,0.0020648246,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3165704252,3670026,3670026,3932170,0,0,0.033353496,0.033353496,0.0,0.0,3670026,3670026,3932170,0,0,0.0019337973,0.0019337973,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3165909076,3670026,3670026,3932170,0,0,0.033685226,0.03368523,0.0,0.0,3670026,3670026,3932170,0,0,0.0019336574,0.0019336574,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3166103779,3670026,3670026,3932170,0,0,0.03509393,0.035093937,0.0,0.0,3670026,3670026,3932170,0,0,0.0018821514,0.0018821515,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3166303551,3670026,3670026,3932170,0,0,0.032066375,0.03206639,0.0,0.0,3670026,3670026,3932170,0,0,0.0017107622,0.0017107623,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3166503486,3670026,3670026,3932170,0,0,0.028816558,0.028816558,0.0,0.0,3670026,3670026,3932170,0,0,0.0018397188,0.0018397188,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3166703229,3670026,3670026,3932170,0,0,0.030747045,0.03074705,0.0,0.0,3670026,3670026,3932170,0,0,0.001876907,0.0018769071,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3166903021,3670026,3670026,3932170,0,0,0.029633708,0.029633716,0.0,0.0,3670026,3670026,3932170,0,0,0.0019775361,0.0019775361,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3167102867,3670026,3670026,3932170,0,0,0.03218081,0.032180794,0.0,0.0,3670026,3670026,3932170,0,0,0.0018336648,0.0018336648,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3167307664,3670026,3670026,3932170,0,0,0.032545805,0.032545805,0.0,0.0,3670026,3670026,3932170,0,0,0.0021079283,0.0021079283,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3167507485,3670026,3670026,3932170,0,0,0.031040514,0.03104052,0.0,0.0,3670026,3670026,3932170,0,0,0.0019279241,0.0019279241,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
3167707283,3670026,3670026,3932170,0,0,0.031973604,0.031973604,0.0,0.0,3670026,3670026,3932170,0,0,0.001873452,0.001873452,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
