timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
3105022394,3104921251,3670026,0.0019020903,0.0017459827,0.0018764563,0.15,1.7785877e-07,1.7769405e-07,4.3101505e-07,3670026,0.015658762,0.05639834,-0.02565984,0.4,0.00050655415,0.0005065547,0.0005009516,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3106031269,3105930289,3670026,0.0019067936,0.0017514155,0.0018734694,0.15,1.7745865e-07,1.7729413e-07,4.3139786e-07,3670026,0.015658993,0.05639831,-0.025697362,0.4,0.0005066444,0.00050664495,0.00050095207,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3107041210,3106939326,3670026,0.0019084354,0.0017516608,0.0018722358,0.15,1.7706137e-07,1.7689553e-07,4.310347e-07,3670026,0.015659051,0.056398325,-0.025828393,0.4,0.00050673605,0.00050673663,0.00050095294,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3108049349,3107948365,3670026,0.00191207,0.0017545931,0.0018721039,0.15,1.7666237e-07,1.7649589e-07,4.3141807e-07,3670026,0.015659133,0.05639821,-0.025944892,0.4,0.0005068259,0.00050682644,0.00050095207,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3109059371,3108957403,3670026,0.0019162042,0.0017564691,0.0018725317,0.15,1.7835924e-07,1.781938e-07,4.31057e-07,3670026,0.015659152,0.056398183,-0.025996488,0.4,0.0005069167,0.0005069173,0.0005009531,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3110067436,3109966441,3670026,0.0019235384,0.0017553963,0.0018705458,0.15,1.7796184e-07,1.7779413e-07,4.3143888e-07,3670026,0.0156591,0.056398068,-0.026140545,0.4,0.00050700805,0.0005070086,0.0005009546,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3111077635,3110975481,3670026,0.001933345,0.0017576471,0.001873249,0.15,1.7756147e-07,1.773936e-07,4.3107576e-07,3670026,0.015659021,0.056397744,-0.02625199,0.4,0.00050709746,0.000507098,0.0005009533,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3112085515,3111984519,3670026,0.0019445276,0.0017565117,0.0018782553,0.15,1.7716357e-07,1.7699364e-07,4.314577e-07,3670026,0.01565881,0.056397524,-0.026417678,0.4,0.0005071888,0.0005071893,0.0005009539,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3113095572,3112993558,3670026,0.001954493,0.0017544124,0.0018778044,0.15,1.7676659e-07,1.7659517e-07,4.310941e-07,3670026,0.015658645,0.056397445,-0.026596937,0.4,0.00050727965,0.00050728023,0.0005009531,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3114103612,3114002597,3670026,0.0019623095,0.0017557328,0.0018718953,0.15,1.7846344e-07,1.7829335e-07,4.314799e-07,3670026,0.015658554,0.056397468,-0.026667105,0.4,0.0005073706,0.00050737115,0.0005009551,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
