timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,calibration_count
3123653110,3123653053,3997730,-13.560384,34.34,101488.0,1.2058454,0
3123854049,3123853968,3997730,-12.979074,34.34,101481.0,1.2057621,0
3124055100,3124054930,3997730,-13.396561,34.34,101486.0,1.2058215,0
3124255992,3124255857,3997730,-13.312005,34.34,101485.0,1.2058097,0
3124456873,3124456822,3997730,-13.481114,34.34,101487.0,1.2058334,0
3124657611,3124657559,3997730,-13.227451,34.34,101484.0,1.2057978,0
3124858537,3124858460,3997730,-13.227451,34.34,101484.0,1.2057978,0
3125059365,3125059315,3997730,-13.063628,34.34,101482.0,1.2057741,0
3125260278,3125260228,3997730,-13.312005,34.35,101485.0,1.2058097,0
3125461087,3125461028,3997730,-13.148182,34.35,101483.0,1.2057859,0
3125662061,3125661817,3997730,-12.979074,34.35,101481.0,1.2057621,0
3125862967,3125862747,3997730,-13.481114,34.34,101487.0,1.2058334,0
3126063679,3126063602,3997730,-13.396561,34.35,101486.0,1.2058215,0
3126264670,3126264619,3997730,-12.979074,34.35,101481.0,1.2057621,0
3126465536,3126465484,3997730,-13.227451,34.35,101484.0,1.2057978,0
3126666520,3126666467,3997730,-13.227451,34.35,101484.0,1.2057978,0
3126867500,3126867405,3997730,-13.063628,34.36,101482.0,1.2057741,0
3127068486,3127068426,3997730,-12.899804,34.36,101480.0,1.2057502,0
3127269317,3127269225,3997730,-13.481114,34.35,101487.0,1.2058334,0
3127469916,3127469866,3997730,-13.396561,34.36,101486.0,1.2058215,0
3127670925,3127670874,3997730,-13.227451,34.36,101484.0,1.2057978,0
3127871799,3127871748,3997730,-12.979074,34.36,101481.0,1.2057621,0
3128072699,3128072649,3997730,-12.979074,34.36,101481.0,1.2057621,0
3128273680,3128273628,3997730,-12.81525,34.36,101479.0,1.2057383,0
3128474571,3128474520,3997730,-13.063628,34.36,101482.0,1.2057741,0
3128675569,3128675517,3997730,-13.148182,34.36,101483.0,1.2057859,0
3128876448,3128876397,3997730,-13.063628,34.36,101482.0,1.2057741,0
3129077383,3129077187,3997730,-13.063628,34.36,101482.0,1.2057741,0
3129278119,3129278043,3997730,-13.644938,34.36,101489.0,1.2058573,0
3129479907,3129479119,3997730,-13.148182,34.37,101483.0,1.2057859,0
3129680018,3129679967,3997730,-13.148182,34.37,101483.0,1.2057859,0
3129880928,3129880877,3997730,-13.148182,34.37,101483.0,1.2057859,0
3130081785,3130081736,3997730,-13.063628,34.37,101482.0,1.2057741,0
3130282780,3130282728,3997730,-13.148182,34.37,101483.0,1.2057859,0
3130483810,3130483760,3997730,-13.312005,34.37,101485.0,1.2058097,0
3130684677,3130684428,3997730,-13.063628,34.37,101482.0,1.2057741,0
3130885728,3130885677,3997730,-12.979074,34.38,101481.0,1.2057621,0
3131086422,3131086345,3997730,-12.979074,34.37,101481.0,1.2057621,0
3131287500,3131287450,3997730,-13.148182,34.37,101483.0,1.2057859,0
3131488394,3131488343,3997730,-13.063628,34.38,101482.0,1.2057741,0
3131689361,3131689275,3997730,-12.979074,34.38,101481.0,1.2057621,0
3131890239,3131890185,3997730,-12.899804,34.38,101480.0,1.2057502,0
3132091254,3132091186,3997730,-12.979074,34.38,101481.0,1.2057621,0
3132292170,3132292119,3997730,-12.81525,34.38,101479.0,1.2057383,0
3132493079,3132493023,3997730,-12.979074,34.38,101481.0,1.2057621,0
3132693991,3132693741,3997730,-13.481114,34.38,101487.0,1.2058334,0
3132894718,3132894667,3997730,-13.396561,34.38,101486.0,1.2058215,0
3133096411,3133095679,3997730,-13.396561,34.38,101486.0,1.2058215,0
3133296555,3133296503,3997730,-12.81525,34.39,101479.0,1.2057383,0
3133497599,3133497548,3997730,-13.148182,34.39,101483.0,1.2057859,0
3133698471,3133698421,3997730,-12.899804,34.39,101480.0,1.2057502,0
3133899350,3133899299,3997730,-13.148182,34.39,101483.0,1.2057859,0
3134100231,3134100029,3997730,-13.148182,34.39,101483.0,1.2057859,0
3134300883,3134300833,3997730,-12.979074,34.39,101481.0,1.2057621,0
3134501858,3134501805,3997730,-13.063628,34.39,101482.0,1.2057741,0
3134702805,3134702699,3997730,-12.646141,34.39,101477.0,1.2057146,0
3134903670,3134903616,3997730,-12.81525,34.39,101479.0,1.2057383,0
3135104563,3135104512,3997730,-12.979074,34.39,101481.0,1.2057621,0
3135305525,3135305446,3997730,-12.81525,34.399998,101479.0,1.2057383,0
3135506408,3135506353,3997730,-13.312005,34.399998,101485.0,1.2058097,0
3135707113,3135707057,3997730,-13.481114,34.399998,101487.0,1.2058334,0
3135897960,3135857779,3997730,-13.148182,34.399998,101483.0,1.2057859,0
3136098896,3136058671,3997730,-13.121759,34.399998,101482.71,1.2057825,0
3136299814,3136259619,3997730,-12.88395,34.399998,101479.86,1.2057486,0
3136500758,3136460510,3997730,-13.121759,34.399998,101482.71,1.2057825,0
3136701788,3136661458,3997730,-13.005497,34.405712,101481.29,1.2057656,0
3136902709,3136862380,3997730,-13.037205,34.402855,101481.71,1.2057706,0
3137103659,3137063334,3997730,-13.026636,34.41,101481.57,1.205769,0
3137304585,3137264198,3997730,-13.026636,34.41,101481.57,1.205769,0
3137505419,3137465186,3997730,-12.968504,34.407143,101480.86,1.2057605,0
3137616139,3137616081,3997730,-12.979074,34.41,101481.0,1.2057621,0
3137907352,3137867142,3997730,-13.148182,34.41,101483.0,1.2057859,0
3138108235,3138068021,3997730,-13.084766,34.41,101482.29,1.2057775,0
3138218928,3138218837,3997730,-13.481114,34.41,101487.0,1.2058334,0
3138419781,3138419547,3997730,-12.81525,34.41,101479.0,1.2057383,0
3138621173,3138620640,3997730,-13.148182,34.41,101483.0,1.2057859,0
3138821518,3138821440,3997730,-12.646141,34.42,101477.0,1.2057146,0
3139022390,3139022338,3997730,-13.312005,34.42,101485.0,1.2058097,0
3139223254,3139223203,3997730,-12.899804,34.42,101480.0,1.2057502,0
3139424232,3139424179,3997730,-13.148182,34.42,101483.0,1.2057859,0
3139625102,3139625008,3997730,-12.979074,34.42,101481.0,1.2057621,0
3139826004,3139825953,3997730,-13.063628,34.42,101482.0,1.2057741,0
3140027011,3140026787,3997730,-12.979074,34.42,101481.0,1.2057621,0
3140227668,3140227618,3997730,-12.646141,34.42,101477.0,1.2057146,0
3140428625,3140428534,3997730,-13.312005,34.42,101485.0,1.2058097,0
3140629489,3140629436,3997730,-13.148182,34.42,101483.0,1.2057859,0
3140830359,3140830307,3997730,-12.979074,34.42,101481.0,1.2057621,0
3141031238,3141031184,3997730,-12.566872,34.42,101476.0,1.2057028,0
3141231897,3141231845,3997730,-13.481114,34.43,101487.0,1.2058334,0
3141432884,3141432834,3997730,-13.063628,34.43,101482.0,1.2057741,0
3141633683,3141633629,3997730,-13.063628,34.43,101482.0,1.2057741,0
3141834580,3141834527,3997730,-13.227451,34.43,101484.0,1.2057978,0
3142035596,3142035543,3997730,-13.227451,34.43,101484.0,1.2057978,0
3142236512,3142236433,3997730,-12.646141,34.43,101477.0,1.2057146,0
3142437740,3142437311,3997730,-12.979074,34.43,101481.0,1.2057621,0
3142638035,3142637984,3997730,-12.81525,34.43,101479.0,1.2057383,0
3142839048,3142838998,3997730,-12.979074,34.43,101481.0,1.2057621,0
3143040005,3143039954,3997730,-12.979074,34.43,101481.0,1.2057621,0
3143241028,3143240975,3997730,-12.730695,34.44,101478.0,1.2057265,0
3143441937,3143441884,3997730,-12.979074,34.44,101481.0,1.2057621,0
3143642959,3143642908,3997730,-13.063628,34.44,101482.0,1.2057741,0
3143843847,3143843766,3997730,-13.063628,34.43,101482.0,1.2057741,0
3144044807,3144044738,3997730,-12.979074,34.44,101481.0,1.2057621,0
3144245752,3144245702,3997730,-13.396561,34.44,101486.0,1.2058215,0
3144446666,3144446614,3997730,-13.312005,34.44,101485.0,1.2058097,0
3144647602,3144647408,3997730,-13.644938,34.44,101489.0,1.2058573,0
3144848292,3144848209,3997730,-12.646141,34.44,101477.0,1.2057146,0
3145049196,3145049143,3997730,-13.063628,34.44,101482.0,1.2057741,0
3145250118,3145250066,3997730,-12.730695,34.44,101478.0,1.2057265,0
3145451048,3145450995,3997730,-12.899804,34.45,101480.0,1.2057502,0
3145651955,3145651905,3997730,-12.730695,34.44,101478.0,1.2057265,0
3145852864,3145852812,3997730,-12.979074,34.44,101481.0,1.2057621,0
3146054191,3146053598,3997730,-13.312005,34.45,101485.0,1.2058097,0
3146254550,3146254474,3997730,-12.979074,34.44,101481.0,1.2057621,0
3146455532,3146455482,3997730,-12.81525,34.45,101479.0,1.2057383,0
3146656462,3146656409,3997730,-13.227451,34.45,101484.0,1.2057978,0
3146857470,3146857417,3997730,-13.227451,34.45,101484.0,1.2057978,0
3147058386,3147058331,3997730,-13.227451,34.45,101484.0,1.2057978,0
3147259329,3147259279,3997730,-12.979074,34.45,101481.0,1.2057621,0
3147460232,3147460145,3997730,-13.227451,34.45,101484.0,1.2057978,0
3147661100,3147661044,3997730,-13.312005,34.46,101485.0,1.2058097,0
3147862415,3147861831,3997730,-12.979074,34.46,101481.0,1.2057621,0
3148062724,3148062672,3997730,-13.063628,34.46,101482.0,1.2057741,0
3148263654,3148263604,3997730,-12.81525,34.46,101479.0,1.2057383,0
3148464476,3148464397,3997730,-12.899804,34.45,101480.0,1.2057502,0
3148665476,3148665423,3997730,-13.481114,34.46,101487.0,1.2058334,0
3148866350,3148866254,3997730,-13.148182,34.46,101483.0,1.2057859,0
3149067189,3149066984,3997730,-13.148182,34.46,101483.0,1.2057859,0
3149267991,3149267939,3997730,-13.560384,34.46,101488.0,1.2058454,0
3149468892,3149468812,3997730,-13.063628,34.46,101482.0,1.2057741,0
3149669878,3149669794,3997730,-13.312005,34.46,101485.0,1.2058097,0
3149870771,3149870720,3997730,-13.227451,34.46,101484.0,1.2057978,0
3150071633,3150071581,3997730,-13.148182,34.46,101483.0,1.2057859,0
3150272530,3150272478,3997730,-13.644938,34.469997,101489.0,1.2058573,0
3150473515,3150473463,3997730,-13.227451,34.46,101484.0,1.2057978,0
3150674490,3150674440,3997730,-13.481114,34.469997,101487.0,1.2058334,0
3150875258,3150875198,3997730,-13.148182,34.469997,101483.0,1.2057859,0
3151076226,3151076145,3997730,-13.312005,34.469997,101485.0,1.2058097,0
3151277062,3151277006,3997730,-13.396561,34.469997,101486.0,1.2058215,0
3151478050,3151477998,3997730,-13.312005,34.469997,101485.0,1.2058097,0
3151679075,3151678843,3997730,-12.899804,34.469997,101480.0,1.2057502,0
3151879900,3151879849,3997730,-13.729492,34.469997,101490.0,1.2058691,0
3152080914,3152080862,3997730,-13.312005,34.469997,101485.0,1.2058097,0
3152281812,3152281758,3997730,-12.899804,34.469997,101480.0,1.2057502,0
3152482748,3152482543,3997730,-13.227451,34.469997,101484.0,1.2057978,0
3152683447,3152683373,3997730,-13.227451,34.469997,101484.0,1.2057978,0
3152884431,3152884353,3997730,-13.312005,34.48,101485.0,1.2058097,0
3153085450,3153085398,3997730,-13.481114,34.48,101487.0,1.2058334,0
3153286380,3153286325,3997730,-13.227451,34.48,101484.0,1.2057978,0
3153487299,3153487214,3997730,-13.312005,34.48,101485.0,1.2058097,0
3153688239,3153688144,3997730,-13.312005,34.48,101485.0,1.2058097,0
3153889078,3153889022,3997730,-13.312005,34.48,101485.0,1.2058097,0
3154089818,3154089768,3997730,-13.396561,34.489998,101486.0,1.2058215,0
3154290726,3154290676,3997730,-13.481114,34.48,101487.0,1.2058334,0
3154491748,3154491675,3997730,-13.481114,34.489998,101487.0,1.2058334,0
3154692683,3154692632,3997730,-13.312005,34.489998,101485.0,1.2058097,0
3154893550,3154893499,3997730,-13.396561,34.489998,101486.0,1.2058215,0
3155094433,3155094380,3997730,-13.560384,34.489998,101488.0,1.2058454,0
3155295443,3155295213,3997730,-13.481114,34.489998,101487.0,1.2058334,0
3155496222,3155496165,3997730,-13.644938,34.489998,101489.0,1.2058573,0
3155696981,3155696929,3997730,-13.481114,34.489998,101487.0,1.2058334,0
3155897877,3155897824,3997730,-12.730695,34.489998,101478.0,1.2057265,0
3156098889,3156098836,3997730,-13.644938,34.489998,101489.0,1.2058573,0
3156299745,3156299694,3997730,-13.481114,34.489998,101487.0,1.2058334,0
3156500697,3156500645,3997730,-13.227451,34.5,101484.0,1.2057978,0
3156701626,3156701575,3997730,-12.979074,34.489998,101481.0,1.2057621,0
3156902576,3156902525,3997730,-12.979074,34.5,101481.0,1.2057621,0
3157103572,3157103519,3997730,-13.063628,34.5,101482.0,1.2057741,0
3157304525,3157304453,3997730,-12.899804,34.5,101480.0,1.2057502,0
3157505501,3157505450,3997730,-13.063628,34.5,101482.0,1.2057741,0
3157706256,3157706198,3997730,-13.148182,34.5,101483.0,1.2057859,0
3157907215,3157907165,3997730,-13.148182,34.5,101483.0,1.2057859,0
3158088029,3158057873,3997730,-13.285583,34.5,101484.664,1.2058057,0
3158289015,3158258815,3997730,-13.063628,34.5,101482.0,1.2057741,0
3158489849,3158459701,3997730,-13.116475,34.505,101482.664,1.2057819,0
3158690745,3158660417,3997730,-13.201029,34.505,101483.664,1.2057939,0
3158891748,3158861445,3997730,-13.216883,34.51,101483.836,1.2057958,0
3159092446,3159062284,3997730,-13.285583,34.504997,101484.664,1.2058057,0
3159293371,3159263156,3997730,-13.063628,34.51,101482.0,1.2057741,0
3159494207,3159464024,3997730,-13.201029,34.51,101483.664,1.2057939,0
3159695273,3159665015,3997730,-13.243305,34.51,101484.164,1.2057998,0
3159896111,3159865943,3997730,-13.201029,34.51,101483.664,1.2057939,0
3160097069,3160066814,3997730,-13.32786,34.51,101485.164,1.2058116,0
3160297896,3160267718,3997730,-13.116475,34.51,101482.664,1.2057819,0
3160498638,3160468462,3997730,-12.95265,34.514996,101480.664,1.2057581,0
3160700516,3160669464,3997730,-13.174605,34.52,101483.336,1.2057899,0
3160900536,3160870360,3997730,-12.968504,34.52,101480.836,1.2057602,0
3161101588,3161071417,3997730,-13.259159,34.52,101484.336,1.2058017,0
3161302534,3161272386,3997730,-13.105906,34.52,101482.5,1.20578,0
3161503540,3161473305,3997730,-13.063628,34.52,101482.0,1.2057741,0
3161704370,3161674214,3997730,-13.1587515,34.52,101483.164,1.2057879,0
3161905239,3161874939,3997730,-12.926227,34.52,101480.336,1.2057543,0
3162106156,3162075818,3997730,-13.063628,34.52,101482.0,1.2057741,0
3162306977,3162276793,3997730,-13.02135,34.52,101481.5,1.2057681,0
3162427663,3162427577,3997730,-12.899804,34.52,101480.0,1.2057502,0
3162628585,3162628533,3997730,-13.148182,34.53,101483.0,1.2057859,0
3162829556,3162829505,3997730,-13.312005,34.52,101485.0,1.2058097,0
3163030409,3163030357,3997730,-12.979074,34.53,101481.0,1.2057621,0
3163231409,3163231357,3997730,-12.730695,34.53,101478.0,1.2057265,0
3163432100,3163432021,3997730,-12.81525,34.53,101479.0,1.2057383,0
3163633054,3163633002,3997730,-12.81525,34.53,101479.0,1.2057383,0
3163834035,3163833950,3997730,-12.979074,34.53,101481.0,1.2057621,0
3164034804,3164034752,3997730,-12.899804,34.53,101480.0,1.2057502,0
3164235756,3164235703,3997730,-12.979074,34.53,101481.0,1.2057621,0
3164436876,3164436550,3997730,-13.148182,34.54,101483.0,1.2057859,0
3164637527,3164637292,3997730,-13.148182,34.53,101483.0,1.2057859,0
3164838241,3164838184,3997730,-13.312005,34.54,101485.0,1.2058097,0
3165039086,3165039029,3997730,-13.148182,34.54,101483.0,1.2057859,0
3165240073,3165240015,3997730,-12.979074,34.53,101481.0,1.2057621,0
3165441036,3165440956,3997730,-13.227451,34.54,101484.0,1.2057978,0
3165642014,3165641964,3997730,-13.063628,34.54,101482.0,1.2057741,0
3165842914,3165842861,3997730,-12.979074,34.54,101481.0,1.2057621,0
3166043797,3166043744,3997730,-13.312005,34.54,101485.0,1.2058097,0
3166244813,3166244745,3997730,-12.979074,34.54,101481.0,1.2057621,0
3166445832,3166445575,3997730,-12.81525,34.54,101479.0,1.2057383,0
3166646574,3166646523,3997730,-13.063628,34.54,101482.0,1.2057741,0
3166847425,3166847373,3997730,-13.148182,34.54,101483.0,1.2057859,0
3167048421,3167048341,3997730,-12.899804,34.54,101480.0,1.2057502,0
3167249390,3167249337,3997730,-13.312005,34.55,101485.0,1.2058097,0
3167450429,3167450345,3997730,-13.148182,34.55,101483.0,1.2057859,0
3167651295,3167651213,3997730,-13.312005,34.55,101485.0,1.2058097,0
3167852291,3167852221,3997730,-13.227451,34.55,101484.0,1.2057978,0
3168053422,3168053153,3997730,-13.148182,34.55,101483.0,1.2057859,0
3168254090,3168253884,3997730,-13.227451,34.559998,101484.0,1.2057978,0
3168454838,3168454766,3997730,-12.899804,34.55,101480.0,1.2057502,0
3168655735,3168655652,3997730,-13.148182,34.55,101483.0,1.2057859,0
3168856682,3168856629,3997730,-13.227451,34.55,101484.0,1.2057978,0
3169057568,3169057517,3997730,-13.312005,34.55,101485.0,1.2058097,0
3169258410,3169258358,3997730,-13.227451,34.55,101484.0,1.2057978,0
3169459322,3169459119,3997730,-13.481114,34.55,101487.0,1.2058334,0
3169659995,3169659946,3997730,-13.481114,34.55,101487.0,1.2058334,0
3169861743,3169860967,3997730,-13.227451,34.559998,101484.0,1.2057978,0
3170062012,3170061962,3997730,-13.063628,34.559998,101482.0,1.2057741,0
3170263015,3170262964,3997730,-13.312005,34.559998,101485.0,1.2058097,0
3170464043,3170463991,3997730,-13.063628,34.559998,101482.0,1.2057741,0
3170665074,3170665017,3997730,-13.560384,34.559998,101488.0,1.2058454,0
3170865949,3170865899,3997730,-13.063628,34.559998,101482.0,1.2057741,0
3171067027,3171066951,3997730,-13.227451,34.559998,101484.0,1.2057978,0
3171267952,3171267900,3997730,-12.979074,34.57,101481.0,1.2057621,0
3171468941,3171468846,3997730,-12.979074,34.57,101481.0,1.2057621,0
3171669832,3171669774,3997730,-13.063628,34.57,101482.0,1.2057741,0
3171870806,3171870754,3997730,-13.148182,34.57,101483.0,1.2057859,0
3172071743,3172071541,3997730,-13.227451,34.57,101484.0,1.2057978,0
3172272482,3172272407,3997730,-12.730695,34.57,101478.0,1.2057265,0
3172473402,3172473353,3997730,-13.227451,34.57,101484.0,1.2057978,0
3172674266,3172674212,3997730,-13.312005,34.579998,101485.0,1.2058097,0
3172875338,3172875287,3997730,-13.396561,34.57,101486.0,1.2058215,0
3173076206,3173076156,3997730,-13.227451,34.57,101484.0,1.2057978,0
3173277315,3173277155,3997730,-13.481114,34.579998,101487.0,1.2058334,0
3173478528,3173477980,3997730,-13.481114,34.579998,101487.0,1.2058334,0
3173678782,3173678729,3997730,-13.560384,34.579998,101488.0,1.2058454,0
3173879840,3173879790,3997730,-13.063628,34.579998,101482.0,1.2057741,0
3174080650,3174080599,3997730,-13.481114,34.579998,101487.0,1.2058334,0
3174281669,3174281617,3997730,-13.644938,34.579998,101489.0,1.2058573,0
3174482600,3174482549,3997730,-13.312005,34.579998,101485.0,1.2058097,0
3174683513,3174683460,3997730,-13.644938,34.579998,101489.0,1.2058573,0
3174884411,3174884359,3997730,-12.979074,34.579998,101481.0,1.2057621,0
3175085441,3175085316,3997730,-13.227451,34.579998,101484.0,1.2057978,0
3175286269,3175286214,3997730,-13.148182,34.579998,101483.0,1.2057859,0
3175487046,3175486994,3997730,-13.063628,34.579998,101482.0,1.2057741,0
3175687942,3175687888,3997730,-13.481114,34.59,101487.0,1.2058334,0
3175888926,3175888876,3997730,-13.481114,34.59,101487.0,1.2058334,0
3176089894,3176089843,3997730,-13.227451,34.579998,101484.0,1.2057978,0
3176290694,3176290642,3997730,-13.148182,34.59,101483.0,1.2057859,0
3176491648,3176491598,3997730,-13.312005,34.59,101485.0,1.2058097,0
3176692506,3176692428,3997730,-13.396561,34.59,101486.0,1.2058215,0
3176893225,3176893171,3997730,-13.396561,34.59,101486.0,1.2058215,0
3177094962,3177094131,3997730,-13.644938,34.59,101489.0,1.2058573,0
3177295078,3177294984,3997730,-13.481114,34.59,101487.0,1.2058334,0
3177496005,3177495954,3997730,-13.481114,34.6,101487.0,1.2058334,0
3177696871,3177696820,3997730,-13.148182,34.59,101483.0,1.2057859,0
3177897923,3177897872,3997730,-13.312005,34.6,101485.0,1.2058097,0
3178098819,3178098767,3997730,-13.481114,34.6,101487.0,1.2058334,0
3178299719,3178299467,3997730,-13.227451,34.59,101484.0,1.2057978,0
3178500419,3178500369,3997730,-13.312005,34.6,101485.0,1.2058097,0
3178701270,3178701215,3997730,-13.148182,34.6,101483.0,1.2057859,0
3178902244,3178902189,3997730,-13.227451,34.6,101484.0,1.2057978,0
3179103172,3179103121,3997730,-13.396561,34.6,101486.0,1.2058215,0
3179304095,3179304040,3997730,-13.312005,34.6,101485.0,1.2058097,0
3179505018,3179504966,3997730,-13.227451,34.6,101484.0,1.2057978,0
3179705979,3179705927,3997730,-13.063628,34.6,101482.0,1.2057741,0
3179906892,3179906694,3997730,-13.312005,34.61,101485.0,1.2058097,0
3180107643,3180107573,3997730,-13.560384,34.61,101488.0,1.2058454,0
3180298546,3180258345,3997730,-13.4652605,34.607143,101486.86,1.2058318,0
3180499473,3180459269,3997730,-13.491684,34.61,101487.14,1.2058351,0
3180700493,3180660254,3997730,-13.433553,34.607143,101486.43,1.2058266,0
3180901393,3180861165,3997730,-13.433553,34.61,101486.43,1.2058266,0
3181102314,3181061951,3997730,-13.444121,34.61,101486.57,1.2058283,0
3181303264,3181262901,3997730,-13.433553,34.61,101486.43,1.2058266,0
3181504124,3181463768,3997730,-13.40713,34.61,101486.14,1.2058232,0
3181704922,3181664640,3997730,-13.481114,34.61,101487.0,1.2058334,0
3181905806,3181865629,3997730,-13.481114,34.61,101487.0,1.2058334,0
3182106762,3182066577,3997730,-13.422983,34.612858,101486.29,1.205825,0
3182217304,3182217250,3997730,-13.729492,34.62,101490.0,1.2058691,0
3182418019,3182417967,3997730,-13.729492,34.62,101490.0,1.2058691,0
3182619733,3182618908,3997730,-13.481114,34.62,101487.0,1.2058334,0
3182819852,3182819800,3997730,-13.312005,34.62,101485.0,1.2058097,0
3183020862,3183020811,3997730,-13.396561,34.62,101486.0,1.2058215,0
3183221760,3183221710,3997730,-13.481114,34.62,101487.0,1.2058334,0
3183422747,3183422696,3997730,-13.481114,34.62,101487.0,1.2058334,0
3183623762,3183623710,3997730,-13.560384,34.62,101488.0,1.2058454,0
3183824730,3183824641,3997730,-13.312005,34.62,101485.0,1.2058097,0
3184025675,3184025624,3997730,-13.729492,34.62,101490.0,1.2058691,0
3184226630,3184226371,3997730,-13.312005,34.62,101485.0,1.2058097,0
3184427453,3184427403,3997730,-13.729492,34.62,101490.0,1.2058691,0
3184628407,3184628335,3997730,-13.481114,34.62,101487.0,1.2058334,0
3184829346,3184829268,3997730,-13.481114,34.62,101487.0,1.2058334,0
3185030229,3185030175,3997730,-13.227451,34.62,101484.0,1.2057978,0
3185231231,3185231177,3997730,-13.396561,34.62,101486.0,1.2058215,0
3185432034,3185431983,3997730,-13.481114,34.63,101487.0,1.2058334,0
3185633015,3185632963,3997730,-13.227451,34.63,101484.0,1.2057978,0
3185833920,3185833870,3997730,-13.644938,34.63,101489.0,1.2058573,0
3186034629,3186034577,3997730,-13.396561,34.63,101486.0,1.2058215,0
3186236276,3186235616,3997730,-13.227451,34.63,101484.0,1.2057978,0
3186436489,3186436438,3997730,-13.644938,34.63,101489.0,1.2058573,0
3186637360,3186637309,3997730,-13.644938,34.63,101489.0,1.2058573,0
3186838171,3186838119,3997730,-13.312005,34.64,101485.0,1.2058097,0
3187039292,3187039241,3997730,-13.227451,34.63,101484.0,1.2057978,0
3187240266,3187240217,3997730,-13.481114,34.63,101487.0,1.2058334,0
3187441141,3187440878,3997730,-13.396561,34.64,101486.0,1.2058215,0
3187641860,3187641808,3997730,-13.312005,34.64,101485.0,1.2058097,0
3187842731,3187842681,3997730,-13.312005,34.64,101485.0,1.2058097,0
3188043721,3188043616,3997730,-14.062425,34.64,101494.0,1.2059165,0
3188244576,3188244525,3997730,-13.312005,34.64,101485.0,1.2058097,0
3188445619,3188445569,3997730,-13.227451,34.64,101484.0,1.2057978,0
3188646569,3188646516,3997730,-13.560384,34.64,101488.0,1.2058454,0
3188847576,3188847420,3997730,-13.481114,34.64,101487.0,1.2058334,0
3189048380,3189048328,3997730,-13.893316,34.64,101492.0,1.2058928,0
3189249170,3189249120,3997730,-13.729492,34.64,101490.0,1.2058691,0
3189450046,3189449964,3997730,-13.227451,34.64,101484.0,1.2057978,0
3189651038,3189650987,3997730,-13.893316,34.649998,101492.0,1.2058928,0
3189851969,3189851917,3997730,-13.312005,34.649998,101485.0,1.2058097,0
3190052864,3190052812,3997730,-13.560384,34.649998,101488.0,1.2058454,0
3190253856,3190253807,3997730,-13.808762,34.649998,101491.0,1.205881,0
3190454765,3190454714,3997730,-13.396561,34.64,101486.0,1.2058215,0
3190655739,3190655673,3997730,-13.560384,34.649998,101488.0,1.2058454,0
3190856640,3190856589,3997730,-13.312005,34.649998,101485.0,1.2058097,0
3191057383,3191057307,3997730,-13.977871,34.649998,101493.0,1.2059047,0
3191258327,3191258276,3997730,-13.312005,34.649998,101485.0,1.2058097,0
3191459264,3191459207,3997730,-13.560384,34.649998,101488.0,1.2058454,0
3191661210,3191660177,3997730,-13.644938,34.66,101489.0,1.2058573,0
3191861195,3191861145,3997730,-13.481114,34.66,101487.0,1.2058334,0
3192062198,3192062147,3997730,-13.644938,34.649998,101489.0,1.2058573,0
3192263079,3192262986,3997730,-13.481114,34.66,101487.0,1.2058334,0
3192464065,3192463982,3997730,-13.396561,34.66,101486.0,1.2058215,0
3192664936,3192664710,3997730,-13.560384,34.66,101488.0,1.2058454,0
3192865712,3192865661,3997730,-13.481114,34.66,101487.0,1.2058334,0
3193066594,3193066542,3997730,-13.560384,34.66,101488.0,1.2058454,0
3193267494,3193267442,3997730,-13.893316,34.66,101492.0,1.2058928,0
3193468447,3193468395,3997730,-13.808762,34.66,101491.0,1.205881,0
3193669423,3193669371,3997730,-13.644938,34.67,101489.0,1.2058573,0
3193870349,3193870290,3997730,-13.729492,34.66,101490.0,1.2058691,0
3194071249,3194071017,3997730,-13.396561,34.66,101486.0,1.2058215,0
3194271969,3194271919,3997730,-13.312005,34.66,101485.0,1.2058097,0
3194472885,3194472812,3997730,-13.644938,34.67,101489.0,1.2058573,0
3194673896,3194673845,3997730,-13.808762,34.67,101491.0,1.205881,0
3194874771,3194874714,3997730,-13.644938,34.67,101489.0,1.2058573,0
3195075700,3195075647,3997730,-14.062425,34.67,101494.0,1.2059165,0
3195276633,3195276580,3997730,-13.148182,34.67,101483.0,1.2057859,0
3195477987,3195477523,3997730,-13.312005,34.67,101485.0,1.2058097,0
3195678475,3195678424,3997730,-13.893316,34.68,101492.0,1.2058928,0
3195879458,3195879207,3997730,-13.729492,34.67,101490.0,1.2058691,0
3196080282,3196080231,3997730,-13.560384,34.68,101488.0,1.2058454,0
3196281211,3196281140,3997730,-13.396561,34.67,101486.0,1.2058215,0
3196482094,3196482038,3997730,-13.396561,34.68,101486.0,1.2058215,0
3196683025,3196682973,3997730,-13.560384,34.68,101488.0,1.2058454,0
3196883960,3196883909,3997730,-13.481114,34.68,101487.0,1.2058334,0
3197084866,3197084812,3997730,-13.560384,34.68,101488.0,1.2058454,0
3197285885,3197285829,3997730,-13.481114,34.68,101487.0,1.2058334,0
3197486795,3197486715,3997730,-13.481114,34.68,101487.0,1.2058334,0
3197687740,3197687503,3997730,-13.312005,34.68,101485.0,1.2058097,0
3197888519,3197888407,3997730,-13.481114,34.68,101487.0,1.2058334,0
3198089361,3198089310,3997730,-13.644938,34.69,101489.0,1.2058573,0
3198290326,3198290274,3997730,-14.062425,34.68,101494.0,1.2059165,0
3198491170,3198491119,3997730,-13.481114,34.68,101487.0,1.2058334,0
