timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
3242304819,-0.026845658,0.10345271,-0.19933951,0.0,0.0,3.1432137e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3242503452,0.016769879,0.17780355,-0.16074279,0.0,0.0,3.259629e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3242701947,-0.012212578,0.17451881,-0.18733078,0.0,0.0,2.910383e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3242904267,-0.00029651675,0.15640983,-0.123622015,0.0,0.0,3.958121e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3243107819,0.022687813,0.15927412,-0.07840959,0.0,0.0,1.2805685e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3243307761,0.06220201,0.115097,-0.14678709,0.0,0.0,5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3243502458,0.052162785,0.11846608,-0.15158448,0.0,0.0,4.656613e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3243704769,0.011449386,0.13143335,-0.17213395,0.0,0.0,3.7252903e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3243905828,0.032101687,0.14461327,-0.27273056,0.0,0.0,5.355105e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3244103326,0.028520966,0.15688044,-0.34619185,0.0,0.0,-1.9790605e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3244304206,0.01692309,0.07234538,-0.40310493,0.0,0.0,-3.259629e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3244505280,0.07235623,0.076224014,-0.22297192,0.0,0.0,2.3283064e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3244707583,0.004618511,0.062806666,-0.1756191,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3244906156,0.014184493,0.03962919,-0.08010655,0.0,0.0,-6.9849193e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3245100973,0.025903285,0.023817388,-0.005154497,0.0,0.0,-8.1490725e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3245303282,-0.004028573,0.01654473,-0.032807194,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3245503096,0.0043951855,-0.016670756,-0.0038073265,0.0,0.0,4.656613e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3245705413,0.0047314945,-0.0024947792,0.01228249,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3245906465,0.0050885435,0.0,0.014395109,0.0,0.0,-1.1641532e-10,0,0,1,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3246107532,-5.820766e-11,-5.820766e-11,0.013833099,0.0,0.0,-1.1641532e-10,0,0,1,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3246307360,0.0074017663,0.0013679384,0.02879712,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3246505908,0.0026776264,0.011278373,0.039236575,0.0,0.0,8.1490725e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3246701974,0.009684473,0.013814887,0.10488123,0.0,0.0,0.0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3246903036,0.015764669,0.034675065,0.1254313,0.0,0.0,3.8417056e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3247106647,-0.010433863,0.03924739,0.11848364,0.0,0.0,-1.7462298e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3247306423,0.016517749,0.04051786,0.11164989,0.0,0.0,0.0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3247504977,-0.0055396054,0.027839601,0.10905,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3247704797,-0.001587254,0.044552848,0.14918417,0.0,0.0,-2.4447218e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3247902197,-0.017900286,0.022778317,0.09259875,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3248103184,-0.025662476,0.0123780845,0.07036611,0.0,0.0,1.1641532e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3248300483,-0.024999212,0.02463871,0.029239751,0.0,0.0,-8.1490725e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3248504045,-0.033853464,0.043359075,0.011237181,0.0,0.0,-8.1490725e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3248706515,-0.02231657,0.045879137,0.009190625,0.0,0.0,-1.0477379e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3248903679,-0.03252525,0.03576275,0.008626703,0.0,0.0,-9.313226e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3249107246,-0.034345433,0.040605456,0.010949349,0.0,0.0,-5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3249305801,-0.029801043,0.03373922,-0.0026540665,0.0,0.0,-6.9849193e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3249505622,-0.03427102,0.037003744,-0.012279003,0.0,0.0,-4.656613e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3249700437,-0.025644619,0.03455085,-0.014147149,0.0,0.0,-6.9849193e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3249905253,-0.031022122,0.044333633,-0.0583045,0.0,0.0,-6.9849193e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3250103815,-0.022964895,0.040598474,-0.1702165,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3250303627,-0.047495797,0.019207153,-0.21953979,0.0,0.0,-1.0477379e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3250503443,-0.027800128,0.017730096,-0.17697904,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3250707002,-0.0113889435,0.045488495,-0.10202875,0.0,0.0,-1.1641532e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3250905565,-0.03275088,0.03569445,-0.08694089,0.0,0.0,-2.7939677e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3251105381,-0.012131683,0.008026695,-0.0576606,0.0,0.0,-6.9849193e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3251305195,-0.022036307,0.02415387,-0.041753158,0.0,0.0,-1.1641532e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3251503768,-0.027761232,0.04169089,-0.033466462,0.0,0.0,-1.2805685e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3251702335,-0.019823574,0.02712258,-0.036587488,0.0,0.0,-1.1641532e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3251902147,-0.032264102,0.05707119,-0.040161844,0.0,0.0,-4.656613e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3252105696,-0.022440376,0.040306132,-0.0006257219,0.0,0.0,-5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3252303021,0.0061810245,0.04690458,0.015939778,0.0,0.0,-1.0477379e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3252502892,0.009754157,0.03524929,-0.01788198,0.0,0.0,-9.313226e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3252708900,-0.032491792,0.04984511,-0.035189025,0.0,0.0,-4.656613e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3252907449,-0.010312202,0.019165156,0.013697318,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3253107263,-0.02541321,0.030878028,-0.0060456516,0.0,0.0,-8.1490725e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3253303452,0.002435563,0.02507085,-0.01856563,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3253506906,-0.042282935,-0.002106382,0.00081588794,0.0,0.0,-9.313226e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3253700471,-0.0013308688,0.002118643,0.025016904,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3253901524,-0.036467694,-0.015109843,0.040181566,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3254105270,-0.013184592,0.012774921,0.0040656463,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3254302418,-0.023759939,0.0140637765,0.009868281,0.0,0.0,2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3254502223,-0.011136277,0.03381136,-0.030494777,0.0,0.0,-8.1490725e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3254707022,-0.0040128045,-0.0037653693,-0.026300708,0.0,0.0,3.4924597e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3254901852,-0.012973833,0.013544577,-0.0150920525,0.0,0.0,3.4924597e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3255102919,-0.0013378812,0.017898377,0.010985464,0.0,0.0,3.4924597e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3255305218,0.000416238,0.008748229,0.016627943,0.0,0.0,4.656613e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3255508789,-0.015527232,0.035310805,0.016044678,0.0,0.0,-3.4924597e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3255704860,-0.014540581,0.046616014,-0.0054267724,0.0,0.0,-8.1490725e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3255907160,0.009125539,0.037639875,-0.059523273,0.0,0.0,-6.9849193e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3256105724,0.0018315383,0.026984118,-0.025344718,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3256301793,-0.00020772169,0.039662916,0.008718229,0.0,0.0,0.0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3256500365,-0.014524844,0.051939648,0.03369834,0.0,0.0,-3.4924597e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3256700178,-0.009948359,0.01664047,0.023175756,0.0,0.0,-3.4924597e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3256906230,-0.020938221,0.009097134,0.012063083,0.0,0.0,3.4924597e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3257106092,-0.017971616,0.04724254,-0.021629417,0.0,0.0,-5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3257307108,-0.021263918,0.0026832349,-0.0151439635,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3257506921,-0.016285153,0.049648345,0.0066407626,0.0,0.0,-6.9849193e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3257705480,-0.027054831,0.06290509,0.03059823,0.0,0.0,5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3257900391,-0.0074061626,0.0069800597,0.038962778,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3258103869,-0.024786698,-0.008357834,0.014893269,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3258303684,-0.014690621,0.042678062,0.0009182372,0.0,0.0,-5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3258508502,-0.017578132,0.018551165,-0.077724665,0.0,0.0,-5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3258703448,-0.011725,0.025969563,-0.013966261,0.0,0.0,2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3258904369,-0.0058455253,0.051996216,0.010839534,0.0,0.0,-1.5133992e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3259102933,-0.027838284,0.0049462747,0.06859344,0.0,0.0,1.1641532e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3259301495,-0.015276332,0.021914598,0.077471815,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3259501509,-0.02701442,0.027526591,0.08009509,0.0,0.0,-5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3259704870,-0.040633474,0.050547957,0.088324964,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3259905931,-0.015658123,0.024994144,0.08956477,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3260106996,-0.0022287993,0.015212743,0.1004403,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3260303055,0.0046514086,0.00084762974,0.13353093,0.0,0.0,1.1641532e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3260502870,-0.025146998,-0.009776308,0.10959586,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3260702683,-0.011897504,-0.0028090514,0.058677852,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3260900004,-0.019810062,0.010261107,0.069166794,0.0,0.0,1.1641532e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3261104819,-0.03376279,0.041473165,0.06386378,0.0,0.0,1.2805685e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3261303381,-0.004544168,0.013761258,0.087739445,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3261503193,0.00070522854,0.00040021993,0.08434396,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3261704284,-0.011474157,0.00066381425,0.07288863,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3261902823,-0.01271512,-0.042660218,0.042983003,0.0,0.0,-1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3262102637,-0.03002826,-0.027428836,0.07575474,0.0,0.0,1.2805685e-09,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3262303698,-0.0089181615,-0.06376745,0.0343437,0.0,0.0,-1.1641532e-09,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3262507332,0.009664367,-0.034594778,0.014355553,0.0,0.0,-8.1490725e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3262708327,0.0049166176,-0.03399273,-0.0072911563,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3262901892,0.008195102,-0.04080714,0.016128892,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3263101705,0.004299776,-0.023179613,0.037188333,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3263301631,0.0009917393,-0.037161544,0.054777898,0.0,0.0,1.1641532e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3263506335,-0.039493714,-0.058413222,0.050214346,0.0,0.0,8.1490725e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3263704890,-0.018965574,-0.007152569,0.034581672,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3263907198,0.014457084,-0.0072150393,0.035737008,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3264108438,0.0064982832,0.0062225084,0.030685846,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3264301832,-0.010458441,-0.0477198,0.0010429028,0.0,0.0,-5.820766e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3264504148,-0.018441772,-0.09373658,0.039178163,0.0,0.0,1.0477379e-09,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3264705204,-0.014721215,-0.0497735,0.034523975,0.0,0.0,-1.1641532e-09,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3264903775,-0.039507914,-0.039636668,0.0521414,0.0,0.0,-1.7462298e-09,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3265102348,-0.059312016,-0.030684168,0.028019652,0.0,0.0,1.0477379e-09,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3265308399,-0.017135914,-0.021861661,0.09342165,0.0,0.0,1.6298145e-09,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3265508204,0.007540496,0.0067601316,0.055293053,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3265703028,0.0059810476,0.01360698,0.09677481,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3265906586,-0.0021558285,0.040197816,0.050620317,0.0,0.0,-8.1490725e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3266101406,0.017525826,0.029453075,0.06694758,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3266304964,0.03747454,0.04021667,0.11422749,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3266503528,0.012297026,0.048730962,0.08145388,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3266704594,0.037570097,0.03667332,0.09994961,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3266904407,0.0034604226,0.08729103,-0.008745781,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3267101757,0.02215699,0.08209078,-0.001634783,0.0,0.0,5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3267301535,-0.0006100214,0.097890824,-0.018480208,0.0,0.0,2.2118911e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3267502595,0.0056563183,0.110695444,0.014363002,0.0,0.0,1.8626451e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3267702406,-0.011551476,0.06569189,-0.031467356,0.0,0.0,-1.5133992e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3267904819,-0.005147428,0.06217681,-0.002776595,0.0,0.0,-1.7462298e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3268107032,-0.021408955,0.052326035,0.0038990504,0.0,0.0,-8.1490725e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3268303095,-0.0055661527,-0.00734583,-0.027310466,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3268502913,-0.01760507,-0.027436832,-0.01841405,0.0,0.0,-1.0477379e-09,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3268706607,-0.017593987,-0.1052961,-0.004272714,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3268903795,-0.01058889,-0.0990638,0.024536446,0.0,0.0,2.3283064e-09,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3269104847,-0.024304494,-0.048886288,0.03223067,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3269304654,0.012527782,-0.072531216,0.0025090482,0.0,0.0,-1.5133992e-09,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3269505924,0.0045867017,-0.040495716,0.018354326,0.0,0.0,-2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3269704282,0.0030510586,-0.0017135813,0.01105935,0.0,0.0,3.4924597e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3269907859,0.004745244,0.03470791,0.008294786,0.0,0.0,0.0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3270105166,-0.010002368,0.032640606,-0.004999044,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3270301228,-0.014951216,0.10495579,-0.022314722,0.0,0.0,2.2118911e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3270503544,-0.021451296,0.08146414,-0.04054593,0.0,0.0,-1.1641532e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3270700863,-0.010752588,0.13054216,-0.044834577,0.0,0.0,2.2118911e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3270906914,-0.017161679,0.10078601,-0.05991007,0.0,0.0,2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3271104232,-0.010134444,0.10373205,-0.081410274,0.0,0.0,2.6775524e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3271304042,0.0021633862,0.08556537,-0.09938993,0.0,0.0,6.9849193e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3271501366,-0.012494081,0.095498435,-0.10831612,0.0,0.0,4.656613e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3271704929,-0.007388111,0.09195801,-0.10890436,0.0,0.0,-1.3969839e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3271904729,-0.013269298,0.08785797,-0.10941499,0.0,0.0,-1.3969839e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3272100809,-0.023624657,0.101780474,-0.112441525,0.0,0.0,3.4924597e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3272308111,-0.021918552,0.08959092,-0.06967773,0.0,0.0,-4.656613e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3272502997,-0.013924906,0.08721653,-0.038338926,0.0,0.0,4.656613e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3272706487,0.046687104,0.07454298,-0.013779687,0.0,0.0,2.3283064e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3272902549,0.040969383,0.034918595,-0.024445523,0.0,0.0,-6.9849193e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
3273106108,0.037133466,-0.07598548,-0.012982545,0.0,0.0,1.7462298e-09,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3273306031,0.0070648086,-0.056287754,0.017321577,0.0,0.0,-1.7462298e-09,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3273500736,-0.04239404,-0.06994163,-0.011229483,0.0,0.0,3.4924597e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3273703047,0.006415654,-0.08394047,0.00013666072,0.0,0.0,2.3283064e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3273904118,0.036225066,-0.08726442,-0.012361904,0.0,0.0,-6.9849193e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3274105343,0.006149143,-0.01910098,-0.0043379283,0.0,0.0,3.4924597e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3274303738,-0.04695954,-0.070390746,-0.018333158,0.0,0.0,2.2118911e-09,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3274503554,-0.05437288,-0.033397898,-0.01533098,0.0,0.0,3.4924597e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3274700873,-0.04629632,-0.16363662,0.04104099,0.0,0.0,2.910383e-09,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3274905681,-0.015974173,-0.094468825,0.0066463007,0.0,0.0,3.4924597e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3275106742,0.012934211,-0.037016027,0.0062734354,0.0,0.0,-6.9849193e-10,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3275305314,0.0033679125,-0.070833504,-0.0018273477,0.0,0.0,-1.7462298e-09,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
3275503865,0.009672678,-0.10461373,-0.0020807723,0.0,0.0,1.9790605e-09,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
