timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,open_drone_id_system_healthy,parachute_system_healthy
3175397940,46080.0,1.0,21709.79,0.0,981459,142,25.97462,466,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3176388442,46080.0,1.0,21479.72,0.0,981794,142,67.80026,468,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3177390709,46080.0,1.0,21401.219,0.0,982134,142,46.906235,470,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3178394796,46080.0,1.0,21483.035,0.0,982476,142,46.90619,472,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3179395629,46080.0,1.0,21536.133,0.0,982816,142,46.824177,474,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3180385925,46080.0,1.0,21501.822,0.0,983150,142,46.93631,476,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3181407497,46080.0,1.0,21401.572,0.0,983495,142,46.911385,478,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3182396228,46080.0,1.0,21451.668,0.0,983832,142,46.802914,480,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3183391746,46080.0,1.0,21401.143,0.0,984171,142,46.90169,482,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3184379394,46080.0,1.0,21462.38,0.0,984505,142,46.9134,484,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3185398121,46080.0,1.0,21458.365,0.0,984851,142,46.91335,486,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3186391649,46080.0,1.0,21451.12,0.0,985188,142,46.832153,488,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3187415900,46080.0,1.0,21552.172,0.0,985542,142,46.97858,490,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3188397989,46080.0,1.0,21522.607,0.0,985868,142,46.95333,492,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3189393759,46080.0,1.0,21441.336,0.0,986207,142,46.998543,494,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3190409707,46080.0,1.0,21485.455,0.0,986548,142,46.81578,496,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3191382538,46080.0,1.0,21678.963,0.0,986883,142,46.85942,498,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3192376691,46080.0,1.0,21402.332,0.0,987219,142,46.712624,500,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3193380989,46080.0,1.0,21463.057,0.0,987562,142,46.949814,502,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3194379721,46080.0,1.0,21480.307,0.0,987900,142,46.869747,504,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3195378689,46080.0,1.0,21512.373,0.0,988240,142,46.896175,506,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3196377989,46080.0,1.0,21491.615,0.0,988579,142,46.916206,508,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3197377273,46080.0,1.0,21416.809,0.0,988919,142,46.815964,510,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3198379099,46080.0,1.0,21480.305,0.0,989257,142,46.893692,512,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3199406523,46080.0,1.0,21403.832,0.0,989603,142,46.914146,514,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200407177,46080.0,1.0,21500.559,0.0,989941,142,46.907406,516,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3201406185,46080.0,1.0,21443.482,0.0,990281,142,46.99229,518,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3202397147,46080.0,1.0,21517.39,0.0,990619,142,46.889717,520,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3203413154,46080.0,1.0,21423.23,0.0,990970,142,46.930405,522,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3204413492,46080.0,1.0,21485.898,0.0,991308,142,46.905903,524,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3205398756,46080.0,1.0,22043.027,0.0,991638,142,46.900055,526,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3206410664,46080.0,1.0,21502.426,0.0,991979,142,46.907127,528,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3207408927,46080.0,1.0,21395.28,0.0,992316,142,46.79937,530,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3208396522,46080.0,1.0,21453.805,0.0,992654,142,46.925205,532,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3209384584,46080.0,1.0,21457.057,0.0,992991,142,46.997932,534,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3210386444,46080.0,1.0,21527.893,0.0,993329,142,46.90825,536,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3211398722,46080.0,1.0,21402.98,0.0,993673,142,46.90572,538,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3212397765,46080.0,1.0,21495.602,0.0,994011,142,46.900944,540,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3213404832,46080.0,1.0,21440.248,0.0,994352,142,46.985203,542,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3214410929,46080.0,1.0,21499.375,0.0,994693,142,46.926605,544,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215388865,46080.0,1.0,21415.17,0.0,995027,142,46.90619,546,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3216390637,46080.0,1.0,21641.693,0.0,995365,142,46.90614,548,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3217410096,46080.0,1.0,21398.326,0.0,995712,142,46.90427,550,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3218377479,46080.0,1.0,21453.66,0.0,996043,142,46.802914,552,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3219396639,46080.0,1.0,21373.861,0.0,996387,142,46.841908,554,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3220380658,46080.0,1.0,21553.74,0.0,996722,142,46.966747,556,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3221394450,46080.0,1.0,21454.291,0.0,997066,142,46.998447,558,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3222392579,46080.0,1.0,21778.479,0.0,997404,142,46.923466,560,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3223382237,46080.0,1.0,21379.916,0.0,997742,142,46.85517,562,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3224396692,46080.0,1.0,21500.654,0.0,998083,142,46.909794,564,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3225383896,46080.0,1.0,21395.865,0.0,998420,142,46.896687,566,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3226385661,46080.0,1.0,21713.309,0.0,998759,142,46.916397,568,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3227382079,46080.0,1.0,21416.145,0.0,999099,142,46.90614,570,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3228383604,46080.0,1.0,21452.928,0.0,999437,142,46.82305,572,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3229399925,46080.0,1.0,21391.674,0.0,999781,142,46.885315,574,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3230405003,46080.0,1.0,21542.158,0.0,1000120,142,46.91541,576,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3231386911,46080.0,1.0,21381.02,0.0,1000456,142,46.855404,578,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232380616,46080.0,1.0,21506.277,0.0,1000793,142,46.948215,580,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3233383211,46080.0,1.0,21441.414,0.0,1001134,142,46.96586,582,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3234390715,46080.0,1.0,21486.672,0.0,1001472,142,46.903236,584,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3235393620,46080.0,1.0,21423.54,0.0,1001816,142,46.94859,586,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236648974,46080.0,1.0,21442.85,0.0,1002240,142,25.999817,587,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3237922040,46080.0,1.0,21507.643,0.0,1002679,142,0.0,588,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3238923526,46080.0,1.0,21451.633,0.0,1003020,142,20.996704,588,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3239902878,46080.0,1.0,21725.102,0.0,1003346,142,0.0,589,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240862849,46080.0,1.0,21407.883,0.0,1003676,142,20.96072,590,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3241904546,46080.0,1.0,21543.584,0.0,1004025,142,20.960678,591,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3242860653,46080.0,1.0,21393.95,0.0,1004354,142,20.95294,592,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3243915693,46080.0,1.0,21521.871,0.0,1004714,142,20.999874,593,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3244882369,46080.0,1.0,21364.998,0.0,1005040,142,20.949009,594,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3245884742,46080.0,1.0,21486.115,0.0,1005378,142,20.966934,595,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3246889631,46080.0,1.0,21396.406,0.0,1005718,142,20.963167,596,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3247862771,46080.0,1.0,21646.12,0.0,1006051,142,20.95848,597,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3248887661,46080.0,1.0,21393.39,0.0,1006397,142,20.955324,598,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3249863711,46080.0,1.0,21435.771,0.0,1006729,142,20.91392,599,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250896570,46080.0,1.0,21408.492,0.0,1007079,142,20.963272,600,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3251901492,46080.0,1.0,21493.541,0.0,1007418,142,20.93721,601,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3252895101,46080.0,1.0,21389.146,0.0,1007757,142,20.956055,602,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253888905,46080.0,1.0,21492.078,0.0,1008093,142,20.960093,603,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3254863423,46080.0,1.0,21380.182,0.0,1008427,142,20.946295,604,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255891696,46080.0,1.0,22147.705,0.0,1008774,142,20.945814,605,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3256863581,46080.0,1.0,21407.416,0.0,1009106,142,20.96124,606,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3257883363,46080.0,1.0,21455.752,0.0,1009450,142,20.936333,607,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3258888670,46080.0,1.0,21371.488,0.0,1009790,142,20.938753,608,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259890448,46080.0,1.0,21518.871,0.0,1010129,142,20.94828,609,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3260897283,46080.0,1.0,21392.666,0.0,1010472,142,20.962437,610,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3261862586,46080.0,1.0,21479.258,0.0,1010801,142,20.958294,611,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3262885777,46080.0,1.0,21391.611,0.0,1011148,142,20.940884,612,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3263863717,46080.0,1.0,21477.926,0.0,1011479,142,20.958942,613,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264886867,46080.0,1.0,21517.572,0.0,1011825,142,20.929552,614,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3265897445,46080.0,1.0,21495.8,0.0,1012167,142,20.962748,615,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3266885075,46080.0,1.0,21445.229,0.0,1012504,142,20.999245,616,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3267895662,46080.0,1.0,21511.96,0.0,1012845,142,20.981432,617,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3268865718,46080.0,1.0,21437.934,0.0,1013177,142,20.980362,618,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3269887674,46080.0,1.0,21496.037,0.0,1013521,142,20.966873,619,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3270867170,46080.0,1.0,21433.281,0.0,1013855,142,20.946524,620,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3271906588,46080.0,1.0,21789.447,0.0,1014204,142,20.96003,621,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3272885631,46080.0,1.0,21370.377,0.0,1014540,142,20.936687,622,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3273898851,46080.0,1.0,21496.664,0.0,1014881,142,20.980152,623,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3274886550,46080.0,1.0,21390.486,0.0,1015219,142,20.944664,624,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3275866859,46080.0,1.0,21629.193,0.0,1015551,142,20.950787,625,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3276886193,46080.0,1.0,21394.19,0.0,1015897,142,20.958061,626,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277864704,46080.0,1.0,21482.303,0.0,1016230,142,20.950558,627,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3278886682,46080.0,1.0,21396.91,0.0,1016576,142,20.965618,628,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3279894501,46080.0,1.0,21476.137,0.0,1016917,142,20.916376,629,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280904473,46080.0,1.0,21405.146,0.0,1017259,142,20.958042,630,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281897528,46080.0,1.0,21472.521,0.0,1017596,142,20.955616,631,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282863682,46080.0,1.0,21371.51,0.0,1017927,142,20.938776,632,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3283907606,46080.0,1.0,21650.463,0.0,1018276,142,20.957855,633,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284864408,46080.0,1.0,21426.752,0.0,1018606,142,20.980175,634,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3285890731,46080.0,1.0,21494.105,0.0,1018950,142,20.964989,635,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286892804,46080.0,1.0,21707.201,0.0,1019294,142,20.968317,636,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3287888894,46080.0,1.0,21507.89,0.0,1019629,142,20.980385,637,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3288863481,46080.0,1.0,21437.883,0.0,1019963,142,20.99303,638,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289897471,46080.0,1.0,21472.133,0.0,1020311,142,20.929947,639,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290864675,46080.0,1.0,21458.562,0.0,1020642,142,20.97416,640,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291898257,46080.0,1.0,21518.61,0.0,1020989,142,20.993767,641,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3292893172,46080.0,1.0,21409.506,0.0,1021330,142,20.962309,642,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293888516,46080.0,1.0,21476.79,0.0,1021665,142,20.957832,643,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3294891578,46080.0,1.0,21371.729,0.0,1022008,142,20.939966,644,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3295866703,46080.0,1.0,21508.607,0.0,1022338,142,20.97816,645,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3296895592,46080.0,1.0,21549.785,0.0,1022687,142,20.958942,646,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3297866181,46080.0,1.0,21510.266,0.0,1023016,142,20.987576,647,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3298890481,46080.0,1.0,21418.863,0.0,1023363,142,20.970493,648,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299889873,46080.0,1.0,21523.857,0.0,1023701,142,20.996933,649,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300903037,46080.0,1.0,21423.684,0.0,1024045,142,20.982061,650,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301902119,46080.0,1.0,21519.135,0.0,1024384,142,20.976736,651,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302878244,46080.0,1.0,21393.559,0.0,1024719,142,20.947672,652,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303896996,46080.0,1.0,21498.055,0.0,1025061,142,20.970789,653,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304868522,46080.0,1.0,21438.81,0.0,1025393,142,20.991982,654,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3305887546,46080.0,1.0,21528.19,0.0,1025737,142,20.966099,655,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3306910973,46080.0,1.0,21393.78,0.0,1026083,142,20.956684,656,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307887264,46080.0,1.0,21484.938,0.0,1026416,142,20.955072,657,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3308891646,46080.0,1.0,21424.229,0.0,1026759,142,20.993366,658,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3309894434,46080.0,1.0,21487.63,0.0,1027097,142,20.96744,659,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3310909669,46080.0,1.0,21691.203,0.0,1027441,142,20.958649,660,0,0,0,0,0.0,0,2,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
