timestamp,previous.timestamp,previous.lat,previous.lon,previous.vx,previous.vy,previous.vz,previous.alt,previous.yaw,previous.yawspeed,previous.loiter_radius,previous.acceptance_radius,previous.cruising_speed,previous.cruising_throttle,previous.valid,previous.type,previous.yaw_valid,previous.yawspeed_valid,previous.loiter_direction_counter_clockwise,previous.gliding_enabled,previous.disable_weather_vane,previous._padding0,current.timestamp,current.lat,current.lon,current.vx,current.vy,current.vz,current.alt,current.yaw,current.yawspeed,current.loiter_radius,current.acceptance_radius,current.cruising_speed,current.cruising_throttle,current.valid,current.type,current.yaw_valid,current.yawspeed_valid,current.loiter_direction_counter_clockwise,current.gliding_enabled,current.disable_weather_vane,current._padding0,next.timestamp,next.lat,next.lon,next.vx,next.vy,next.vz,next.alt,next.yaw,next.yawspeed,next.loiter_radius,next.acceptance_radius,next.cruising_speed,next.cruising_throttle,next.valid,next.type,next.yaw_valid,next.yawspeed_valid,next.loiter_direction_counter_clockwise,next.gliding_enabled,next.disable_weather_vane,next._padding0
3252654698,3252654695,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3252654696,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3252654697,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3252854481,3252854478,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3252854479,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3252854480,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3253063243,3253063240,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3253063242,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3253063243,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3253282935,3253282932,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3253282933,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3253282934,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3253482739,3253482736,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3253482737,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3253482738,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3253682624,3253682621,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3253682623,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3253682624,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3253893675,3253893672,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3253893673,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3253893674,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3254093347,3254093344,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3254093345,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3254093346,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3254303106,3254303103,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3254303104,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3254303105,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3254502798,3254502794,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3254502796,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3254502797,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3254702623,3254702619,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3254702621,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3254702622,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3254862765,3254862762,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3254862763,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3254862764,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3255062575,3255062572,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3255062573,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3255062574,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3255255993,3255255990,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3255255992,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3255255993,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3255462012,3255462009,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3255462010,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3255462011,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3255661941,3255661938,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3255661939,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3255661941,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3255870527,3255870524,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3255870525,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3255870526,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3256070274,3256070271,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3256070272,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3256070273,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3256276378,3256276375,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3256276376,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3256276377,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3256480949,3256480946,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3256480947,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3256480948,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3256680744,3256680741,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3256680742,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3256680743,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3256889533,3256889529,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3256889531,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3256889532,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3257089370,3257089367,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3257089368,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3257089369,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3257297868,3257297865,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3257297867,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3257297868,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3257500013,3257500010,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3257500011,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3257500012,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3257699910,3257699907,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3257699909,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3257699910,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3257859846,3257859843,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3257859845,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3257859846,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3258059646,3258059643,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3258059644,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3258059645,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3258259537,3258259534,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3258259535,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3258259536,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3258468177,3258468174,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3258468175,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3258468176,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3258668567,3258668563,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3258668565,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3258668566,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3258887734,3258887730,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3258887732,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3258887733,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3259087620,3259087617,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3259087618,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3259087619,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3259287234,3259287231,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3259287233,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3259287234,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3259487348,3259487345,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3259487346,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3259487347,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3259686949,3259686946,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3259686947,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3259686948,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3259897891,3259897888,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3259897889,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3259897890,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3260097621,3260097618,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3260097620,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3260097621,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3260297507,3260297504,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3260297505,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3260297506,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3260497393,3260497390,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3260497392,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3260497393,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3260697441,3260697438,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3260697440,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3260697441,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3260850459,3260850456,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3260850457,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3260850458,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3261057159,3261057156,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3261057157,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3261057158,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3261305744,3261305741,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3261305742,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3261305743,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3261465968,3261465965,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3261465966,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3261465967,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3261665081,3261665078,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3261665079,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3261665080,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3261860672,3261860668,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3261860670,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3261860671,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3262064811,3262064808,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3262064809,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3262064810,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3262264569,3262264566,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3262264568,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3262264569,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3262475661,3262475658,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3262475659,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3262475660,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3262675370,3262675367,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3262675369,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3262675370,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3262881462,3262881458,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3262881459,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3262881460,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3263083990,3263083986,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3263083988,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3263083989,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3263283909,3263283906,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3263283907,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3263283908,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3263494661,3263494658,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3263494659,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3263494661,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3263694285,3263694282,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3263694284,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3263694285,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3263903120,3263903117,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3263903119,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3263903120,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3264053997,3264053994,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3264053996,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3264053997,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3264253856,3264253853,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3264253854,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3264253855,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3264453659,3264453656,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3264453657,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3264453658,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3264653399,3264653396,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3264653397,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3264653398,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3264863402,3264863399,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3264863400,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3264863401,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3265083278,3265083275,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3265083276,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3265083277,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3265283170,3265283167,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3265283169,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3265283170,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3265491625,3265491622,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3265491623,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3265491624,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
