timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
3099085306,5.1095214,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3099585461,5.10791,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3100085305,5.077295,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3100585299,5.0869627,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3101086198,5.104687,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3101585830,5.106299,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3102085306,5.103076,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3102585298,5.078906,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3103085299,5.0740724,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3103585518,5.093408,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3104085301,5.0756836,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3104585306,5.078906,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3105085299,5.0756836,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3105585297,5.0708494,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3106085299,5.106299,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3106585462,5.103076,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3107085300,5.10791,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3107585386,5.0756836,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3108085306,5.077295,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3108585357,5.1014647,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3109085328,5.078906,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3109585303,5.0756836,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3110085442,5.106299,3.3161132,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3110585329,5.082129,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3111085299,5.0756836,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3111586228,5.0998535,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3112085601,5.078906,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3112585299,5.1111326,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3113085374,5.077295,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3113585325,5.08374,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3114085511,5.078906,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3114585328,5.078906,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3115085305,5.1095214,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3115585318,5.08374,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3116085395,5.0805173,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3116585297,5.078906,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3117085393,5.0853515,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3117585299,5.078906,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3118085405,5.10791,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3118585304,5.0853515,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
3119085319,5.0982423,3.3161132,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
