timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
3425899498,3425898550,396825,0.056060605,0.06666666,0.55530304,nan,0
3426902631,3426901695,396825,0.05909091,0.07121212,0.5363636,nan,0
3427904859,3427903922,396825,0.045454543,0.07575757,0.5098485,nan,0
3428907828,3428906909,396825,0.046212118,0.068939395,0.505303,nan,0
3429910282,3429909362,396825,0.034848485,0.061363634,0.5083333,nan,0
3430913038,3430912118,396825,0.03712121,0.0530303,0.5310606,nan,0
3431894689,3431893700,396825,0.047727272,0.07954545,0.5007576,nan,0
3432896555,3432895635,396825,0.036363635,0.070454545,0.49545452,nan,0
3433898803,3433897883,396825,0.03333333,0.06590909,0.51666665,nan,0
3434901865,3434900946,396825,0.054545455,0.06060606,0.53787875,nan,0
3435904376,3435903428,396825,0.05681818,0.070454545,0.5234848,nan,0
3436907108,3436906188,396825,0.045454543,0.06287879,0.5113636,nan,0
3437909706,3437908701,396825,0.047727272,0.05833333,0.53484845,nan,0
3438912198,3438911279,396825,0.05909091,0.068939395,0.5393939,nan,0
3439915349,3439914429,396825,0.047727272,0.0780303,0.48863634,nan,0
3440918114,3440917119,396825,0.029545454,0.061363634,0.5121212,nan,0
