timestamp,data_type
1701886819.7012117,IMU
1701886819.7062066,IMU
1701886819.7112014,IMU
1701886819.7161975,IMU
1701886819.7211926,IMU
1701886819.7261877,IMU
1701886819.7311835,IMU
1701886819.7361784,IMU
1701886819.7411745,IMU
1701886819.7461696,IMU
1701886819.7511644,IMU
1701886819.7561605,IMU
1701886819.7611556,IMU
1701886819.7661505,IMU
1701886819.7711463,IMU
1701886819.7761414,IMU
1701886819.7811365,IMU
1701886819.7861326,IMU
1701886819.7911274,IMU
1701886819.7961226,IMU
1701886819.8011184,IMU
1701886819.8061135,IMU
1701886819.8111086,IMU
1701886819.8161044,IMU
1701886819.8210995,IMU
1701886819.8260956,IMU
1701886819.8310905,IMU
1701886819.8360856,IMU
1701886819.8410804,IMU
1701886819.8460765,IMU
1701886819.8510716,IMU
1701886819.8560674,IMU
1701886819.8610623,IMU
1701886819.8660574,IMU
1701886819.8710537,IMU
1701886819.8760486,IMU
1701886819.8810434,IMU
1701886819.8860395,IMU
1701886819.8910346,IMU
1701886819.8960297,IMU
1701886819.9010255,IMU
1701886819.9060204,IMU
1701886819.9110155,IMU
1701886819.9160116,IMU
1701886819.9210064,IMU
1701886819.9260025,IMU
1701886819.9309976,IMU
1701886819.9359975,IMU
1701886819.9409876,IMU
1701886819.9459834,IMU
1701886819.9509785,IMU
1701886819.9559746,IMU
1701886819.9609694,IMU
1701886819.9659646,IMU
1701886819.9709604,IMU
1701886819.9759555,IMU
1701886819.9809515,IMU
1701886819.9859464,IMU
1701886819.9909415,IMU
1701886819.9959364,IMU
1701886820.0009325,IMU
1701886820.0059276,IMU
1701886820.0109296,IMU
1701886820.0159194,IMU
1701886820.0209136,IMU
1701886820.0259094,IMU
1701886820.0309043,IMU
1701886820.0358994,IMU
1701886820.0408945,IMU
1701886820.0458906,IMU
1701886820.0508854,IMU
1701886820.0558815,IMU
1701886820.0608766,IMU
1701886820.0658717,IMU
1701886820.0708675,IMU
1701886820.0758624,IMU
1701886820.0808575,IMU
1701886820.0858536,IMU
1701886820.0908484,IMU
1701886820.0958436,IMU
1701886820.1008394,IMU
1701886820.1058345,IMU
1701886820.1108296,IMU
1701886820.1158254,IMU
1701886820.1208203,IMU
1701886820.1258166,IMU
1701886820.1308117,IMU
1701886820.1358066,IMU
1701886820.1408014,IMU
1701886820.1457975,IMU
1701886820.1507926,IMU
1701886820.1557877,IMU
1701886820.1607835,IMU
1701886820.1657784,IMU
1701886820.1707745,IMU
1701886820.1757696,IMU
1701886820.1807644,IMU
1701886820.1857605,IMU
1701886820.1907556,IMU
1701886820.1957505,IMU
1701886820.2007463,IMU
1701886820.2057414,IMU
1701886820.2107365,IMU
1701886820.2157326,IMU
1701886820.2207274,IMU
1701886820.2257226,IMU
1701886820.2307184,IMU
1701886820.2357135,IMU
1701886820.2407086,IMU
1701886820.2457044,IMU
1701886820.2506995,IMU
1701886820.2556944,IMU
1701886820.2606905,IMU
1701886820.2656856,IMU
1701886820.2706804,IMU
1701886820.2756796,IMU
1701886820.2806716,IMU
1701886820.2856674,IMU
1701886820.2906623,IMU
1701886820.2956574,IMU
1701886820.3006537,IMU
1701886820.3056486,IMU
1701886820.3106434,IMU
1701886820.3156395,IMU
1701886820.3206346,IMU
1701886820.3256304,IMU
1701886820.3306255,IMU
1701886820.3356204,IMU
1701886820.3406165,IMU
1701886820.3456116,IMU
1701886820.3506064,IMU
1701886820.3556044,IMU
1701886820.3605976,IMU
1701886820.3655925,IMU
1701886820.3705876,IMU
1701886820.3755834,IMU
1701886820.3805785,IMU
1701886820.3855746,IMU
1701886820.3905694,IMU
1701886820.3955696,IMU
1701886820.4005666,IMU
1701886820.4055555,IMU
1701886820.4105506,IMU
1701886820.4155464,IMU
1701886820.4205415,IMU
1701886820.4255364,IMU
1701886820.4305325,IMU
1701886820.4355276,IMU
1701886820.4405224,IMU
1701886820.4455185,IMU
1701886820.4505136,IMU
1701886820.4555085,IMU
1701886820.4605043,IMU
1701886820.4654994,IMU
1701886820.4704945,IMU
1701886820.4754906,IMU
1701886820.4804854,IMU
1701886820.4854803,IMU
1701886820.4904766,IMU
1701886820.4954717,IMU
1701886820.5004675,IMU
1701886820.5054624,IMU
1701886820.5104575,IMU
1701886820.5154536,IMU
1701886820.5204484,IMU
1701886820.5254436,IMU
1701886820.5304394,IMU
1701886820.5354345,IMU
1701886820.5404296,IMU
1701886820.5454254,IMU
1701886820.5504203,IMU
1701886820.5554154,IMU
1701886820.5604117,IMU
1701886820.5654066,IMU
1701886820.5704024,IMU
1701886820.5753975,IMU
1701886820.5803926,IMU
1701886820.5853877,IMU
1701886820.5903835,IMU
1701886820.5953784,IMU
1701886820.6003735,IMU
1701886820.6053696,IMU
1701886820.6103644,IMU
1701886820.6153605,IMU
1701886820.6203556,IMU
1701886820.6253505,IMU
1701886820.6303463,IMU
1701886820.6353414,IMU
1701886820.6403365,IMU
1701886820.6453326,IMU
1701886820.6503274,IMU
1701886820.6553226,IMU
1701886820.6603184,IMU
1701886820.6653135,IMU
1701886820.6703086,IMU
1701886820.6753044,IMU
1701886820.6802995,IMU
1701886820.6852944,IMU
1701886820.6902905,IMU
1701886820.6952856,IMU
1701886820.7002804,IMU
1701886820.7052765,IMU
1701886820.7102716,IMU
1701886820.7152665,IMU
1701886820.7202623,IMU
1701886820.7252574,IMU
1701886820.7302537,IMU
1701886820.7352486,IMU
1701886820.7402434,IMU
1701886820.7452395,IMU
1701886820.7502346,IMU
1701886820.7552297,IMU
1701886820.7602255,IMU
1701886820.7652204,IMU
1701886820.7702155,IMU
1701886820.7752116,IMU
1701886820.7802064,IMU
1701886820.7852037,IMU
1701886820.7901976,IMU
1701886820.7951925,IMU
1701886820.8001876,IMU
1701886820.8051834,IMU
1701886820.8101785,IMU
1701886820.8151746,IMU
1701886820.8201694,IMU
1701886820.8251646,IMU
1701886820.8301604,IMU
1701886820.8351555,IMU
1701886820.8401506,IMU
1701886820.8451464,IMU
1701886820.8501415,IMU
1701886820.8551404,IMU
1701886820.8601325,IMU
1701886820.8651276,IMU
1701886820.8701224,IMU
1701886820.8751185,IMU
1701886820.8801136,IMU
1701886820.8851104,IMU
1701886820.8901043,IMU
1701886820.8950994,IMU
1701886820.9000945,IMU
1701886820.9050906,IMU
1701886820.9100854,IMU
1701886820.9150815,IMU
1701886820.9200766,IMU
1701886820.9250717,IMU
1701886820.9300675,IMU
1701886820.9350624,IMU
1701886820.9400575,IMU
1701886820.9450524,IMU
1701886820.9500484,IMU
1701886820.9550445,IMU
1701886820.9600394,IMU
1701886820.9650345,IMU
1701886820.9700296,IMU
1701886820.9750254,IMU
1701886820.9800217,IMU
1701886820.9850185,IMU
1701886820.9900105,IMU
1701886820.9950066,IMU
1701886821.0000014,IMU
1701886821.0049975,IMU
1701886821.0099926,IMU
1701886821.0149877,IMU
1701886821.0199835,IMU
1701886821.0249815,IMU
1701886821.0299735,IMU
1701886821.0349696,IMU
1701886821.0399654,IMU
1701886821.0449595,IMU
1701886821.0499556,IMU
1701886821.0549505,IMU
1701886821.0599456,IMU
1701886821.0649414,IMU
1701886821.0699365,IMU
1701886821.0749326,IMU
1701886821.0799274,IMU
1701886821.0849226,IMU
1701886821.0899184,IMU
1701886821.0949135,IMU
1701886821.0999086,IMU
1701886821.1049056,IMU
1701886821.1098995,IMU
1701886821.1148956,IMU
1701886821.1198905,IMU
1701886821.1248856,IMU
1701886821.1298804,IMU
1701886821.1348815,IMU
1701886821.1398716,IMU
1701886821.1448665,IMU
1701886821.1498623,IMU
1701886821.1548574,IMU
1701886821.1598525,IMU
1701886821.1648486,IMU
1701886821.1698506,IMU
1701886821.1748395,IMU
1701886821.1798406,IMU
1701886821.1848297,IMU
1701886821.1898255,IMU
1701886821.1948204,IMU
1701886821.1998155,IMU
1701886821.2048104,IMU
1701886821.2098064,IMU
1701886821.2148015,IMU
1701886821.2197976,IMU
1701886821.2247925,IMU
1701886821.2297876,IMU
1701886821.2347856,IMU
1701886821.2397785,IMU
1701886821.2447734,IMU
1701886821.2497694,IMU
1701886821.2547646,IMU
1701886821.2597594,IMU
1701886821.2647555,IMU
1701886821.2697506,IMU
1701886821.2747457,IMU
1701886821.2797415,IMU
1701886821.2847364,IMU
1701886821.2897315,IMU
1701886821.2947276,IMU
1701886821.2997224,IMU
1701886821.3047185,IMU
1701886821.3097136,IMU
1701886821.3147085,IMU
1701886821.3197036,IMU
1701886821.3246994,IMU
1701886821.3296945,IMU
1701886821.3346906,IMU
1701886821.3396854,IMU
1701886821.3446803,IMU
1701886821.3496766,IMU
1701886821.3546717,IMU
1701886821.3596666,IMU
1701886821.3646624,IMU
1701886821.3696575,IMU
1701886821.3746524,IMU
1701886821.3796484,IMU
1701886821.3846436,IMU
1701886821.3896384,IMU
1701886821.3946345,IMU
1701886821.3996296,IMU
1701886821.4046254,IMU
1701886821.4096203,IMU
1701886821.4146154,IMU
1701886821.4196117,IMU
1701886821.4246066,IMU
1701886821.4296036,IMU
1701886821.4345975,IMU
1701886821.4395926,IMU
1701886821.4445877,IMU
1701886821.4495835,IMU
1701886821.4545784,IMU
1701886821.4595735,IMU
1701886821.4645696,IMU
1701886821.4695644,IMU
1701886821.4745595,IMU
1701886821.4795556,IMU
1701886821.4845505,IMU
1701886821.4895456,IMU
1701886821.4945414,IMU
1701886821.4995365,IMU
1701886821.5045314,IMU
1701886821.5095274,IMU
1701886821.5145226,IMU
1701886821.5195174,IMU
1701886821.5245135,IMU
1701886821.5295086,IMU
1701886821.5345037,IMU
1701886821.5394995,IMU
1701886821.5444944,IMU
1701886821.5494905,IMU
1701886821.5544865,IMU
1701886821.5594804,IMU
1701886821.5644765,IMU
1701886821.5694716,IMU
1701886821.5744684,IMU
1701886821.5794623,IMU
1701886821.5844574,IMU
1701886821.5894525,IMU
1701886821.5944486,IMU
1701886821.5994434,IMU
1701886821.6044383,IMU
1701886821.6094346,IMU
1701886821.6144297,IMU
1701886821.6194246,IMU
1701886821.6244204,IMU
1701886821.6294155,IMU
1701886821.6344116,IMU
1701886821.6394064,IMU
1701886821.6444016,IMU
1701886821.6493976,IMU
1701886821.6543925,IMU
1701886821.6593876,IMU
1701886821.6643834,IMU
1701886821.6693785,IMU
1701886821.6743734,IMU
1701886821.6793694,IMU
1701886821.6843646,IMU
1701886821.6893594,IMU
1701886821.6943555,IMU
1701886821.6993506,IMU
1701886821.7043543,IMU
1701886821.7093415,IMU
1701886821.7143364,IMU
1701886821.7193315,IMU
1701886821.7243276,IMU
1701886821.7293246,IMU
1701886821.7343175,IMU
1701886821.7393136,IMU
1701886821.7443085,IMU
1701886821.7493036,IMU
1701886821.7542994,IMU
1701886821.7592945,IMU
1701886821.7642975,IMU
1701886821.7692854,IMU
1701886821.7742803,IMU
1701886821.7792766,IMU
1701886821.7842717,IMU
1701886821.7892666,IMU
1701886821.7942624,IMU
1701886821.7992575,IMU
1701886821.8042524,IMU
1701886821.8092484,IMU
1701886821.8142436,IMU
1701886821.8192384,IMU
1701886821.8242345,IMU
1701886821.8292296,IMU
1701886821.8342245,IMU
1701886821.8392203,IMU
1701886821.8442154,IMU
1701886821.8492105,IMU
1701886821.8542066,IMU
1701886821.8592014,IMU
1701886821.8641963,IMU
1701886821.8691926,IMU
1701886821.8741877,IMU
1701886821.8791835,IMU
1701886821.8841784,IMU
1701886821.8891735,IMU
1701886821.8941696,IMU
1701886821.8991644,IMU
1701886821.9041595,IMU
1701886821.9091556,IMU
1701886821.9141505,IMU
1701886821.9191456,IMU
1701886821.9241414,IMU
1701886821.9291365,IMU
1701886821.9341314,IMU
1701886821.9391346,IMU
1701886821.9441226,IMU
1701886821.9491174,IMU
1701886821.9541135,IMU
1701886821.9591086,IMU
1701886821.9641037,IMU
1701886821.9690995,IMU
1701886821.9740944,IMU
1701886821.9790895,IMU
1701886821.9840846,IMU
1701886821.9890804,IMU
1701886821.9940755,IMU
1701886821.9990716,IMU
1701886822.0040665,IMU
1701886822.0090616,IMU
1701886822.0140574,IMU
1701886822.0190525,IMU
1701886822.0240486,IMU
1701886822.0290434,IMU
1701886822.0340395,IMU
1701886822.0390346,IMU
1701886822.0440297,IMU
1701886822.0490246,IMU
1701886822.0540204,IMU
1701886822.0590155,IMU
1701886822.0640104,IMU
1701886822.0690064,IMU
1701886822.0740016,IMU
1701886822.0789964,IMU
1701886822.0839925,IMU
1701886822.0889876,IMU
1701886822.0939825,IMU
1701886822.0989783,IMU
1701886822.1039734,IMU
1701886822.1089685,IMU
1701886822.1139646,IMU
1701886822.1189594,IMU
1701886822.1239555,IMU
1701886822.1289506,IMU
1701886822.1339457,IMU
1701886822.1389415,IMU
1701886822.1439364,IMU
1701886822.1489315,IMU
1701886822.1539266,IMU
1701886822.1589224,IMU
1701886822.1639175,IMU
1701886822.1689136,IMU
1701886822.1739094,IMU
1701886822.1789036,IMU
1701886822.1838994,IMU
1701886822.1888945,IMU
1701886822.1938894,IMU
1701886822.1988854,IMU
1701886822.2038803,IMU
1701886822.2088754,IMU
1701886822.2138717,IMU
1701886822.2188666,IMU
1701886822.2238617,IMU
1701886822.2288575,IMU
1701886822.2338524,IMU
1701886822.2388475,IMU
1701886822.2438436,IMU
1701886822.2488384,IMU
1701886822.2538426,IMU
1701886822.2588296,IMU
1701886822.2638245,IMU
1701886822.2688203,IMU
1701886822.2738154,IMU
1701886822.2788105,IMU
1701886822.2838066,IMU
1701886822.2888014,IMU
1701886822.2937963,IMU
1701886822.2987926,IMU
1701886822.3037877,IMU
1701886822.3087826,IMU
1701886822.3137784,IMU
1701886822.3187735,IMU
1701886822.3237696,IMU
1701886822.3287644,IMU
1701886822.3337624,IMU
1701886822.3387544,IMU
1701886822.3437505,IMU
1701886822.3487456,IMU
1701886822.3537405,IMU
1701886822.3587365,IMU
1701886822.3637314,IMU
1701886822.3687265,IMU
1701886822.3737226,IMU
1701886822.3787174,IMU
1701886822.3837123,IMU
1701886822.3887086,IMU
1701886822.3937037,IMU
1701886822.3986986,IMU
1701886822.4036944,IMU
1701886822.4086895,IMU
1701886822.4136856,IMU
1701886822.4186804,IMU
1701886822.4236755,IMU
1701886822.4286716,IMU
1701886822.4336665,IMU
1701886822.4386616,IMU
1701886822.4436574,IMU
1701886822.4486525,IMU
1701886822.4536474,IMU
1701886822.4586434,IMU
1701886822.4636383,IMU
1701886822.4686334,IMU
1701886822.4736297,IMU
1701886822.4786246,IMU
1701886822.4836204,IMU
1701886822.4886165,IMU
1701886822.4936116,IMU
1701886822.4986064,IMU
1701886822.5036037,IMU
1701886822.5085964,IMU
1701886822.5135925,IMU
1701886822.5185876,IMU
1701886822.5235825,IMU
1701886822.5285783,IMU
1701886822.5335734,IMU
1701886822.5385685,IMU
1701886822.5435646,IMU
1701886822.5485594,IMU
1701886822.5535543,IMU
1701886822.5585506,IMU
1701886822.5635457,IMU
1701886822.5685406,IMU
1701886822.5735364,IMU
1701886822.5785315,IMU
1701886822.5835276,IMU
1701886822.5885224,IMU
1701886822.5935175,IMU
1701886822.5985124,IMU
1701886822.6035123,IMU
1701886822.6085036,IMU
1701886822.6134984,IMU
1701886822.6184945,IMU
1701886822.6234894,IMU
1701886822.6284854,IMU
1701886822.6334803,IMU
1701886822.6384754,IMU
1701886822.6434765,IMU
1701886822.6484666,IMU
1701886822.6534617,IMU
1701886822.6584566,IMU
1701886822.6634524,IMU
1701886822.6684475,IMU
1701886822.6734436,IMU
1701886822.6784384,IMU
1701886822.6834335,IMU
1701886822.6884296,IMU
1701886822.6934245,IMU
1701886822.6984196,IMU
1701886822.7034154,IMU
1701886822.7084165,IMU
1701886822.7134056,IMU
1701886822.7184014,IMU
1701886822.7233963,IMU
1701886822.7283914,IMU
1701886822.7333877,IMU
1701886822.7383826,IMU
1701886822.7433774,IMU
1701886822.7483735,IMU
1701886822.7533684,IMU
1701886822.7583644,IMU
1701886822.7633595,IMU
1701886822.7683544,IMU
1701886822.7733505,IMU
1701886822.7783456,IMU
1701886822.7833405,IMU
1701886822.7883365,IMU
1701886822.7933314,IMU
1701886822.7983265,IMU
1701886822.8033226,IMU
1701886822.8083174,IMU
1701886822.8133123,IMU
1701886822.8183086,IMU
1701886822.8233037,IMU
1701886822.8282986,IMU
1701886822.8332944,IMU
1701886822.8382895,IMU
1701886822.8432846,IMU
1701886822.8482804,IMU
1701886822.8532755,IMU
1701886822.8582704,IMU
1701886822.8632665,IMU
1701886822.8682616,IMU
1701886822.8732564,IMU
1701886822.8782525,IMU
1701886822.8832474,IMU
1701886822.8882434,IMU
1701886822.8932383,IMU
1701886822.8982334,IMU
1701886822.9032283,IMU
1701886822.9082246,IMU
1701886822.9132197,IMU
1701886822.9182155,IMU
1701886822.9232104,IMU
1701886822.9282055,IMU
1701886822.9332016,IMU
1701886822.9381964,IMU
1701886822.9431915,IMU
1701886822.9481876,IMU
1701886822.9531877,IMU
1701886822.9581776,IMU
1701886822.9631734,IMU
1701886822.9681685,IMU
1701886822.9731665,IMU
1701886822.9781594,IMU
1701886822.9831543,IMU
1701886822.9881494,IMU
1701886822.9931457,IMU
1701886822.9981406,IMU
1701886823.0031354,IMU
1701886823.0081315,IMU
1701886823.0131264,IMU
1701886823.0181215,IMU
1701886823.0231175,IMU
1701886823.0281124,IMU
1701886823.0331085,IMU
1701886823.0381036,IMU
1701886823.0430984,IMU
1701886823.0480936,IMU
1701886823.0530894,IMU
1701886823.0580845,IMU
1701886823.0630803,IMU
1701886823.0680754,IMU
1701886823.0730717,IMU
1701886823.0780666,IMU
1701886823.0830617,IMU
1701886823.0880566,IMU
1701886823.0930536,IMU
1701886823.0980475,IMU
1701886823.1030426,IMU
1701886823.1080384,IMU
1701886823.1130335,IMU
1701886823.1180284,IMU
1701886823.1230245,IMU
1701886823.1280196,IMU
1701886823.1330154,IMU
1701886823.1380105,IMU
1701886823.1430056,IMU
1701886823.1480005,IMU
1701886823.1529963,IMU
1701886823.1579914,IMU
1701886823.1629865,IMU
1701886823.1679826,IMU
1701886823.1729774,IMU
1701886823.1779735,IMU
1701886823.1829684,IMU
1701886823.1879635,IMU
1701886823.1929595,IMU
1701886823.1979544,IMU
1701886823.2029495,IMU
1701886823.2079456,IMU
1701886823.2129405,IMU
1701886823.2179356,IMU
1701886823.2229314,IMU
1701886823.2279265,IMU
1701886823.2329226,IMU
1701886823.2379174,IMU
1701886823.2429123,IMU
1701886823.2479124,IMU
1701886823.2529037,IMU
1701886823.2578986,IMU
1701886823.2628944,IMU
1701886823.2678895,IMU
1701886823.2728846,IMU
1701886823.2778804,IMU
1701886823.2828765,IMU
1701886823.2878785,IMU
1701886823.2928665,IMU
1701886823.2978616,IMU
1701886823.3028564,IMU
1701886823.3078525,IMU
1701886823.3128474,IMU
1701886823.3178444,IMU
1701886823.3228383,IMU
1701886823.3278334,IMU
1701886823.3328283,IMU
1701886823.3378246,IMU
1701886823.3428197,IMU
1701886823.3478146,IMU
1701886823.3528104,IMU
1701886823.3578055,IMU
1701886823.3628016,IMU
1701886823.3677964,IMU
1701886823.3727925,IMU
1701886823.3777864,IMU
1701886823.3827825,IMU
1701886823.3877776,IMU
1701886823.3927724,IMU
1701886823.3977685,IMU
1701886823.4027636,IMU
1701886823.4077635,IMU
1701886823.4127543,IMU
1701886823.4177494,IMU
1701886823.4227457,IMU
1701886823.4277406,IMU
1701886823.4327354,IMU
1701886823.4377315,IMU
1701886823.4427264,IMU
1701886823.4477215,IMU
1701886823.4527175,IMU
1701886823.4577146,IMU
1701886823.4627075,IMU
1701886823.4677024,IMU
1701886823.4726985,IMU
1701886823.4777005,IMU
1701886823.4826894,IMU
1701886823.4876845,IMU
1701886823.4926796,IMU
1701886823.4976754,IMU
1701886823.5026703,IMU
1701886823.5076666,IMU
1701886823.5126617,IMU
1701886823.5176566,IMU
1701886823.5226514,IMU
1701886823.5276475,IMU
1701886823.5326426,IMU
1701886823.5376377,IMU
1701886823.5426335,IMU
1701886823.5476284,IMU
1701886823.5526235,IMU
1701886823.5576196,IMU
1701886823.5626144,IMU
1701886823.5676105,IMU
1701886823.5726056,IMU
1701886823.5776043,IMU
1701886823.5825956,IMU
1701886823.5875914,IMU
1701886823.5925865,IMU
1701886823.5975826,IMU
1701886823.6025774,IMU
1701886823.6075726,IMU
1701886823.6125684,IMU
1701886823.6175635,IMU
1701886823.6225586,IMU
1701886823.6275544,IMU
1701886823.6325495,IMU
1701886823.6375456,IMU
1701886823.6425405,IMU
1701886823.6475356,IMU
1701886823.6525304,IMU
1701886823.6575265,IMU
1701886823.6625216,IMU
1701886823.6675165,IMU
1701886823.6725123,IMU
1701886823.6775074,IMU
1701886823.6825025,IMU
1701886823.6874986,IMU
1701886823.6924934,IMU
1701886823.6974883,IMU
1701886823.7024846,IMU
1701886823.7074797,IMU
1701886823.7124755,IMU
1701886823.7174704,IMU
1701886823.7224655,IMU
1701886823.7274604,IMU
1701886823.7324564,IMU
1701886823.7374516,IMU
1701886823.7424464,IMU
1701886823.7474425,IMU
1701886823.7524376,IMU
1701886823.7574334,IMU
1701886823.7624283,IMU
1701886823.7674234,IMU
1701886823.7724197,IMU
1701886823.7774146,IMU
1701886823.7824094,IMU
1701886823.7874055,IMU
1701886823.7924006,IMU
1701886823.7973964,IMU
1701886823.8023915,IMU
1701886823.8073864,IMU
1701886823.8123825,IMU
1701886823.8173776,IMU
1701886823.8223724,IMU
1701886823.8273675,IMU
1701886823.8323636,IMU
1701886823.8373585,IMU
1701886823.8423543,IMU
1701886823.8473494,IMU
1701886823.8523445,IMU
1701886823.8573394,IMU
1701886823.8623364,IMU
1701886823.8673306,IMU
1701886823.8723264,IMU
1701886823.8773215,IMU
1701886823.8823166,IMU
1701886823.8873124,IMU
1701886823.8923075,IMU
1701886823.8973024,IMU
1701886823.9022985,IMU
1701886823.9072936,IMU
1701886823.9122984,IMU
1701886823.9172845,IMU
1701886823.9222796,IMU
1701886823.9272745,IMU
1701886823.9322703,IMU
1701886823.9372654,IMU
1701886823.9422617,IMU
1701886823.9472566,IMU
1701886823.9522514,IMU
1701886823.9572463,IMU
1701886823.9622426,IMU
1701886823.9672377,IMU
1701886823.9722326,IMU
1701886823.9772284,IMU
1701886823.9822235,IMU
1701886823.9872196,IMU
1701886823.9922144,IMU
1701886823.9972095,IMU
1701886824.0022056,IMU
1701886824.0072005,IMU
1701886824.0121956,IMU
1701886824.0171914,IMU
1701886824.0221865,IMU
1701886824.0271814,IMU
1701886824.0321774,IMU
1701886824.0371754,IMU
1701886824.0421674,IMU
1701886824.0471635,IMU
1701886824.0521586,IMU
1701886824.0571556,IMU
1701886824.0621495,IMU
1701886824.0671444,IMU
1701886824.0721395,IMU
1701886824.0771356,IMU
1701886824.0821304,IMU
1701886824.0871255,IMU
1701886824.0921216,IMU
1701886824.0971165,IMU
1701886824.1021123,IMU
1701886824.1071074,IMU
1701886824.1121025,IMU
1701886824.1170974,IMU
1701886824.1220934,IMU
1701886824.1270883,IMU
1701886824.1320846,IMU
1701886824.1370797,IMU
1701886824.1420746,IMU
1701886824.1470704,IMU
1701886824.1520655,IMU
1701886824.1570604,IMU
1701886824.1620564,IMU
1701886824.1670516,IMU
1701886824.1720464,IMU
1701886824.1770425,IMU
1701886824.1820376,IMU
1701886824.1870325,IMU
1701886824.1920283,IMU
1701886824.1970234,IMU
1701886824.2020185,IMU
1701886824.2070146,IMU
1701886824.2120094,IMU
1701886824.2170043,IMU
1701886824.2220006,IMU
1701886824.2269957,IMU
1701886824.2319906,IMU
1701886824.2369864,IMU
1701886824.2419815,IMU
1701886824.2469826,IMU
1701886824.2519724,IMU
1701886824.2569675,IMU
1701886824.2619624,IMU
1701886824.2669585,IMU
1701886824.2719536,IMU
1701886824.2769485,IMU
1701886824.2819445,IMU
1701886824.2869394,IMU
1701886824.2919354,IMU
1701886824.2969306,IMU
1701886824.3019254,IMU
1701886824.3069215,IMU
1701886824.3119166,IMU
1701886824.3169117,IMU
1701886824.3219075,IMU
1701886824.3269024,IMU
1701886824.3318975,IMU
1701886824.3368936,IMU
1701886824.3418884,IMU
1701886824.3468845,IMU
1701886824.3518796,IMU
1701886824.3568745,IMU
1701886824.3618696,IMU
1701886824.3668654,IMU
1701886824.3718605,IMU
1701886824.3768566,IMU
1701886824.3818514,IMU
1701886824.3868463,IMU
1701886824.3918426,IMU
1701886824.3968377,IMU
1701886824.4018326,IMU
1701886824.4068274,IMU
1701886824.4118235,IMU
1701886824.4168184,IMU
1701886824.4218144,IMU
1701886824.4268095,IMU
1701886824.4318044,IMU
1701886824.4368005,IMU
1701886824.4417956,IMU
1701886824.4467905,IMU
1701886824.4517865,IMU
1701886824.4567814,IMU
1701886824.4617765,IMU
1701886824.4667716,IMU
1701886824.4717674,IMU
1701886824.4767635,IMU
1701886824.4817624,IMU
1701886824.4867537,IMU
1701886824.4917486,IMU
1701886824.4967444,IMU
1701886824.5017395,IMU
1701886824.5067346,IMU
1701886824.5117304,IMU
1701886824.5167255,IMU
1701886824.5217204,IMU
1701886824.5267165,IMU
1701886824.5317116,IMU
1701886824.5367064,IMU
1701886824.5417025,IMU
1701886824.5466974,IMU
1701886824.5516925,IMU
1701886824.5566883,IMU
1701886824.5616834,IMU
1701886824.5666783,IMU
1701886824.5716746,IMU
1701886824.5766697,IMU
1701886824.5816655,IMU
1701886824.5866604,IMU
1701886824.5916555,IMU
1701886824.5966506,IMU
1701886824.6016464,IMU
1701886824.6066415,IMU
1701886824.6116376,IMU
1701886824.6166325,IMU
1701886824.6216276,IMU
1701886824.6266234,IMU
1701886824.6316197,IMU
1701886824.6366136,IMU
1701886824.6416094,IMU
1701886824.6466043,IMU
1701886824.6515994,IMU
1701886824.6565957,IMU
1701886824.6615906,IMU
1701886824.6665864,IMU
1701886824.6715815,IMU
1701886824.6765764,IMU
1701886824.6815715,IMU
1701886824.6865675,IMU
1701886824.6915624,IMU
1701886824.6965575,IMU
1701886824.7015536,IMU
1701886824.7065485,IMU
1701886824.7115436,IMU
1701886824.7165394,IMU
1701886824.7215345,IMU
1701886824.7265306,IMU
1701886824.7315254,IMU
1701886824.7365203,IMU
1701886824.7415166,IMU
1701886824.7465117,IMU
1701886824.7515066,IMU
1701886824.7565024,IMU
1701886824.7614975,IMU
1701886824.7664926,IMU
1701886824.7714884,IMU
1701886824.7764835,IMU
1701886824.7814784,IMU
1701886824.7864745,IMU
1701886824.7914696,IMU
1701886824.7964644,IMU
1701886824.8014605,IMU
1701886824.8064554,IMU
1701886824.8114505,IMU
1701886824.8164463,IMU
1701886824.8214414,IMU
1701886824.8264363,IMU
1701886824.8314326,IMU
1701886824.8364277,IMU
1701886824.8414226,IMU
1701886824.8464184,IMU
1701886824.8514135,IMU
1701886824.8564095,IMU
1701886824.8614044,IMU
1701886824.8663995,IMU
1701886824.8713944,IMU
1701886824.8763905,IMU
1701886824.8813856,IMU
1701886824.8863814,IMU
1701886824.8913765,IMU
1701886824.8963716,IMU
1701886824.9013665,IMU
1701886824.9063623,IMU
1701886824.9113574,IMU
1701886824.9163537,IMU
1701886824.9213486,IMU
1701886824.9263434,IMU
1701886824.9313426,IMU
1701886824.9363346,IMU
1701886824.9413297,IMU
1701886824.9463255,IMU
1701886824.9513204,IMU
1701886824.9563155,IMU
1701886824.9613116,IMU
1701886824.9663064,IMU
1701886824.9713016,IMU
1701886824.9762974,IMU
1701886824.9812925,IMU
1701886824.9862876,IMU
1701886824.9912834,IMU
1701886824.9962783,IMU
1701886825.0012734,IMU
1701886825.0062697,IMU
1701886825.0112646,IMU
1701886825.0162654,IMU
1701886825.0212555,IMU
1701886825.0262506,IMU
1701886825.0312457,IMU
1701886825.0362415,IMU
1701886825.0412364,IMU
1701886825.0462325,IMU
1701886825.0512276,IMU
1701886825.0562224,IMU
1701886825.0612185,IMU
1701886825.0662136,IMU
1701886825.0712085,IMU
