123 1 1701885377.3426504
123 2 1701885377.3426504
123 3 1701885377.3426504
124 0 1701885379.3407664
124 1 1701885379.3407664
124 2 1701885379.3407664
124 3 1701885379.3407664
124 4 1701885379.3407664
125 0 1701885380.3406403
125 1 1701885380.3406403
125 2 1701885380.3406403
125 3 1701885380.3406403
125 4 1701885380.3406403
126 0 1701885381.3428147
126 1 1701885381.3428147
126 2 1701885381.3428147
126 3 1701885381.3428147
126 4 1701885381.3428147
127 0 1701885382.3443696
127 1 1701885382.3443696
127 2 1701885382.3443696
127 3 1701885382.3443696
127 4 1701885382.3443696
128 0 1701885384.5413513
128 1 1701885384.5413513
128 2 1701885384.5413513
128 3 1701885384.5413513
129 0 1701885385.5412762
129 1 1701885385.5412762
129 2 1701885385.5412762
130 0 1701885386.5415845
130 1 1701885386.5415845
130 2 1701885386.5415845
131 0 1701885387.541401
131 1 1701885387.541401
131 2 1701885387.541401
131 3 1701885387.541401
132 0 1701885389.3402643
132 1 1701885389.3402643
132 2 1701885389.3402643
132 3 1701885389.3402643
132 4 1701885389.3402643
133 0 1701885390.3409352
133 1 1701885390.3409352
133 2 1701885390.3409352
133 3 1701885390.3409352
133 4 1701885390.3409352
133 5 1701885390.3409352
134 0 1701885391.3404238
134 1 1701885391.3404238
134 2 1701885391.3404238
134 3 1701885391.3404238
134 4 1701885391.3404238
134 5 1701885391.3404238
135 0 1701885393.3397598
135 1 1701885393.3397598
135 2 1701885393.3397598
136 0 1701885395.138392
136 1 1701885395.138392
137 0 1701885396.137422
142 0 1701885402.3388934
143 0 1701885403.3393748
143 1 1701885403.3393748
144 0 1701885406.338771
144 1 1701885406.338771
144 2 1701885406.338771
144 3 1701885406.338771
145 0 1701885407.3402855
145 1 1701885407.3402855
145 2 1701885407.3402855
145 3 1701885407.3402855
145 4 1701885407.3402855
146 0 1701885408.3407965
146 1 1701885408.3407965
146 2 1701885408.3407965
146 3 1701885408.3407965
147 0 1701885409.341879
147 1 1701885409.341879
147 2 1701885409.341879
148 0 1701885414.1396632
149 0 1701885414.9392998
150 0 1701885416.9405744
151 0 1701885417.9421449
152 0 1701885419.9426785
153 0 1701885420.943659
153 1 1701885420.943659
154 0 1701885421.9446642
155 0 1701885422.9454014
156 0 1701885425.148006
156 1 1701885425.148006
157 0 1701885426.1497364
158 0 1701885427.1474788
158 1 1701885427.1474788
159 0 1701885429.1461906
160 0 1701885430.9437153
161 0 1701885431.9411767
162 0 1701885432.9384751
163 0 1701885433.9373007
164 0 1701885435.5386329
164 1 1701885435.5386329
164 2 1701885435.5386329
165 0 1701885436.5383687
165 1 1701885436.5383687
167 0 1701885438.5404663
168 0 1701885440.340727
168 1 1701885440.340727
169 0 1701885442.3417482
170 0 1701885443.3413196
171 0 1701885446.1412334
171 1 1701885446.1412334
172 0 1701885449.1384935
173 0 1701885450.1373165
174 0 1701885451.3366225
175 0 1701885452.3374965
175 1 1701885452.3374965
176 0 1701885454.3362715
176 1 1701885454.3362715
177 0 1701885455.3363438
178 0 1701885456.1363354
179 0 1701885457.1360767
180 0 1701885459.13746
180 1 1701885459.13746
181 0 1701885460.1388283
182 0 1701885462.1412735
183 0 1701885463.1412199
184 0 1701885465.138604
185 0 1701885466.1377192
186 0 1701885467.1381052
187 0 1701885468.1386456
187 1 1701885468.1386456
188 0 1701885470.1382244
189 0 1701885471.1379552
190 0 1701885472.1364686
191 0 1701885473.1352022
191 1 1701885473.1352022
192 0 1701885475.1340103
192 1 1701885475.1340103
192 2 1701885475.1340103
193 0 1701885476.1350837
193 1 1701885476.1350837
193 2 1701885476.1350837
194 0 1701885477.1362555
194 1 1701885477.1362555
195 0 1701885478.136472
196 0 1701885482.3333848
196 1 1701885482.3333848
196 2 1701885482.3333848
197 0 1701885483.3339214
198 0 1701885484.333492
199 0 1701885485.3328996
200 0 1701885487.5339403
